@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.793076,0.845617,0.967763,2
9,0,0,0,0.009836,0,0.774874,0.823409,0.942033,2
9,0.026144,0,0,0.006579,0,0.058146,0.066532,0.059404,2
9,0.008905,0,0,0.000891,0,0.374127,0.396260,0.449438,2
9,0.001359,0,0,0.00136,0,0.766455,0.816838,0.933303,2
9,0,0,0,0,0,0.491522,0.514506,0.585417,2
9,0.001966,0,0,0.00295,0,0.778010,0.829578,0.948671,2
9,0.016473,0,0,0.002908,0,0.682459,0.728283,0.831605,2
9,0,0,0,0.008403,0,0.455520,0.476549,0.543151,2
9,0,0,0,0.023148,0,0.547936,0.576086,0.659051,2
9,0.030176,0,0,0.006711,0,0.366144,0.383002,0.431463,2
9,0.038647,0,0,0.009709,0,0.501425,0.532925,0.605796,2
9,0,0,0,0,0,0.428126,0.450915,0.507402,2
9,0,0,0,0.007133,0,0.600393,0.635880,0.724321,2
9,0,0,0,0.017685,0,0.298678,0.304392,0.335712,2
9,0,0,0,0.00417,0,0.821706,0.875719,1.002268,2
9,0,0,0,0.008547,0,0.377712,0.393082,0.448880,2
9,0,0,0,0.017986,0,0.311175,0.317544,0.353790,2
9,0.012163,0,0,0.004233,0,0.716807,0.764635,0.874086,2
9,0,0,0,0.006065,0,0.669930,0.710989,0.812415,2
9,0,0,0,0.005382,0,0.743104,0.790237,0.904021,2
9,0,0,0,0.002326,0,0.811961,0.865202,0.990025,2
9,0,0,0,0.020183,0,0.284159,0.292523,0.324085,2
9,0.003831,0,0,0.002558,0,0.538681,0.568684,0.648603,2
9,0.00252,0,0,0.001261,0,0.796867,0.849670,0.972167,2
9,0,0,0,0.013769,0,0.277522,0.291476,0.322194,2
9,0,0,0,0.02439,0,0.651239,0.685778,0.783931,0
9,0.056202,0,0,0,0,0.019823,0.026190,0.017674,0
9,0,0,0,0.00095,0,0.825368,0.881031,1.007369,0
9,0.017062,0,0,0.001898,0,0.630852,0.672765,0.767360,0
9,0,0,0,0.02454,0,0.618599,0.649893,0.739943,0
9,0,0,0,0.004926,0,0.327726,0.340368,0.379261,0
9,0,0,0,0.01107,0,0.217457,0.220454,0.238163,0
9,0,0,0,0.019417,0,0.314069,0.320441,0.357733,0
9,0,0,0,0.038462,0,0.540112,0.563992,0.643650,0
9,0,0,0,0.01848,0,0.228930,0.229348,0.248906,0
9,0,0,0,0.038217,0,0.546771,0.570759,0.652150,0
9,0.001348,0,0,0.00135,0,0.469115,0.498994,0.565842,0
9,0,0,0,0.010969,0,0.274530,0.281831,0.311329,0
9,0.007491,0,0,0.005629,0,0.447370,0.470059,0.535172,0
9,0,0,0,0.0181,0,0.689462,0.729307,0.833261,0
9,0,0,0,0.014842,0,0.223903,0.225498,0.243746,0
9,0,0,0,0.037975,0,0.501165,0.523507,0.595323,0
9,0,0,0,0.02521,0,0.400729,0.420452,0.477081,0
9,0,0,0,0.014184,0,0.299744,0.309122,0.340817,0
9,0,0,0,0.003333,0,0.752645,0.801823,0.915955,0
9,0,0,0,0.008991,0,0.548894,0.580709,0.659122,0
9,0,0,0,0.010582,0,0.314056,0.336769,0.376255,0
9,0,0,0,0.028455,0,0.224729,0.225509,0.244254,0
9,0.020647,0,0,0,0,0.649953,0.694061,0.791233,0
9,0,0,0,0,0,0.834416,0.890499,1.018748,0
9,0,0,0,0.00299,0,0.514262,0.544286,0.618784,1
9,0.0217,0,0,0.012681,0,0.138621,0.140736,0.146027,1
9,0.02607,0,0,0.002676,0,0.760645,0.811633,0.928442,1
9,0.013158,0,0.001317,0.003292,0,0.640090,0.682792,0.779248,1
9,0,0,0,0.014706,0,0.470032,0.493415,0.557328,1
9,0,0,0,0.006897,0,0.775377,0.825416,0.943950,1
9,0,0,0,0.013582,0,0.309679,0.315965,0.350034,1
9,0,0,0,0.012903,0,0.539138,0.565661,0.646346,1
9,0,0,0,0,0,0.858092,0.915975,1.048506,1
9,0,0,0,0.014787,0,0.272792,0.279786,0.304941,1
9,0.08982,0.006024,0,0,0,0.209282,0.220080,0.241036,1
9,0.012012,0,0.000751,0.001503,0,0.644817,0.687931,0.784417,1
9,0.013356,0,0,0.004177,0,0.705434,0.751570,0.858299,1
9,0,0,0,0.011928,0,0.206343,0.209909,0.224926,1
9,0,0,0,0.003226,0,0.796804,0.849013,0.971069,1
9,0,0,0,0.022968,0,0.279833,0.286226,0.317698,1
9,0.035928,0,0,0.006024,0,0.327602,0.345969,0.387687,1
9,0.00534,0,0,0.003562,0,0.798954,0.851928,0.974598,1
9,0.040695,0,0,0.001372,0,0.276244,0.298639,0.332586,1
9,0.029375,0.000625,0,0.001251,0,0.619067,0.661044,0.753630,1
9,0.003866,0,0,0.009032,0,0.253699,0.264575,0.290233,1
