@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.473200,0.499706,0.567827,0
0.00348,0,0,0.001161,0,0.550413,0.588484,0.666505,0
0.006989,0,0,0.003765,0,0.791271,0.845617,0.967049,2
0,0,0,0.009836,0,0.773117,0.823409,0.941372,2
0.004065,0,0.001357,0.020353,0,0.490016,0.515768,0.585867,1
0,0,0,0,0,0.372658,0.392804,0.438848,0
0.002577,0,0,0.002581,0,0.530066,0.563234,0.639838,0
0.013431,0,0,0.005498,0,0.683029,0.729205,0.832018,0
0,0,0,0.006289,0,0.569625,0.605442,0.687365,0
0,0,0,0.008949,0,0.245605,0.251456,0.276802,0
0,0,0,0.010638,0,0.388625,0.409290,0.460601,0
0.00313,0,0,0.009404,0,0.538005,0.570129,0.646265,0
0,0,0,0.00229,0,0.822000,0.879008,1.004515,0
0,0,0,0.019231,0,0.619376,0.656925,0.749306,0
0,0,0,0.006623,0,0.391030,0.409896,0.458917,0
0,0,0,0,0,0.592097,0.631566,0.715854,0
0,0,0,0.009188,0,0.617822,0.654836,0.746653,0
0,0,0,0.001381,0,0.756173,0.807625,0.921614,0
0,0,0,0.0181,0,0.687887,0.729307,0.832711,0
0,0,0,0.014787,0,0.272404,0.279786,0.304640,1
0,0,0,0.012903,0,0.537805,0.565661,0.645940,1
0,0,0,0.006182,0,0.601318,0.638532,0.726888,0
0.00414,0,0,0.001775,0,0.759947,0.812664,0.927146,1
0,0,0,0.02439,0,0.649736,0.685778,0.783461,0
0,0,0,0.012658,0,0.265608,0.270585,0.294719,0
0,0,0,0.010101,0,0.254396,0.266880,0.294717,0
0,0,0,0.003279,0,0.624359,0.664347,0.757576,0
0,0,0,0.003494,0,0.740066,0.789988,0.901603,1
0,0,0,0.015152,0,0.680249,0.722725,0.824849,0
0,0,0,0.013308,0,0.321746,0.333814,0.371411,0
0,0,0,0.008475,0,0.486899,0.511704,0.584341,0
0,0,0,0.010101,0,0.549378,0.581202,0.660186,0
0.00534,0,0,0.003562,0,0.797146,0.851928,0.973889,1
0,0,0,0.030303,0,0.672566,0.710580,0.811356,0
0,0,0,0.003795,0,0.322128,0.333043,0.366598,0
0.026144,0,0,0.006579,0,0.058621,0.066532,0.059722,2
0.008905,0,0,0.000891,0,0.373278,0.396260,0.449197,2
0.001359,0,0,0.00136,0,0.764722,0.816838,0.932601,2
0,0,0,0.011561,0,0.572884,0.603521,0.686806,0
0,0,0,0.010435,0,0.274300,0.279800,0.305126,0
0,0,0,0,0,0.490271,0.514506,0.585014,2
0,0,0,0.002595,0,0.568567,0.602814,0.686854,1
0,0,0,0.000824,0,0.739678,0.790400,0.900053,1
0,0,0,0.038462,0,0.538849,0.563992,0.643325,0
0,0,0,0.021201,0,0.289186,0.293352,0.323263,0
0,0,0,0.010204,0,0.411089,0.429131,0.486667,1
0.005525,0,0,0.006916,0,0.461271,0.486595,0.552322,0
0.021898,0,0,0.002435,0,0.643963,0.687262,0.783157,0
0,0,0,0.023529,0,0.469036,0.491762,0.556281,0
0,0,0,0.007968,0,0.302252,0.312707,0.346127,0
0,0,0,0.005181,0,0.606860,0.645583,0.737872,0
0,0,0,0.008596,0,0.568462,0.602307,0.683296,0
0,0,0,0.00225,0,0.838509,0.896429,1.024902,0
0,0,0,0,0,0.682016,0.728165,0.831339,0
0,0,0,0.009766,0,0.282314,0.290441,0.318503,0
0,0,0,0.007143,0,0.349161,0.365908,0.411431,0
0.008172,0,0,0.00818,0,0.412817,0.434078,0.487295,0
