@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.791271,0.845617,0.967049,2
9,0,0,0,0.009836,0,0.773117,0.823409,0.941372,2
9,0.026144,0,0,0.006579,0,0.058621,0.066532,0.059722,2
9,0.008905,0,0,0.000891,0,0.373278,0.396260,0.449197,2
9,0.001359,0,0,0.00136,0,0.764722,0.816838,0.932601,2
9,0,0,0,0,0,0.490271,0.514506,0.585014,2
9,0.016473,0,0,0.002908,0,0.680950,0.728283,0.831003,2
9,0,0,0,0.008403,0,0.454347,0.476549,0.542803,2
9,0,0,0,0.023148,0,0.546587,0.576086,0.658633,2
9,0.030176,0,0,0.006711,0,0.365333,0.383002,0.431152,2
9,0.038647,0,0,0.009709,0,0.500395,0.532925,0.605392,2
9,0,0,0,0,0,0.427161,0.450915,0.506908,2
9,0,0,0,0.007133,0,0.599017,0.635880,0.723757,2
9,0,0,0,0.017685,0,0.298141,0.304392,0.335437,2
9,0,0,0,0.00417,0,0.819835,0.875719,1.001537,2
9,0,0,0,0.008547,0,0.376680,0.393082,0.448584,2
9,0,0,0,0.017986,0,0.310508,0.317544,0.353521,2
9,0.00309,0,0,0.004329,0,0.766474,0.818942,0.935924,2
9,0.012163,0,0,0.004233,0,0.715207,0.764635,0.873470,2
9,0,0,0,0.006065,0,0.668323,0.710989,0.811811,2
9,0,0,0,0.005382,0,0.741371,0.790237,0.903353,2
9,0,0,0,0.002326,0,0.810108,0.865202,0.989291,2
9,0,0,0,0.020183,0,0.283563,0.292523,0.323812,2
9,0.003831,0,0,0.002558,0,0.537369,0.568684,0.648142,2
9,0.00252,0,0,0.001261,0,0.795050,0.849670,0.971438,2
9,0,0,0,0.013769,0,0.277136,0.291476,0.322041,2
9,0,0,0,0.041958,0,0.472853,0.491167,0.558236,0
9,0.057971,0,0,0.001613,0,0.287065,0.308087,0.342441,0
9,0.00237,0,0,0.005534,0,0.760510,0.812615,0.928528,0
9,0.033708,0,0,0.00375,0,0.448173,0.479129,0.542706,0
9,0,0,0,0,0,0.639734,0.681507,0.777400,0
9,0.024862,0,0,0.002766,0,0.255003,0.272178,0.301925,0
9,0.017062,0,0,0.001898,0,0.629468,0.672765,0.766837,0
9,0.002577,0,0,0.002581,0,0.530066,0.563234,0.639838,0
9,0.03166,0,0,0.001546,0,0.603791,0.645929,0.734692,0
9,0.007207,0,0,0.005415,0,0.425767,0.448031,0.505658,0
9,0.014039,0,0,0.001081,0,0.617647,0.659312,0.751096,0
9,0,0,0,0.020202,0,0.326548,0.337396,0.378009,0
9,0.00846,0,0,0.001695,0,0.410352,0.440071,0.497596,0
9,0,0,0,0.021818,0,0.285836,0.290500,0.321439,0
9,0.041667,0,0,0.010526,0,0.199881,0.203967,0.219567,0
9,0,0,0,0.033613,0,0.362541,0.371977,0.419363,0
9,0,0,0,0.011309,0,0.549913,0.581199,0.659587,0
9,0,0,0,0.037975,0,0.500058,0.523507,0.594988,0
9,0,0,0,0.021978,0,0.608449,0.641357,0.731280,0
9,0,0,0,0.006182,0,0.601318,0.638532,0.726888,0
9,0,0,0,0.010582,0,0.313630,0.336769,0.376208,0
9,0.007564,0,0,0.015152,0,0.321035,0.334025,0.370791,0
9,0,0,0,0.019481,0,0.564014,0.595088,0.678847,0
9,0,0,0,0.028455,0,0.224253,0.225509,0.244012,0
9,0.00313,0,0,0.009404,0,0.538005,0.570129,0.646265,0
9,0.00534,0,0,0.003562,0,0.797146,0.851928,0.973889,1
9,0,0,0,0.002595,0,0.568567,0.602814,0.686854,1
9,0.00414,0,0,0.001775,0,0.759947,0.812664,0.927146,1
9,0,0,0,0.006897,0,0.773611,0.825416,0.943254,1
9,0.007874,0,0,0.007937,0,0.046126,0.045936,0.038856,1
9,0,0,0,0.010204,0,0.411089,0.429131,0.486667,1
9,0,0,0,0,0,0.473516,0.502895,0.570816,1
9,0,0,0,0.028249,0,0.622384,0.658307,0.749052,1
9,0,0,0,0.00299,0,0.513036,0.544286,0.618282,1
9,0,0,0,0.02381,0,0.234834,0.234997,0.261835,1
9,0,0,0,0.008065,0,0.302510,0.322660,0.358138,1
9,0.040695,0,0,0.001372,0,0.275876,0.298639,0.332639,1
9,0.012012,0,0.000751,0.001503,0,0.643430,0.687931,0.783889,1
9,0,0,0,0.001208,0,0.429003,0.453647,0.515015,1
9,0,0,0,0,0,0.527907,0.559565,0.634907,1
9,0,0,0,0.004608,0,0.803422,0.857828,0.980994,1
9,0.004702,0,0,0.012559,0.00157,0.254277,0.267631,0.289110,1
9,0,0,0,0.003932,0,0.566519,0.601573,0.682177,1
9,0,0,0,0.012903,0,0.537805,0.565661,0.645940,1
9,0,0,0,0.003494,0,0.740066,0.789988,0.901603,1
9,0.037893,0,0,0.0037,0,0.591511,0.631581,0.719743,1
9,0,0,0,0.003226,0,0.794975,0.849013,0.970344,1
9,0,0,0,0.022968,0,0.279159,0.286226,0.317410,1
9,0.08982,0.006024,0,0,0,0.209016,0.220080,0.240846,1
9,0.0217,0,0,0.012681,0,0.138622,0.140736,0.145982,1
9,0.013356,0,0,0.004177,0,0.703875,0.751570,0.857688,1
9,0,0,0,0.007143,0,0.422590,0.447060,0.501697,1
9,0.005222,0,0,0.005229,0,0.572372,0.607813,0.691909,1
9,0.035813,0,0,0.001838,0.000919,0.646009,0.690958,0.787955,1
9,0,0,0,0.018182,0,0.420797,0.437186,0.495034,1
