@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.004,0.356,0.639,0.226,0.257,2
0.087,0.092,0.821,0.251,0.275,2
0.019,0.512,0.469,0.151,0.763,1
0.157,0.681,0.163,0.32,0.459,1
0.022,0.767,0.211,0.3,0.359,1
0.049,0.789,0.162,0.199,0.279,1
0.003,0.807,0.19,0.197,0.297,1
0.002,0.36,0.638,0.216,0.259,1
0.111,0.385,0.504,0.392,0.44,2
0.037,0.071,0.892,0.237,0.433,2
0.011,0.632,0.357,0.183,0.285,2
0.228,0.269,0.503,0.186,0.415,2
0.006,0.532,0.462,0.203,0.373,1
0.148,0.782,0.07,0.176,0.299,1
0.014,0.253,0.733,0.276,0.422,1
0.006,0.18,0.814,0.198,0.277,2
0.011,0.6,0.388,0.436,0.326,1
0.292,0.619,0.089,0.247,0.644,1
0.002,0.792,0.206,0.277,0.273,2
0.097,0.573,0.33,0.111,0.831,1
0.02,0.807,0.173,0.274,0.331,1
0.703,0.263,0.034,0.345,0.451,1
0.429,0.356,0.215,0.258,0.41,2
0.002,0.812,0.186,0.202,0.295,1
0.054,0.055,0.891,0.415,0.311,2
0.002,0.101,0.898,0.427,0.319,2
0.025,0.365,0.61,0.511,0.231,2
0.58,0.249,0.172,0.309,0.451,1
0.515,0.366,0.119,0.188,0.444,2
0.121,0.763,0.116,0.214,0.372,1
0.274,0.527,0.199,0.23,0.316,1
0.063,0.445,0.492,0.184,0.396,1
0.255,0.376,0.369,0.24,0.351,2
0.262,0.712,0.026,0.159,0.251,1
0.587,0.238,0.176,0.352,0.433,2
0.635,0.21,0.154,0.25,0.348,1
0.045,0.835,0.12,0.195,0.264,2
0.248,0.049,0.703,0.474,0.263,1
0.215,0.738,0.047,0.294,0.498,1
0.292,0.163,0.545,0.261,0.442,2
0.124,0.62,0.257,0.197,0.439,1
0.354,0.338,0.308,0.355,0.426,2
0.009,0.035,0.956,0.215,0.277,2
0.163,0.564,0.274,0.186,0.421,1
0.145,0.678,0.177,0.256,0.475,1
0.258,0.637,0.105,0.16,0.567,1
0.064,0.649,0.288,0.286,0.542,1
0.64,0.17,0.19,0.209,0.397,1
0.011,0.731,0.258,0.264,0.27,2
0.183,0.67,0.147,0.409,0.406,1
0.042,0.499,0.459,0.514,0.269,1
0.134,0.677,0.189,0.459,0.308,1
0.239,0.674,0.087,0.223,0.279,1
0.007,0.115,0.878,0.225,0.323,2
0.35,0.57,0.079,0.19,0.274,1
0.629,0.357,0.014,0.416,0.416,1
0.289,0.667,0.045,0.313,0.446,1
0.029,0.819,0.152,0.104,0.741,1
0.065,0.736,0.198,0.284,0.476,1
0.152,0.798,0.05,0.422,0.232,1
0.26,0.723,0.017,0.436,0.399,1
0.599,0.371,0.029,0.2,0.27,1
0.007,0.82,0.173,0.321,0.38,1
0,0.091,0.909,0.213,0.294,2
0.068,0.396,0.536,0.181,0.269,2
0.347,0.5,0.153,0.379,0.422,2
0.049,0.703,0.247,0.318,0.218,1
0.188,0.763,0.049,0.325,0.453,1
0.529,0.385,0.086,0.31,0.503,1
0.261,0.659,0.081,0.38,0.228,1
0.051,0.814,0.135,0.247,0.427,1
0.097,0.055,0.848,0.221,0.375,2
0.01,0.732,0.259,0.184,0.27,2
0.458,0.42,0.122,0.31,0.46,2
0.104,0.738,0.158,0.271,0.271,1
0.761,0.216,0.024,0.288,0.5,1
0.713,0.089,0.198,0.19,0.268,0
0.06,0.665,0.274,0.248,0.46,0
0.954,0.01,0.036,0.216,0.434,0
0.941,0.041,0.018,0.187,0.421,0
0.488,0.447,0.065,0.203,0.416,0
0.893,0.009,0.098,0.526,0.273,0
0.872,0.014,0.115,0.751,0.155,0
0.117,0.813,0.07,0.274,0.278,0
0.066,0.879,0.056,0.228,0.478,0
0.333,0.519,0.149,0.256,0.36,0
0.031,0.663,0.307,0.29,0.337,0
0.27,0.367,0.363,0.357,0.454,0
0.462,0.152,0.386,0.398,0.297,0
0.239,0.273,0.488,0.39,0.424,0
0.106,0.858,0.036,0.242,0.263,0
0.293,0.509,0.198,0.189,0.475,0
0.912,0.033,0.055,0.272,0.392,0
0.575,0.283,0.141,0.189,0.477,0
0.081,0.846,0.073,0.322,0.465,0
0.941,0.012,0.048,0.545,0.246,0
0.055,0.098,0.847,0.178,0.344,0
0.006,0.17,0.823,0.42,0.263,0
0.233,0.665,0.102,0.753,0.159,0
0.911,0.014,0.075,0.372,0.319,0
0.322,0.365,0.313,0.63,0.238,0
0.709,0.189,0.102,0.365,0.304,0
0.024,0.882,0.094,0.179,0.292,0
0.947,0.012,0.041,0.452,0.285,0
0.011,0.264,0.725,0.231,0.352,0
0.593,0.159,0.249,0.371,0.323,0
0.883,0.01,0.107,0.241,0.414,0
0.476,0.279,0.245,0.558,0.301,0
0.761,0.08,0.159,0.238,0.401,0
0.199,0.575,0.226,0.357,0.255,0
0.789,0.202,0.01,0.35,0.441,0
0.896,0.032,0.072,0.224,0.382,0
0.419,0.493,0.088,0.345,0.454,0
0.776,0.176,0.048,0.391,0.426,0
0.877,0.033,0.09,0.665,0.22,0
0.867,0.051,0.082,0.269,0.403,0
