@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.941,0.041,0.018,0.187,0.421,0
0.319,0.643,0.037,0.207,0.372,0
0.004,0.356,0.639,0.226,0.257,2
0.087,0.092,0.821,0.251,0.275,2
0.019,0.512,0.469,0.151,0.763,1
0.109,0.798,0.093,0.189,0.47,0
0.627,0.197,0.176,0.216,0.382,0
0.052,0.29,0.658,0.288,0.276,0
0.231,0.362,0.407,0.234,0.365,0
0.783,0.18,0.037,0.262,0.498,0
0.56,0.361,0.079,0.281,0.429,0
0.291,0.35,0.359,0.282,0.359,0
0.481,0.366,0.153,0.179,0.264,0
0.709,0.189,0.102,0.365,0.304,0
0.408,0.379,0.213,0.243,0.444,0
0.073,0.843,0.083,0.181,0.366,0
0.02,0.036,0.945,0.258,0.338,0
0.024,0.882,0.094,0.179,0.292,0
0.377,0.08,0.543,0.347,0.284,0
0.157,0.681,0.163,0.32,0.459,1
0.022,0.767,0.211,0.3,0.359,1
0.011,0.264,0.725,0.231,0.352,0
0.049,0.789,0.162,0.199,0.279,1
0.527,0.33,0.142,0.425,0.272,0
0.63,0.096,0.274,0.298,0.473,0
0.797,0.099,0.104,0.273,0.487,0
0.093,0.459,0.449,0.205,0.347,0
0.003,0.807,0.19,0.197,0.297,1
0.592,0.126,0.283,0.315,0.297,0
0.738,0.142,0.12,0.307,0.446,0
0.019,0.654,0.327,0.258,0.395,0
0.05,0.423,0.527,0.271,0.364,0
0.002,0.36,0.638,0.216,0.259,1
0.924,0.019,0.057,0.496,0.239,0
0.971,0.01,0.019,0.219,0.485,0
0.111,0.385,0.504,0.392,0.44,2
0.037,0.071,0.892,0.237,0.433,2
0.011,0.632,0.357,0.183,0.285,2
0.414,0.476,0.109,0.285,0.35,0
0.487,0.455,0.057,0.277,0.481,0
0.228,0.269,0.503,0.186,0.415,2
0.006,0.532,0.462,0.203,0.373,1
0.148,0.782,0.07,0.176,0.299,1
0.862,0.107,0.031,0.6,0.229,0
0.595,0.191,0.213,0.39,0.415,0
0.014,0.253,0.733,0.276,0.422,1
0.623,0.27,0.107,0.273,0.389,0
0.031,0.444,0.525,0.306,0.271,0
0.378,0.201,0.42,0.421,0.336,0
0.591,0.377,0.032,0.255,0.478,0
0.017,0.293,0.69,0.222,0.351,0
0.333,0.519,0.149,0.256,0.36,0
0.881,0.037,0.082,0.177,0.258,0
0.704,0.126,0.17,0.175,0.325,0
