@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
3,6,5.654631,0.987498,2
2,10,3.864322,1.056171,1
3,7,3.093536,1.195357,0
1,2,3.066823,0.968867,0
2,8,3.570451,1.231521,0
3,7,3.586543,1.33119,2
5,7,4.149177,0.98881,0
1,2,3.176732,0.878549,0
1,2,3.995587,0.880191,0
3,7,3.620939,0.740993,0
4,2,3.050896,1.061222,0
5,7,3.83573,0.791814,0
2,8,3.797649,1.325431,0
1,2,6.251011,1.029626,1
2,9,4.564996,0.695037,0
3,10,4.219458,1.096032,1
4,3,3.188565,1.195583,0
1,2,4.541616,1.050974,1
2,8,3.995826,0.6986,0
3,6,3.931977,1.079423,0
4,2,3.601488,0.901811,0
2,8,3.765315,0.918996,0
3,9,3.667449,1.034036,0
5,7,4.448673,0.984633,0
3,5,3.758382,0.883074,0
5,7,3.635125,0.889964,0
1,2,5.252722,0.98693,0
2,8,3.371703,0.783094,0
3,8,3.417787,1.041107,0
1,2,5.794505,1.069038,0
3,7,3.754747,0.847554,0
2,8,4.783542,0.853844,1
3,8,4.19326,1.555165,2
4,3,3.476314,1.086272,0
1,2,5.853308,1.297296,0
2,8,3.704572,0.611052,0
3,8,3.672899,0.761878,0
5,7,5.855324,0.92268,0
1,2,5.325631,1.59124,1
2,8,3.483463,0.71896,0
3,6,4.185694,0.825518,0
1,2,5.18147,0.967225,0
2,13,6.312105,1.328231,0
3,7,4.034402,0.86811,0
4,2,2.99686,1.230881,0
5,7,5.47714,1.042062,0
1,2,5.537619,1.376119,1
2,11,5.832212,1.043446,0
3,5,4.701641,0.658935,0
4,2,3.289836,1.055529,0
5,7,5.590564,0.946696,0
1,2,4.727714,0.990215,0
2,8,4.337568,0.873695,0
3,5,4.048899,0.779474,0
1,2,5.945864,0.95573,0
2,8,3.852648,0.679767,0
3,8,3.339058,0.704815,0
5,7,4.668016,1.116892,0
1,2,5.612044,0.949161,0
2,8,5.015264,0.65559,0
3,7,3.981518,1.078272,0
5,7,4.225795,0.937995,0
2,8,4.533209,0.7976,0
5,7,3.879643,1.001688,1
1,2,4.485791,0.865411,0
2,12,4.290601,1.405853,0
3,10,4.128358,1.250447,1
5,9,4.150492,1.350782,1
1,2,3.64003,0.880191,0
2,8,3.250854,0.740083,0
3,2,3.13997,0.575561,0
1,2,4.984469,0.950803,0
2,8,4.892,0.92205,0
3,7,4.414368,0.889981,1
4,2,2.440765,0.91092,0
5,7,4.977835,0.895881,0
3,5,3.006312,1.159344,0
4,2,6.408688,1.078302,0
2,8,5.013164,1.139901,0
3,4,3.506631,0.754478,0
4,2,3.513744,0.932554,0
5,7,4.205279,0.97628,0
1,2,5.306196,0.845706,0
2,8,3.733265,0.687911,0
5,7,4.985496,0.963402,1
2,8,3.260765,0.774186,0
3,3,4.067144,0.698566,0
4,2,3.791195,0.980378,0
5,7,6.652536,1.208778,0
1,2,4.096242,0.812863,0
2,8,3.18945,1.083911,0
3,5,3.7363,0.63805,0
4,2,3.996101,1.005428,0
5,7,3.730318,0.864556,0
5,7,5.149257,0.951917,2
2,10,4.04139,1.281403,0
3,7,3.437098,1.06084,0
5,7,5.123771,1.040321,0
3,6,3.295283,0.942275,0
2,8,4.702139,0.888711,0
3,4,4.769537,1.230549,1
4,2,3.006776,0.847156,0
5,7,3.703772,0.991594,0
1,2,4.426246,0.898254,0
2,8,3.059064,0.754081,0
3,7,3.351255,0.849363,0
4,2,3.523456,0.921168,0
1,2,4.660529,0.827642,0
2,8,3.968782,0.675949,0
3,3,3.815871,0.579672,0
4,2,2.739084,0.996319,0
5,7,4.289719,1.111324,1
1,2,2.488381,1.00171,0
2,9,3.687866,0.938084,1
3,5,3.541463,0.795918,0
5,8,3.781682,2.099089,0
2,10,4.093473,1.276058,0
3,5,3.879328,0.896066,1
2,8,3.890653,0.687147,0
3,4,4.0526,0.613712,0
5,7,4.804256,0.909803,0
2,8,4.543385,0.997636,2
3,8,4.473364,1.305043,2
4,2,3.152967,1.087411,0
5,7,4.429462,1.01387,2
2,8,3.485899,0.913652,0
3,7,3.585223,0.98536,1
5,7,3.652439,0.877434,1
