@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.039,0.322,0.639,0.227,0.273,2
0.032,0.083,0.885,0.289,0.271,2
0.056,0.441,0.503,0.314,0.484,1
0.202,0.657,0.141,0.335,0.437,1
0.122,0.647,0.231,0.33,0.342,1
0.103,0.687,0.21,0.195,0.307,1
0.029,0.742,0.229,0.203,0.323,1
0.027,0.336,0.637,0.219,0.278,1
0.231,0.383,0.386,0.298,0.476,2
0.034,0.088,0.878,0.188,0.469,2
0.061,0.539,0.4,0.182,0.318,2
0.439,0.242,0.319,0.159,0.461,2
0.05,0.464,0.486,0.189,0.407,1
0.395,0.545,0.06,0.173,0.337,1
0.045,0.224,0.731,0.279,0.423,1
0.033,0.166,0.801,0.202,0.302,2
0.015,0.614,0.371,0.301,0.356,1
0.248,0.691,0.061,0.252,0.471,1
0.044,0.695,0.261,0.246,0.284,2
0.179,0.535,0.286,0.051,0.914,1
0.098,0.702,0.199,0.23,0.352,1
0.476,0.478,0.046,0.256,0.487,1
0.35,0.421,0.229,0.256,0.419,2
0.002,0.808,0.19,0.208,0.319,1
0.182,0.08,0.738,0.511,0.243,2
0.004,0.079,0.917,0.348,0.325,2
0.034,0.374,0.592,0.44,0.215,2
0.385,0.345,0.27,0.32,0.435,1
0.635,0.292,0.073,0.156,0.492,2
0.136,0.669,0.195,0.205,0.4,1
0.289,0.53,0.181,0.213,0.339,1
0.228,0.391,0.38,0.161,0.442,1
0.455,0.261,0.284,0.247,0.363,2
0.808,0.186,0.006,0.164,0.29,1
0.47,0.295,0.235,0.388,0.392,2
0.443,0.316,0.241,0.238,0.364,1
0.079,0.791,0.13,0.211,0.286,2
0.388,0.076,0.535,0.602,0.181,1
0.541,0.418,0.041,0.29,0.492,1
0.503,0.147,0.35,0.252,0.453,2
0.391,0.422,0.187,0.168,0.483,1
0.433,0.292,0.275,0.395,0.384,2
0.005,0.037,0.957,0.223,0.295,2
0.32,0.431,0.248,0.159,0.468,1
0.151,0.683,0.166,0.238,0.49,1
0.069,0.747,0.184,0.167,0.434,1
0.132,0.668,0.2,0.236,0.567,1
0.396,0.496,0.108,0.411,0.337,1
0.678,0.14,0.182,0.191,0.431,1
0.021,0.706,0.273,0.25,0.28,2
0.453,0.428,0.119,0.482,0.334,1
0.052,0.494,0.454,0.652,0.175,1
0.063,0.745,0.192,0.359,0.318,1
0.138,0.699,0.163,0.247,0.289,1
0.019,0.106,0.875,0.235,0.339,2
0.224,0.637,0.139,0.2,0.301,1
0.527,0.452,0.021,0.492,0.339,1
0.599,0.361,0.04,0.326,0.428,1
0.026,0.828,0.146,0.155,0.505,1
0.156,0.672,0.173,0.261,0.485,1
0.147,0.781,0.072,0.334,0.231,1
0.311,0.669,0.019,0.388,0.397,1
0.432,0.511,0.057,0.217,0.29,1
0.281,0.578,0.141,0.355,0.354,1
0.001,0.081,0.918,0.227,0.312,2
0.224,0.347,0.43,0.189,0.299,2
0.453,0.41,0.137,0.431,0.367,2
0.116,0.635,0.248,0.272,0.222,1
0.214,0.754,0.032,0.08,0.866,1
0.372,0.491,0.138,0.265,0.521,1
0.379,0.555,0.066,0.199,0.531,1
0.118,0.761,0.121,0.237,0.444,1
0.04,0.068,0.893,0.199,0.405,2
0.038,0.676,0.286,0.184,0.301,2
0.355,0.533,0.112,0.319,0.444,2
0.336,0.529,0.135,0.253,0.28,1
0.497,0.458,0.045,0.281,0.498,1
0.462,0.487,0.051,0.182,0.319,0
0.316,0.635,0.048,0.252,0.293,0
0.465,0.134,0.401,0.569,0.206,0
0.215,0.556,0.228,0.524,0.263,0
0.703,0.113,0.184,0.257,0.435,0
0.491,0.461,0.048,0.161,0.6,0
0.739,0.228,0.033,0.215,0.48,0
0.006,0.041,0.953,0.277,0.339,0
0.434,0.202,0.364,0.402,0.336,0
0.263,0.104,0.633,0.425,0.242,0
0.111,0.876,0.013,0.326,0.4,0
0.348,0.564,0.088,0.202,0.558,0
0.283,0.656,0.061,0.236,0.496,0
0.333,0.624,0.043,0.406,0.364,0
0.14,0.435,0.425,0.326,0.364,0
0.053,0.104,0.843,0.163,0.388,0
0.662,0.279,0.058,0.243,0.511,0
0.386,0.507,0.107,0.373,0.417,0
0.342,0.227,0.431,0.402,0.272,0
0.59,0.381,0.03,0.249,0.373,0
0.679,0.087,0.233,0.611,0.175,0
0.221,0.717,0.062,0.594,0.167,0
0.575,0.354,0.071,0.306,0.351,0
0.481,0.471,0.048,0.201,0.327,0
0.231,0.753,0.016,0.171,0.602,0
0.227,0.384,0.389,0.296,0.341,0
0.65,0.282,0.068,0.54,0.31,0
0.489,0.475,0.036,0.201,0.508,0
0.862,0.034,0.104,0.193,0.468,0
0.028,0.285,0.687,0.272,0.28,0
0.018,0.1,0.882,0.282,0.399,0
0.514,0.392,0.094,0.544,0.292,0
0.385,0.276,0.339,0.81,0.053,0
0.133,0.421,0.447,0.232,0.368,0
0.378,0.191,0.431,0.283,0.35,0
0.255,0.628,0.117,0.252,0.452,0
0.552,0.315,0.134,0.236,0.293,0
0.524,0.043,0.434,0.231,0.433,0
0.714,0.159,0.127,0.317,0.431,0
0.886,0.063,0.051,0.275,0.435,0
