@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.004,0.356,0.639,0.104,0.344,2
0.019,0.512,0.469,0.092,0.536,1
0.157,0.681,0.163,0.558,0.319,1
0.049,0.789,0.162,0.091,0.565,1
0.003,0.807,0.19,0.441,0.418,1
0.002,0.36,0.638,0.003,0.173,1
0.111,0.385,0.504,0.002,0.352,2
0.037,0.071,0.892,0.019,0.693,2
0.011,0.632,0.357,0.649,0.213,2
0.006,0.532,0.462,0.058,0.791,1
0.148,0.782,0.07,0.938,0.046,1
0.006,0.18,0.814,0.022,0.293,2
0.011,0.6,0.388,0.002,0.806,1
0.292,0.619,0.089,0.025,0.936,1
0.002,0.792,0.206,0.001,0.351,2
0.097,0.573,0.33,0.077,0.496,1
0.02,0.807,0.173,0.013,0.632,1
0.703,0.263,0.034,0.178,0.807,1
0.002,0.812,0.186,0.005,0.731,1
0.002,0.101,0.898,0,0.213,2
0.025,0.365,0.61,0.014,0.309,2
0.121,0.763,0.116,0.625,0.342,1
0.274,0.527,0.199,0.117,0.797,1
0.635,0.21,0.154,0.415,0.447,1
0.045,0.835,0.12,0.61,0.362,2
0.124,0.62,0.257,0.118,0.738,1
0.009,0.035,0.956,0.194,0.37,2
0.145,0.678,0.177,0.204,0.642,1
0.258,0.637,0.105,0.06,0.859,1
0.064,0.649,0.288,0.02,0.801,1
0.64,0.17,0.19,0.118,0.778,1
0.011,0.731,0.258,0.015,0.386,2
0.042,0.499,0.459,0.122,0.81,1
0.134,0.677,0.189,0.077,0.73,1
0.289,0.667,0.045,0.172,0.775,1
0.029,0.819,0.152,0.003,0.792,1
0.065,0.736,0.198,0.064,0.708,1
0.152,0.798,0.05,0.246,0.588,1
0.26,0.723,0.017,0.167,0.764,1
0.347,0.5,0.153,0.587,0.315,2
0.049,0.703,0.247,0.232,0.473,1
0.188,0.763,0.049,0.092,0.845,1
0.529,0.385,0.086,0.129,0.755,1
0.261,0.659,0.081,0.558,0.384,1
0.097,0.055,0.848,0.007,0.257,2
0.01,0.732,0.259,0.024,0.035,2
0.458,0.42,0.122,0.233,0.717,2
0.104,0.738,0.158,0.253,0.646,1
0.761,0.216,0.024,0.534,0.351,1
0.11,0.102,0.788,0.258,0.565,0
0.855,0.061,0.084,0.438,0.526,0
0.62,0.156,0.224,0.483,0.47,0
0.521,0.395,0.085,0.721,0.215,0
0.883,0.01,0.107,0.201,0.788,0
0.632,0.129,0.239,0.648,0.306,0
0.055,0.098,0.847,0.122,0.676,0
0.231,0.362,0.407,0.918,0.077,0
0.706,0.227,0.067,0.315,0.51,0
0.141,0.533,0.326,0.149,0.483,0
0.414,0.117,0.468,0.813,0.176,0
0.431,0.357,0.212,0.116,0.847,0
0.744,0.169,0.087,0.286,0.643,0
0.828,0.138,0.034,0.534,0.463,0
0.093,0.459,0.449,0.104,0.478,0
0,0.964,0.036,0.742,0.226,0
0.725,0.234,0.042,0.89,0.099,0
0.627,0.04,0.333,0.108,0.847,0
0.18,0.691,0.128,0.188,0.67,0
0.749,0.203,0.048,0.951,0.045,0
