@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature25 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.027027,0,0,0.018182,0,0.418815,0.437186,0.502237,1
0.005222,0.049608,0,0,0.005229,0,0.569203,0.607813,0.703240,1
0.007874,0,0,0,0.007937,0,0.046278,0.045936,0.037928,1
0,0.009206,0,0,0.004608,0,0.798641,0.857828,0.998044,1
0,0.024,0,0,0.008065,0,0.301040,0.322660,0.362976,1
0,0.064401,0,0,0.012545,0,0.204242,0.206991,0.222837,1
0,0.09403,0,0,0.00299,0,0.510248,0.544286,0.628217,1
0.02607,0.002674,0,0,0.002676,0,0.754401,0.811633,0.944003,1
0.004702,0.018809,0,0,0.012559,0.00157,0.253208,0.267631,0.292516,1
0,0.020833,0,0,0,0,0.525003,0.559565,0.645264,1
0,0.004942,0,0,0.000824,0,0.735307,0.790400,0.915680,1
0.004065,0.042005,0,0.001357,0.020353,0,0.487457,0.515768,0.595052,1
0.00414,0.005914,0,0,0.001775,0,0.755418,0.812664,0.943286,1
0,0.070922,0,0,0.007143,0,0.420380,0.447060,0.509489,1
0.013158,0.003947,0,0.001317,0.003292,0,0.634931,0.682792,0.792148,1
0.000425,0.002124,0,0,0.003825,0,0.737094,0.791419,0.919215,1
0.013356,0.004174,0,0,0.004177,0,0.699712,0.751570,0.872532,1
0.00534,0.010236,0,0,0.003562,0,0.792386,0.851928,0.990842,1
0,0.149912,0,0,0.022968,0,0.278105,0.286226,0.320972,1
