@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.014,0.379,0.607,0.059,0.431,2
0.03,0.496,0.473,0.057,0.596,1
0.016,0.776,0.208,0.062,0.673,1
0.242,0.672,0.086,0.063,0.608,1
0.056,0.731,0.213,0.402,0.519,1
0.008,0.356,0.637,0.001,0.156,1
0.063,0.495,0.442,0.025,0.313,2
0.044,0.112,0.844,0.058,0.645,2
0.237,0.466,0.297,0.311,0.521,2
0.02,0.524,0.455,0.232,0.702,1
0.141,0.794,0.064,0.76,0.189,1
0.013,0.207,0.78,0.007,0.301,2
0.021,0.654,0.325,0.031,0.769,1
0.163,0.745,0.092,0.302,0.609,1
0.041,0.772,0.187,0.006,0.33,2
0.138,0.655,0.207,0.08,0.487,1
0.099,0.747,0.155,0.016,0.625,1
0.416,0.514,0.07,0.808,0.184,1
0.005,0.815,0.181,0.014,0.725,1
0.015,0.092,0.893,0.002,0.191,2
0.06,0.422,0.517,0.019,0.307,2
0.092,0.706,0.202,0.461,0.512,1
0.572,0.326,0.102,0.117,0.765,1
0.426,0.345,0.229,0.334,0.511,1
0.051,0.833,0.116,0.429,0.546,2
0.41,0.408,0.182,0.223,0.703,1
0.26,0.034,0.707,0.035,0.527,2
0.043,0.757,0.2,0.353,0.514,1
0.172,0.71,0.118,0.114,0.74,1
0.67,0.264,0.066,0.021,0.778,1
0.208,0.371,0.421,0.23,0.705,1
0.037,0.731,0.233,0.015,0.379,2
0.039,0.535,0.427,0.257,0.714,1
0.042,0.791,0.167,0.379,0.521,1
0.203,0.72,0.078,0.382,0.583,1
0.12,0.787,0.093,0.019,0.761,1
0.083,0.736,0.181,0.095,0.664,1
0.167,0.784,0.049,0.104,0.666,1
0.097,0.854,0.05,0.545,0.378,1
0.166,0.56,0.274,0.107,0.658,2
0.06,0.73,0.211,0.117,0.564,1
0.119,0.809,0.071,0.384,0.546,1
0.349,0.515,0.136,0.192,0.632,1
0.291,0.653,0.056,0.487,0.43,1
0.359,0.028,0.613,0.039,0.29,2
0.068,0.688,0.244,0.004,0.063,2
0.216,0.602,0.182,0.593,0.365,2
0.372,0.54,0.088,0.141,0.733,1
0.641,0.31,0.049,0.757,0.194,1
0.359,0.388,0.254,0.361,0.404,0
0.224,0.454,0.322,0.106,0.46,0
0.433,0.375,0.192,0.405,0.559,0
0.48,0.458,0.063,0.854,0.141,0
0.448,0.139,0.412,0.031,0.945,0
0.586,0.139,0.276,0.038,0.557,0
0.655,0.318,0.027,0.776,0.215,0
0.342,0.6,0.058,0.441,0.45,0
0.084,0.801,0.115,0.481,0.471,0
0.204,0.752,0.044,0.544,0.422,0
0.485,0.223,0.292,0.261,0.632,0
0.678,0.221,0.101,0.345,0.447,0
0.75,0.215,0.034,0.08,0.556,0
0.025,0.173,0.802,0,0.059,0
0.604,0.394,0.002,0.87,0.128,0
0.662,0.302,0.036,0.482,0.478,0
0.023,0.901,0.076,0.599,0.379,0
0.797,0.175,0.029,0.171,0.818,0
0.676,0.3,0.025,0.14,0.4,0
0.283,0.656,0.061,0.403,0.519,0
