@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.098755,0
3,1.530358,2
5,1.280769,1
1,0.916982,0
2,0.989491,0
3,1.347742,0
4,0.914764,0
5,0.77901,0
2,0.81477,0
3,1.078753,0
5,0.942099,1
3,1.391833,1
5,0.962572,0
1,0.834371,0
2,1.167523,0
3,1.41355,1
5,0.914686,0
3,1.849197,1
1,1.270557,2
2,1.430878,2
3,1.211684,2
5,1.001089,0
2,1.474431,1
3,0.998797,1
5,0.98478,0
1,1.166467,0
2,1.247498,0
5,0.856043,0
1,0.943417,0
2,1.014451,0
3,1.018045,0
3,1.674148,2
3,1.799841,1
4,1.016151,0
5,1.052444,0
1,1.085508,0
2,0.983633,1
3,1.698003,2
4,0.945522,0
5,1.161401,0
1,1.381255,1
2,0.791593,0
3,1.316319,1
4,1.027543,0
5,0.841817,1
2,2.009291,0
3,0.716317,0
4,1.084502,0
5,1.139541,0
1,0.916982,0
3,1.066085,0
4,0.914764,0
5,0.958061,0
1,0.999593,0
2,0.707034,0
3,0.692955,0
2,0.945684,0
3,1.936721,1
5,2.070536,2
1,0.916982,0
2,0.858068,0
3,0.748234,0
4,0.993368,0
5,1.147175,0
1,0.799674,0
2,1.273476,0
1,0.854197,0
2,1.041449,0
3,0.814206,0
4,1.174498,0
5,1.011845,0
1,1.718308,2
2,0.651001,0
3,0.885607,0
4,0.894259,0
1,0.710454,0
2,0.690224,0
3,1.034991,0
4,0.972862,0
2,0.9737,1
3,0.935128,1
4,1.025265,0
5,0.821691,0
1,1.014463,0
2,0.752879,0
3,0.568743,0
4,0.994507,0
5,0.937935,0
2,0.976247,1
3,0.987938,2
2,1.056985,1
3,1.195891,0
1,0.974809,0
2,1.232471,0
3,1.331784,2
5,0.985821,0
1,0.883937,0
1,0.885589,0
3,0.741324,0
4,1.061719,0
5,0.78942,0
2,1.326453,0
1,1.035941,1
2,0.695573,0
3,1.096521,1
4,1.196142,0
1,1.05742,1
2,0.699139,0
3,1.079905,0
4,0.902233,0
2,0.919705,0
3,1.034497,0
5,0.981657,0
3,0.883469,0
5,0.887273,0
1,0.992984,0
2,0.783697,0
3,1.041572,0
1,1.075595,0
3,0.847932,0
2,0.854503,1
3,1.555859,2
4,1.086781,0
1,1.305253,0
2,0.611523,0
3,0.762218,0
5,0.919891,0
1,1.601,1
2,0.719514,0
3,0.825887,0
1,0.973157,0
2,1.329255,0
3,0.868497,0
4,1.231457,0
5,1.038911,0
1,1.38456,1
2,1.044251,0
3,0.659229,0
4,1.056023,0
5,0.943834,0
1,0.996288,0
2,0.874369,0
3,0.779821,0
1,0.961592,0
2,0.680291,0
3,0.70513,0
5,1.113516,0
1,0.954983,0
2,0.656095,0
3,1.078753,0
5,0.935159,0
2,0.798215,0
5,0.99866,1
1,0.87072,0
2,1.406937,0
3,1.251005,1
5,1.346698,1
1,0.885589,0
2,0.740654,0
3,0.575817,0
1,0.956635,0
2,0.922761,0
3,0.890378,1
4,0.911347,0
5,0.893172,0
3,1.159861,0
4,1.078807,0
2,1.14078,0
3,0.754814,0
4,0.932991,0
5,0.973329,0
2,0.866219,0
1,0.850893,0
2,0.688441,0
5,0.96049,1
2,0.774783,0
3,0.698878,0
4,0.980837,0
5,1.205123,0
1,0.817848,0
2,1.084747,0
3,0.638335,0
4,1.005899,0
5,0.861942,0
5,0.949039,2
2,1.282391,0
3,1.061314,0
5,1.037176,0
3,0.942695,0
2,0.889396,0
3,1.231098,1
4,0.847552,0
5,0.988597,0
1,0.903764,0
2,0.754662,0
3,0.849742,0
4,0.921599,0
1,0.832718,0
2,0.676471,0
3,0.57993,0
4,0.996785,0
5,1.107964,1
1,1.007854,0
2,0.938807,1
3,0.796273,0
5,2.092743,0
2,1.277042,0
3,0.896466,1
2,0.687677,0
3,0.613986,0
5,0.907052,0
2,0.998406,2
3,1.305625,2
4,1.08792,0
5,1.010804,2
2,0.914356,0
3,0.9858,1
5,0.874781,1
