@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.01,0.343,0.647,0.03,0.39,2
0.035,0.451,0.513,0.148,0.41,1
0.007,0.79,0.204,0.387,0.444,1
0.101,0.735,0.163,0.041,0.653,1
0.018,0.759,0.223,0.416,0.452,1
0.01,0.348,0.641,0,0.165,1
0.183,0.42,0.397,0.011,0.362,2
0.026,0.086,0.888,0.006,0.688,2
0.075,0.502,0.423,0.3,0.489,2
0.018,0.505,0.476,0.096,0.704,1
0.025,0.893,0.083,0.891,0.082,1
0.004,0.192,0.804,0.004,0.312,2
0.002,0.635,0.363,0.001,0.773,1
0.089,0.863,0.048,0.092,0.868,1
0.016,0.771,0.214,0,0.376,2
0.056,0.657,0.286,0.022,0.568,1
0.024,0.826,0.15,0.004,0.688,1
0.272,0.691,0.037,0.618,0.369,1
0,0.815,0.185,0.002,0.742,1
0.004,0.086,0.91,0,0.176,2
0.038,0.379,0.584,0.004,0.303,2
0.059,0.677,0.265,0.46,0.5,1
0.439,0.441,0.12,0.037,0.884,1
0.329,0.451,0.22,0.43,0.428,1
0.018,0.857,0.125,0.348,0.621,2
0.372,0.433,0.195,0.114,0.741,1
0.043,0.009,0.948,0.055,0.51,2
0.031,0.764,0.204,0.084,0.762,1
0.048,0.796,0.156,0.043,0.866,1
0.285,0.578,0.137,0.049,0.742,1
0.292,0.326,0.382,0.111,0.741,1
0.006,0.73,0.264,0.002,0.422,2
0.008,0.548,0.445,0.497,0.432,1
0.003,0.808,0.189,0.067,0.764,1
0.258,0.7,0.042,0.37,0.563,1
0.021,0.865,0.113,0.004,0.811,1
0.099,0.77,0.132,0.055,0.702,1
0.163,0.803,0.035,0.098,0.764,1
0.083,0.906,0.011,0.553,0.38,1
0.146,0.598,0.256,0.428,0.44,2
0.016,0.732,0.252,0.053,0.593,1
0.086,0.9,0.014,0.158,0.79,1
0.35,0.56,0.09,0.064,0.792,1
0.331,0.634,0.035,0.476,0.457,1
0.15,0.015,0.835,0.121,0.126,2
0.016,0.693,0.291,0.001,0.044,2
0.195,0.711,0.094,0.33,0.633,2
0.266,0.624,0.11,0.139,0.663,1
0.435,0.53,0.035,0.586,0.332,1
0.865,0.038,0.097,0.984,0.014,0
0.928,0.014,0.059,0.635,0.311,0
0.272,0.323,0.406,0.676,0.274,0
0.174,0.817,0.009,0.32,0.655,0
0.424,0.543,0.033,0.95,0.05,0
0.73,0.216,0.054,0.521,0.372,0
0.087,0.907,0.006,0.134,0.799,0
0.255,0.473,0.272,0.573,0.401,0
0.078,0.862,0.059,0.556,0.291,0
0.777,0.139,0.083,0.609,0.374,0
0.098,0.069,0.833,0.076,0.67,0
0.462,0.215,0.323,0.727,0.25,0
0.597,0.347,0.056,0.317,0.603,0
0.462,0.497,0.041,0.655,0.298,0
0.907,0.003,0.089,0.468,0.38,0
0.402,0.531,0.068,0.221,0.535,0
0.772,0.133,0.095,0.992,0.007,0
0.101,0.634,0.265,0.137,0.778,0
0.334,0.323,0.343,0.864,0.131,0
0.238,0.735,0.028,0.293,0.654,0
