@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.036,0.924,0.04,0.083,0.814,0
0.01,0.343,0.647,0.03,0.39,2
0.035,0.451,0.513,0.148,0.41,1
0.318,0.657,0.025,0.986,0.013,0
0.293,0.44,0.268,0.209,0.472,0
0.511,0.172,0.317,0.009,0.606,0
0.609,0.243,0.147,0.835,0.156,0
0.771,0.193,0.036,0.866,0.12,0
0.531,0.157,0.312,0.68,0.283,0
0.718,0.217,0.065,0.085,0.268,0
0.007,0.79,0.204,0.387,0.444,1
0.101,0.735,0.163,0.041,0.653,1
0.223,0.231,0.546,0.125,0.431,0
0.334,0.323,0.343,0.864,0.131,0
0.173,0.464,0.363,0.234,0.285,0
0.018,0.759,0.223,0.416,0.452,1
0.255,0.473,0.272,0.573,0.401,0
0.01,0.348,0.641,0,0.165,1
0.183,0.42,0.397,0.011,0.362,2
0.026,0.086,0.888,0.006,0.688,2
0.075,0.502,0.423,0.3,0.489,2
0.154,0.761,0.084,0.817,0.16,0
0.018,0.505,0.476,0.096,0.704,1
0.025,0.893,0.083,0.891,0.082,1
0.272,0.323,0.406,0.676,0.274,0
0.563,0.323,0.113,0.346,0.549,0
0.198,0.355,0.447,0.086,0.689,0
0.502,0.188,0.31,0.395,0.558,0
0.431,0.454,0.114,0.666,0.296,0
0.188,0.038,0.774,0.285,0.529,0
0.73,0.216,0.054,0.521,0.372,0
0.386,0.312,0.302,0.942,0.031,0
0.38,0.352,0.269,0.749,0.143,0
0.025,0.925,0.049,0.564,0.267,0
0.004,0.192,0.804,0.004,0.312,2
0.002,0.635,0.363,0.001,0.773,1
0.907,0.003,0.089,0.468,0.38,0
0.133,0.765,0.102,0.797,0.196,0
0.067,0.524,0.408,0.776,0.133,0
0.089,0.863,0.048,0.092,0.868,1
0.016,0.771,0.214,0,0.376,2
0.903,0.06,0.037,0.345,0.597,0
0.101,0.634,0.265,0.137,0.778,0
0.056,0.657,0.286,0.022,0.568,1
0.056,0.942,0.002,0.172,0.808,0
0.024,0.826,0.15,0.004,0.688,1
0.462,0.215,0.323,0.727,0.25,0
0.272,0.691,0.037,0.618,0.369,1
