@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0.002342,0,0.746962,0.782128,0.953270,0
0,0,0,0,0,0.527413,0.543419,0.655972,0
0,0,0,0.008163,0,0.212969,0.209204,0.229920,0
0,0,0,0,0,0.294385,0.297586,0.348118,0
0.007538,0,0,0.002519,0,0.465357,0.485181,0.587839,0
0,0,0.001621,0.003241,0,0.702660,0.736631,0.896968,0
0,0,0,0.022472,0,0.598120,0.613527,0.741299,0
0,0,0,0,0,0.326596,0.330874,0.388175,0
0,0,0,0,0,0.304663,0.314672,0.373502,0
0,0,0,0,0,0.461941,0.481287,0.579972,0
0,0,0,0.000984,0,0.706869,0.740936,0.903723,2
0,0,0.011494,0,0,0.570366,0.586888,0.710228,0
0,0,0.004032,0,0,0.251435,0.256068,0.298510,0
0,0,0,0,0,0.413592,0.428969,0.507491,0
0,0,0.002092,0.004184,0,0.498306,0.519081,0.628786,0
0.017383,0,0,0,0,0.251015,0.266480,0.316295,1
0.044944,0,0,0,0,0.031459,0.042427,0.031155,0
0.013201,0,0,0,0,0.045946,0.062022,0.045722,0
0.123077,0,0,0,0,0.058208,0.059132,0.054488,0
0.031088,0.002597,0,0.005195,0,0.302522,0.317610,0.376588,1
0.006783,0,0,0,0.00097,0.608650,0.637936,0.776145,2
0.02439,0,0,0,0,0.409815,0.427497,0.512875,0
0.002994,0,0,0.006006,0,0.148117,0.150272,0.158083,0
0.024096,0.012195,0,0,0,0.160013,0.166831,0.186228,1
0.035484,0,0,0,0,0.241888,0.256709,0.298455,0
0.0125,0,0.001252,0.001252,0,0.548501,0.575799,0.699535,1
0,0,0.011236,0,0,0.564019,0.587872,0.706353,0
0.008264,0,0,0,0,0.118568,0.128488,0.130037,1
0,0,0,0,0,0.406735,0.417685,0.495330,0
0,0,0,0.001271,0,0.609996,0.636809,0.772853,0
0.002299,0,0,0,0,0.690143,0.723712,0.881220,0
0,0,0,0,0,0.329175,0.339556,0.405077,0
0,0,0,0,0,0.262486,0.264287,0.297174,0
0,0,0,0,0,0.303934,0.312031,0.360854,0
0,0,0.002924,0.002924,0,0.552738,0.576833,0.697120,0
0.017002,0.001548,0,0.001548,0,0.530582,0.556760,0.675580,0
0,0,0.012658,0,0,0.503691,0.523388,0.632543,0
0,0,0.003636,0.003636,0,0.243993,0.245540,0.280211,0
0,0,0,0,0,0.307049,0.303186,0.351261,0
0.00361,0,0.007246,0,0,0.363532,0.377248,0.448946,0
0,0,0.002381,0,0,0.754274,0.791573,0.966690,0
0,0,0,0.012821,0,0.524030,0.539561,0.648899,0
0,0,0,0.007326,0,0.241779,0.242486,0.273874,0
0,0,0,0,0,0.393054,0.404692,0.487503,2
0,0,0,0,0,0.408157,0.427789,0.513429,0
0,0,0.003401,0.004252,0,0.674942,0.705954,0.859659,1
0,0,0.018692,0,0,0.486606,0.504821,0.610434,2
0.015101,0,0,0.003361,0,0.323439,0.333422,0.396430,2
0,0,0,0,0,0.220509,0.213452,0.239264,0
0,0,0.00597,0.008955,0,0.441101,0.457337,0.550269,0
0.019824,0.002208,0,0.002208,0,0.446060,0.468233,0.564713,0
0.045977,0,0,0.011628,0,0.349341,0.348689,0.413199,0
0.006061,0,0,0,0,0.286766,0.293321,0.338642,0
0,0,0,0,0,0.154348,0.155480,0.166718,0
0,0,0.002008,0.004016,0,0.583227,0.610297,0.739988,0
0,0,0,0,0,0.754998,0.792205,0.966201,0
0,0,0,0.025,0,0.541049,0.557044,0.673411,0
0,0,0.008658,0.004329,0,0.199043,0.195122,0.211385,0
0,0,0,0,0,0.206277,0.206853,0.228877,0
0.009804,0,0.002457,0.002457,0,0.433754,0.451790,0.544716,0
0.008097,0,0,0,0,0.652101,0.683870,0.833415,0
0.029126,0,0,0.009804,0,0.334431,0.348116,0.412646,0
0.003436,0,0,0,0,0.207893,0.202274,0.225019,0
0,0,0,0,0,0.440589,0.460245,0.552041,2
0,0,0,0.011811,0,0.335898,0.348772,0.414318,0
0,0,0,0,0,0.760580,0.798234,0.974497,0
0,0,0,0,0,0.451739,0.466082,0.559164,0
0,0,0,0,0,0.245124,0.244077,0.271814,0
0,0,0,0,0,0.089069,0.089113,0.084309,0
0,0,0,0,0,0.490137,0.511740,0.617697,0
0.00159,0,0,0,0,0.612243,0.641736,0.780037,0
0,0,0,0,0,0.430521,0.438143,0.525362,0
0,0,0,0.008929,0,0.191737,0.184887,0.204175,0
0,0,0,0,0,0.369808,0.382668,0.454203,0
0,0,0.007968,0.003984,0,0.480484,0.499927,0.600402,0
0,0,0,0,0,0.803056,0.841894,1.028361,0
0,0,0,0,0,0.507541,0.524829,0.633586,0
0,0,0.003401,0.006803,0,0.281680,0.279900,0.317710,1
0,0,0,0,0,0.373554,0.387087,0.455463,2
0,0,0,0,0,0.508632,0.528612,0.635598,1
0.003521,0.001764,0.001764,0,0,0.574002,0.600918,0.731307,1
0,0,0,0.011364,0,0.342698,0.346763,0.414555,0
0.012712,0,0,0,0,0.128252,0.137874,0.141316,0
0,0,0,0,0,0.202291,0.206337,0.234686,0
0.00339,0,0.003401,0.003401,0,0.344572,0.364447,0.435209,0
0,0,0,0,0,0.745157,0.781939,0.954247,0
0,0,0,0.011628,0,0.358913,0.361416,0.425835,0
0,0,0,0.011152,0,0.199099,0.193937,0.213428,0
0,0,0,0,0,0.468358,0.486951,0.580831,1
0,0,0.005714,0.005714,0,0.533782,0.556206,0.672217,2
0,0,0,0.003257,0,0.789243,0.827882,1.010926,1
0,0,0,0.012987,0,0.535084,0.549841,0.661069,0
0,0,0,0,0,0.276830,0.274143,0.310625,2
0,0,0.02,0.02,0,0.342929,0.339036,0.396236,0
0,0,0,0.007853,0,0.510178,0.532025,0.642765,1
0,0,0,0.001669,0,0.751941,0.787157,0.960342,2
0,0,0,0,0,0.557275,0.574235,0.692063,1
0,0,0.003597,0,0,0.172462,0.169360,0.180615,1
0,0,0,0,0,0.322841,0.330147,0.391400,2
0,0,0.002421,0.002421,0,0.356621,0.371530,0.447439,1
0.009642,0,0,0,0,0.571870,0.600122,0.729441,0
0,0,0.025974,0.012987,0,0.574510,0.593147,0.714067,0
0,0,0,0.01083,0.00361,0.277769,0.273433,0.313266,2
0.103448,0,0,0,0,0.086928,0.086527,0.087669,0
0,0,0.004149,0.002075,0,0.533516,0.558223,0.673933,0
0,0,0,0.001238,0,0.701123,0.734340,0.895471,2
0,0,0,0,0,0.563531,0.580339,0.701722,0
0.003521,0,0,0.003534,0,0.175955,0.178394,0.192187,0
0,0,0,0,0,0.266235,0.276401,0.316910,0
0,0,0,0.002976,0,0.515740,0.538333,0.650944,0
0,0,0,0.00157,0,0.765540,0.802809,0.979847,0
0,0,0,0.027778,0,0.508689,0.522413,0.627924,0
0,0,0,0.004082,0,0.204551,0.198989,0.215394,0
0,0,0.019231,0.019231,0,0.171010,0.167295,0.186024,0
0,0,0,0,0,0.485582,0.502818,0.604971,0
0,0,0.002227,0.002227,0,0.678085,0.710148,0.864103,0
0,0,0,0.01087,0,0.406656,0.415267,0.497352,0
0,0,0,0,0,0.192010,0.189855,0.206826,0
0,0,0,0,0,0.413055,0.430692,0.512994,1
0,0,0,0,0,0.570757,0.597279,0.726220,0
0,0,0,0,0,0.758933,0.796322,0.971961,0
0,0,0,0.011628,0,0.564086,0.582283,0.704096,0
0,0,0,0.00365,0,0.259644,0.253628,0.286153,0
0,0,0,0,0,0.248248,0.262415,0.301032,1
0,0,0,0,0,0.364218,0.378489,0.455354,0
0.007508,0,0,0,0,0.577446,0.605225,0.734340,1
0,0,0.019417,0.009709,0,0.311719,0.318888,0.377879,0
0,0,0,0,0,0.251904,0.252231,0.282224,0
0,0,0,0,0,0.050521,0.051065,0.038808,1
0.025547,0,0,0,0,0.208658,0.222614,0.252203,0
0.022866,0,0,0,0,0.417243,0.438540,0.529320,0
0,0,0,0,0,0.356878,0.370581,0.436569,0
0,0,0.003745,0.007491,0,0.263922,0.261457,0.295922,0
0,0,0,0,0,0.470797,0.483242,0.576969,0
0,0,0.002778,0.002778,0,0.520771,0.541448,0.654931,0
0,0,0.001595,0.001595,0,0.668689,0.698761,0.850777,0
0,0,0,0.012346,0,0.558286,0.574967,0.693866,0
0.003546,0,0,0.003559,0,0.204941,0.202938,0.225088,0
0,0,0,0,0,0.368490,0.373583,0.441386,1
0,0,0,0.003876,0,0.324950,0.333214,0.387417,0
0,0,0.001869,0,0,0.711456,0.744743,0.907788,0
0,0,0.013514,0.027027,0,0.476535,0.487928,0.584108,0
0,0,0.003937,0,0,0.234649,0.233474,0.263195,0
0,0,0,0,0,0.335125,0.346247,0.408029,0
0,0,0,0,0,0.380164,0.394421,0.475394,0
0,0,0,0.001582,0,0.688785,0.721028,0.878984,0
0,0,0,0,0,0.574710,0.594353,0.719557,0
0,0,0,0,0,0.264956,0.269466,0.305017,0
0,0,0,0,0,0.304359,0.313695,0.365791,0
0,0,0,0.014085,0,0.398119,0.411433,0.495150,0
0.001942,0,0,0.001946,0,0.735621,0.770242,0.939194,0
0,0,0,0.010989,0,0.549494,0.568837,0.688456,0
0,0,0,0.003021,0,0.252570,0.255109,0.291168,0
0,0,0,0,0,0.315819,0.322253,0.368049,0
0,0,0,0.005988,0,0.440358,0.459134,0.552612,1
0.004233,0.001059,0,0,0,0.645869,0.676604,0.824627,2
0,0,0,0,0,0.490609,0.507966,0.608987,0
0,0,0,0,0,0.247447,0.246974,0.279536,1
0,0,0,0,0,0.434829,0.447099,0.532350,0
0,0,0.004184,0,0,0.349993,0.363502,0.435365,0
0.00432,0,0.004329,0.002165,0,0.539390,0.563960,0.684392,0
0,0,0,0,0,0.490680,0.506409,0.608796,0
0.003774,0,0.003788,0.003788,0,0.152591,0.154901,0.161618,0
0,0,0,0,0,0.490394,0.498601,0.595565,1
0,0,0.007117,0.003559,0,0.361957,0.374989,0.450343,0
0,0,0,0,0,0.706806,0.740517,0.901894,0
0,0,0.010309,0.010309,0,0.566111,0.583383,0.706328,0
0,0,0,0,0,0.242736,0.246110,0.278647,0
0,0,0,0,0,0.205155,0.205332,0.229868,0
0,0,0,0.003846,0,0.338710,0.352525,0.420802,0
0.009488,0,0,0,0,0.567919,0.594968,0.721685,0
0,0,0,0.018692,0,0.512033,0.525112,0.634417,0
0.003344,0,0,0.003356,0,0.202809,0.208481,0.229969,0
0.012048,0,0,0,0,0.268428,0.276485,0.319546,1
0.02934,0,0,0,0,0.175094,0.187777,0.210619,0
0.0075,0,0.005013,0.010025,0,0.388082,0.406056,0.489254,0
0.076087,0,0,0.010989,0,0.304933,0.313390,0.370812,0
0,0,0,0.007407,0,0.192592,0.188686,0.204774,0
0,0,0,0,0,0.335787,0.339328,0.393401,0
0.008746,0,0,0,0,0.373486,0.389018,0.465375,0
0.004228,0,0,0,0,0.682011,0.714125,0.870939,0
0,0,0.011236,0.022472,0,0.534319,0.551006,0.667722,0
0,0,0,0.003413,0,0.277718,0.282116,0.323108,0
0,0,0,0,0,0.293360,0.298287,0.344791,0
0.003745,0,0.003759,0.007519,0,0.377483,0.392265,0.471433,0
0,0,0,0.001534,0,0.709140,0.741076,0.902167,1
0,0,0,0.022472,0,0.539583,0.559319,0.677651,0
0,0,0.003289,0.003289,0,0.290495,0.295732,0.340525,0
0,0,0.016393,0.016393,0,0.394150,0.396764,0.469405,0
0,0,0,0.013333,0,0.473663,0.492342,0.594215,0
0,0,0.004684,0.004684,0,0.678541,0.709158,0.863504,0
0,0,0,0.011364,0,0.520808,0.533188,0.643870,0
0,0,0,0.003717,0,0.187680,0.185518,0.201515,0
0,0,0,0,0,0.291809,0.295031,0.341479,0
0,0,0,0.005398,0,0.605050,0.631673,0.767613,2
0,0,0,0,0,0.730754,0.764148,0.931034,1
0,0,0,0.009901,0,0.570913,0.588192,0.712074,0
0,0,0,0,0,0.264984,0.270058,0.306079,0
0,0,0,0,0,0.120162,0.115890,0.119286,0
0,0,0,0.007812,0,0.313709,0.323680,0.386824,0
0.012214,0,0,0,0,0.698632,0.731835,0.891625,0
0,0,0.022222,0.011111,0,0.555337,0.570799,0.689157,0
0,0,0,0.003731,0,0.200656,0.197887,0.214766,0
0,0,0,0,0,0.171431,0.167550,0.188087,1
0.003195,0,0,0,0,0.327191,0.339752,0.405039,0
0,0,0.002439,0.014634,0,0.673686,0.701240,0.852885,0
0,0,0,0,0,0.537358,0.554870,0.670709,0
0,0,0.003497,0.003497,0,0.288605,0.293926,0.335835,1
0.038462,0,0,0,0,0.174895,0.181147,0.193008,0
0.009058,0,0.00363,0.005445,0,0.527231,0.550708,0.665388,0
0.005263,0.002635,0,0,0,0.560234,0.587259,0.714020,1
0,0,0,0,0,0.530613,0.545404,0.656736,0
0,0,0,0,0,0.230438,0.236685,0.264848,1
0,0,0,0.019231,0,0.243256,0.234004,0.268807,0
0.006897,0,0.00692,0.00692,0,0.379089,0.392079,0.467541,0
0,0,0,0,0,0.745952,0.782173,0.955225,0
0,0,0.023529,0.023529,0,0.549792,0.567193,0.685672,0
0,0,0.003559,0.003559,0,0.260662,0.264370,0.300979,0
0.070175,0,0,0,0,0.133128,0.136225,0.140051,0
0.002762,0,0.00554,0,0,0.206045,0.217876,0.252329,0
0.020333,0,0.001852,0.001852,0,0.528581,0.553622,0.671505,1
0,0,0,0.012821,0,0.461401,0.468554,0.560755,0
0.007782,0,0,0,0,0.147900,0.149599,0.152996,0
0,0,0,0,0,0.392389,0.395385,0.463634,0
0,0,0,0.004684,0,0.540454,0.563667,0.682999,0
0.012784,0,0,0.001422,0,0.590349,0.618844,0.753070,0
0,0,0,0.010753,0,0.435799,0.445976,0.535250,0
0,0,0,0,0,0.225051,0.226785,0.252644,0
0,0,0,0,0,0.272901,0.268307,0.306581,0
0,0,0.002242,0,0,0.519735,0.544068,0.658393,0
0,0,0,0,0,0.720016,0.753976,0.918156,0
0,0,0.025,0.0125,0,0.465507,0.482702,0.579932,0
0.025,0,0,0.003584,0,0.179082,0.179121,0.188432,0
0,0,0,0,0,0.402174,0.409055,0.479487,0
0,0,0.00295,0,0,0.391574,0.407720,0.489647,0
0,0,0.001681,0.008403,0,0.728328,0.760937,0.927590,0
0,0,0,0,0,0.494291,0.508934,0.613658,0
0,0,0,0,0,0.271387,0.275216,0.311677,0
0,0,0,0,0,0.081757,0.086108,0.076358,0
0,0,0,0,0,0.296193,0.305629,0.362537,0
0,0,0,0.002611,0,0.697485,0.727290,0.884526,0
0,0,0,0,0,0.484676,0.495727,0.597219,0
0.01087,0,0,0,0,0.129156,0.129646,0.131401,1
0,0,0,0,0,0.329778,0.334024,0.389872,0
0,0,0,0,0,0.418937,0.436251,0.524906,0
0,0,0,0.006928,0,0.736818,0.770030,0.938767,1
0,0,0.012195,0.012195,0,0.564604,0.582327,0.700331,0
0,0,0.003891,0,0,0.212492,0.211236,0.234642,0
0,0,0.022222,0.022222,0,0.277982,0.263417,0.301625,0
0.013158,0,0.006601,0.0033,0,0.398414,0.414861,0.498652,0
0.002358,0,0.004728,0.004728,0,0.674387,0.706332,0.861590,0
0,0,0.011765,0,0,0.395566,0.409722,0.487259,0
0.008646,0,0,0.00289,0,0.191679,0.194835,0.215401,0
0,0,0,0,0,0.115143,0.110855,0.111161,0
0,0,0,0.004717,0,0.519262,0.542256,0.655844,0
0,0,0.002591,0.002591,0,0.689752,0.722547,0.880599,0
0,0,0.011494,0.011494,0,0.332894,0.341669,0.407745,0
0.004032,0,0,0,0,0.192879,0.195437,0.215470,0
0,0,0,0,0,0.421065,0.433841,0.509435,1
0,0,0,0.001959,0,0.674965,0.705986,0.860241,2
0,0,0,0,0,0.744716,0.779545,0.950419,2
0,0,0.012346,0.037037,0,0.463770,0.470204,0.562145,0
0,0,0,0,0,0.252619,0.255200,0.289754,2
0,0,0,0.018868,0,0.329919,0.322318,0.378829,0
0,0,0.001992,0.007968,0,0.537651,0.561888,0.680677,0
0.00155,0.001553,0,0.004658,0,0.678071,0.708645,0.863585,0
0,0,0,0.025316,0,0.541586,0.556690,0.670747,0
0,0,0,0,0,0.214095,0.215607,0.241418,0
0,0,0,0,0,0.389875,0.391583,0.466565,0
0,0,0,0.002976,0,0.456398,0.474114,0.569650,0
0,0,0,0.001751,0,0.668643,0.700470,0.853685,0
0,0,0,0,0,0.553838,0.567756,0.684125,0
0,0,0,0.004545,0,0.190001,0.186626,0.205403,0
0,0,0,0,0,0.353200,0.358622,0.417178,0
0.002865,0,0,0.002874,0,0.369172,0.383634,0.461203,0
0.020053,0,0,0.001339,0,0.689173,0.722116,0.881168,1
0.013514,0,0,0,0,0.204844,0.209512,0.240432,0
0,0,0.003534,0,0,0.236799,0.238796,0.267295,0
0,0,0,0,0,0.046754,0.063074,0.046192,0
0.010135,0,0,0,0,0.038778,0.052611,0.037987,0
0.042636,0,0,0,0,0.020383,0.026591,0.017352,0
0,0,0,0,0,0.034481,0.045901,0.033614,0
0,0,0.006601,0.006601,0,0.225209,0.223657,0.252534,0
0.04,0,0,0,0,0.063198,0.056757,0.045923,0
0,0,0.011364,0.011364,0,0.376300,0.384018,0.455884,0
0,0,0,0,0,0.724156,0.759590,0.927351,0
0.011494,0,0.011628,0.011628,0,0.409818,0.417923,0.498432,0
0.003135,0,0,0.006289,0,0.228815,0.237988,0.267316,1
0,0,0,0,0,0.106418,0.109236,0.112099,0
0.016304,0,0.002725,0.00545,0,0.220276,0.230249,0.266847,1
0.008282,0,0,0,0,0.632877,0.664514,0.808664,0
0,0,0,0,0,0.519732,0.534216,0.645113,0
0.014925,0,0,0,0,0.499927,0.521323,0.627362,0
0,0,0,0,0,0.153869,0.147181,0.153836,0
0,0,0.002,0.002,0,0.489726,0.509557,0.611973,0
0.023897,0,0.001842,0.001842,0,0.588424,0.617175,0.749662,1
0,0,0.014085,0,0,0.417520,0.423864,0.505365,0
0,0,0,0,0,0.210655,0.206093,0.225521,0
0,0,0,0,0,0.321925,0.324281,0.376514,0
0,0,0,0.007463,0,0.331575,0.340938,0.402793,0
0.005362,0,0,0.005376,0,0.677404,0.708382,0.862425,0
0,0,0,0.0125,0,0.503625,0.517037,0.622332,0
0,0,0,0,0,0.232243,0.231769,0.257556,0
0,0,0,0,0,0.374217,0.388770,0.457462,1
0.002558,0,0.002564,0.002564,0,0.472397,0.491595,0.594152,2
0.001261,0,0.002525,0.002525,0,0.729916,0.764676,0.932412,2
0,0,0,0,0,0.273241,0.289722,0.340361,0
0,0,0,0,0,0.249739,0.258751,0.293581,2
0,0,0,0,0,0.378112,0.385719,0.453008,0
0,0,0,0,0,0.401647,0.415362,0.494356,0
0.006678,0.001672,0.001672,0.001672,0,0.628371,0.657239,0.799807,1
0,0,0,0,0,0.552020,0.568155,0.685836,0
0,0,0,0,0,0.173489,0.172010,0.184254,1
