@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.116,0.561,0.323,0.084,0.469,1
0.472,0.521,0.008,0.274,0.715,0
0.03,0.774,0.195,0.054,0.608,1
0.799,0.07,0.131,0.631,0.319,0
0.515,0.447,0.039,0.362,0.619,1
0.004,0.186,0.81,0.003,0.078,0
0.816,0.179,0.005,0.834,0.146,0
0.942,0.004,0.054,0.264,0.494,0
0.338,0.499,0.163,0.308,0.625,0
0.247,0.73,0.023,0.586,0.268,0
0.716,0.251,0.033,0.138,0.507,0
0.916,0.018,0.066,0.567,0.381,0
0.633,0.26,0.106,0.834,0.146,0
0.205,0.767,0.028,0.912,0.08,0
0.948,0.018,0.033,0.653,0.311,0
0.862,0.041,0.098,0.48,0.25,0
0.35,0.542,0.108,0.388,0.572,0
0.001,0.814,0.185,0.007,0.708,1
0.001,0.092,0.906,0.004,0.203,2
0.451,0.518,0.031,0.549,0.395,0
0.872,0.054,0.074,0.583,0.38,0
0.374,0.616,0.01,0.405,0.506,0
0.971,0.01,0.02,0.479,0.22,0
0.475,0.403,0.122,0.351,0.62,0
0.686,0.3,0.015,0.749,0.146,0
0.157,0.475,0.367,0.175,0.485,0
0.21,0.766,0.023,0.397,0.268,0
0.26,0.36,0.38,0.159,0.542,0
0.489,0.456,0.055,0.658,0.231,0
0.563,0.128,0.309,0.234,0.56,0
0.692,0.151,0.157,0.707,0.259,0
0.05,0.35,0.6,0.013,0.311,2
0.505,0.426,0.069,0.91,0.08,0
0.083,0.901,0.016,0.91,0.088,0
0.886,0.007,0.108,0.681,0.28,0
0.745,0.225,0.03,0.709,0.22,0
0.657,0.324,0.019,0.778,0.207,0
0.337,0.602,0.061,0.231,0.619,0
0.953,0.009,0.038,0.206,0.637,0
0.043,0.713,0.244,0.817,0.161,1
0.403,0.451,0.147,0.245,0.659,1
0.975,0.014,0.01,0.178,0.636,0
0.373,0.614,0.013,0.425,0.57,0
0.001,0.942,0.057,0.537,0.381,0
0.614,0.25,0.137,0.286,0.701,0
0.707,0.292,0.001,0.862,0.134,0
0.903,0.069,0.028,0.741,0.217,0
0.599,0.29,0.11,0.813,0.132,0
0.741,0.154,0.104,0.547,0.343,1
0.02,0.829,0.151,0.825,0.16,2
0.253,0.494,0.253,0.167,0.674,1
0.146,0.823,0.03,0.083,0.716,0
0.432,0.539,0.029,0.437,0.235,0
0.41,0.225,0.365,0.134,0.531,0
0.018,0.035,0.947,0.284,0.342,2
0.432,0.519,0.049,0.286,0.668,0
0.855,0.138,0.007,0.597,0.271,0
0.241,0.716,0.043,0.543,0.389,0
0.531,0.37,0.099,0.872,0.115,0
0.938,0.005,0.057,0.532,0.243,0
0.717,0.232,0.051,0.738,0.228,0
0.073,0.082,0.845,0.142,0.604,0
0.038,0.713,0.249,0.128,0.671,1
0.745,0.107,0.149,0.879,0.115,0
0.16,0.744,0.096,0.215,0.699,1
0.44,0.09,0.47,0.146,0.729,0
0.191,0.743,0.066,0.109,0.71,1
0.804,0.168,0.028,0.369,0.621,0
0.151,0.779,0.07,0.046,0.854,0
0.778,0.074,0.148,0.623,0.33,0
0.639,0.129,0.232,0.729,0.102,0
0.196,0.646,0.157,0.459,0.358,0
0.224,0.573,0.203,0.239,0.548,0
0.555,0.32,0.125,0.569,0.302,0
0.71,0.188,0.102,0.54,0.415,0
0.261,0.351,0.388,0.512,0.436,0
0.936,0.004,0.06,0.472,0.482,0
0.696,0.237,0.066,0.605,0.271,0
0.149,0.439,0.413,0.128,0.609,0
0.47,0.485,0.044,0.819,0.132,0
0.724,0.111,0.165,0.189,0.685,1
0.008,0.736,0.256,0.03,0.401,2
0.542,0.176,0.282,0.614,0.245,0
0.052,0.45,0.497,0.177,0.521,0
0.958,0.017,0.025,0.41,0.556,0
0.454,0.521,0.025,0.454,0.481,0
0.153,0.808,0.038,0.489,0.49,0
0.014,0.519,0.466,0.02,0.842,1
0.976,0.005,0.019,0.825,0.164,0
0.278,0.67,0.052,0.867,0.109,0
0.21,0.661,0.129,0.214,0.702,0
0.02,0.537,0.443,0.232,0.705,0
0.472,0.485,0.043,0.343,0.588,0
0.887,0.004,0.11,0.215,0.635,0
0.08,0.782,0.138,0.676,0.271,0
0.027,0.772,0.202,0.058,0.718,1
0.155,0.824,0.021,0.055,0.942,0
0.342,0.602,0.056,0.302,0.686,0
0.679,0.143,0.178,0.306,0.496,0
0.282,0.245,0.473,0.695,0.265,0
0.454,0.464,0.082,0.788,0.192,0
0.643,0.252,0.105,0.598,0.302,0
0.15,0.792,0.057,0.579,0.373,0
0.092,0.735,0.173,0.588,0.367,0
0.971,0.011,0.018,0.862,0.105,0
0.29,0.684,0.027,0.92,0.071,0
0.036,0.908,0.056,0.608,0.273,0
0.277,0.417,0.307,0.635,0.307,0
0.87,0.045,0.085,0.772,0.155,0
0.071,0.811,0.118,0.329,0.472,0
0.172,0.795,0.032,0.811,0.142,0
0.71,0.189,0.101,0.617,0.319,0
0.298,0.657,0.045,0.29,0.652,1
0.08,0.887,0.033,0.383,0.553,0
0.144,0.33,0.525,0.282,0.422,0
0.044,0.86,0.096,0.046,0.769,1
0.112,0.751,0.137,0.145,0.649,1
0.203,0.793,0.005,0.806,0.181,0
0.899,0.052,0.049,0.761,0.195,0
0.828,0.163,0.009,0.855,0.108,0
0.456,0.35,0.194,0.115,0.645,0
0.104,0.055,0.841,0.621,0.29,0
0.191,0.448,0.361,0.333,0.578,0
0.73,0.247,0.023,0.902,0.094,0
0.879,0.041,0.08,0.475,0.485,0
0.444,0.478,0.079,0.408,0.52,0
0.813,0.06,0.127,0.686,0.257,0
0.265,0.619,0.117,0.663,0.302,0
0.924,0.04,0.036,0.739,0.239,0
0.134,0.854,0.011,0.462,0.48,1
0.955,0.023,0.022,0.91,0.085,0
0.737,0.213,0.049,0.668,0.23,0
0.758,0.076,0.166,0.423,0.474,0
0.001,0.925,0.074,0.247,0.554,0
0.179,0.811,0.01,0.18,0.793,0
0.556,0.272,0.173,0.209,0.611,0
0.716,0.253,0.031,0.968,0.021,0
0.874,0.023,0.103,0.38,0.549,0
0.584,0.358,0.057,0.56,0.349,0
0.195,0.581,0.224,0.793,0.156,2
0.271,0.42,0.309,0.132,0.365,0
0.468,0.46,0.073,0.501,0.377,0
0.038,0.829,0.133,0.86,0.125,0
0.402,0.536,0.061,0.045,0.885,0
0.726,0.128,0.146,0.477,0.315,0
0.027,0.687,0.286,0.124,0.527,1
0.959,0.01,0.031,0.256,0.654,0
0.335,0.602,0.063,0.82,0.111,0
0.48,0.449,0.071,0.07,0.858,0
0.728,0.261,0.011,0.055,0.939,0
0.141,0.853,0.006,0.046,0.942,0
0.653,0.3,0.048,0.028,0.93,0
0.354,0.621,0.025,0.612,0.271,0
0.807,0.153,0.039,0.732,0.262,0
0.859,0.121,0.02,0.729,0.263,0
0.982,0.002,0.016,0.496,0.375,0
0.146,0.835,0.019,0.35,0.611,1
0.369,0.61,0.021,0.353,0.484,0
0.535,0.382,0.083,0.18,0.708,1
0.491,0.433,0.075,0.571,0.367,0
0.006,0.18,0.814,0.001,0.071,0
0.116,0.615,0.269,0.182,0.754,0
0.519,0.435,0.046,0.59,0.355,1
0.904,0.053,0.043,0.458,0.347,0
0.861,0.075,0.064,0.801,0.186,0
0.287,0.465,0.249,0.466,0.483,0
0.097,0.034,0.868,0.041,0.273,2
0.012,0.72,0.268,0.023,0.069,2
0.661,0.15,0.189,0.129,0.754,0
0.385,0.526,0.09,0.445,0.523,2
0.629,0.215,0.157,0.421,0.475,0
0.176,0.68,0.144,0.193,0.655,1
0.484,0.483,0.033,0.634,0.29,1
