@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.039,0.322,0.639,0.003,0.401,2
0.056,0.441,0.503,0.036,0.546,1
0.202,0.657,0.141,0.04,0.687,1
0.103,0.687,0.21,0.002,0.676,1
0.029,0.742,0.229,0.042,0.669,1
0.027,0.336,0.637,0,0.182,1
0.231,0.383,0.386,0.065,0.211,2
0.034,0.088,0.878,0.001,0.709,2
0.061,0.539,0.4,0.004,0.726,2
0.05,0.464,0.486,0.089,0.83,1
0.395,0.545,0.06,0.251,0.479,1
0.033,0.166,0.801,0.001,0.317,2
0.015,0.614,0.371,0.002,0.792,1
0.248,0.691,0.061,0.105,0.881,1
0.044,0.695,0.261,0,0.404,2
0.179,0.535,0.286,0.023,0.52,1
0.098,0.702,0.199,0.001,0.668,1
0.476,0.478,0.046,0.767,0.226,1
0.002,0.808,0.19,0.001,0.735,1
0.004,0.079,0.917,0,0.231,2
0.034,0.374,0.592,0.002,0.294,2
0.136,0.669,0.195,0.052,0.74,1
0.289,0.53,0.181,0.175,0.806,1
0.443,0.316,0.241,0.399,0.447,1
0.079,0.791,0.13,0.002,0.942,2
0.391,0.422,0.187,0.323,0.611,1
0.005,0.037,0.957,0.008,0.541,2
0.151,0.683,0.166,0.439,0.424,1
0.069,0.747,0.184,0.011,0.893,1
0.132,0.668,0.2,0.627,0.281,1
0.678,0.14,0.182,0.793,0.172,1
0.021,0.706,0.273,0,0.446,2
0.052,0.494,0.454,0.183,0.484,1
0.063,0.745,0.192,0.025,0.711,1
0.599,0.361,0.04,0.483,0.481,1
0.026,0.828,0.146,0.001,0.796,1
0.156,0.672,0.173,0.007,0.723,1
0.147,0.781,0.072,0.218,0.733,1
0.311,0.669,0.019,0.225,0.702,1
0.453,0.41,0.137,0.076,0.671,2
0.116,0.635,0.248,0.006,0.597,1
0.214,0.754,0.032,0.06,0.839,1
0.372,0.491,0.138,0.1,0.745,1
0.379,0.555,0.066,0.198,0.757,1
0.04,0.068,0.893,0.484,0.058,2
0.038,0.676,0.286,0.001,0.045,2
0.355,0.533,0.112,0.181,0.775,2
0.336,0.529,0.135,0.184,0.685,1
0.497,0.458,0.045,0.221,0.701,1
0.627,0.313,0.059,0.254,0.725,0
0.604,0.352,0.043,0.131,0.68,0
0.591,0.19,0.219,0.061,0.671,0
0.405,0.335,0.26,0.207,0.748,0
0.053,0.104,0.843,0.007,0.759,0
0.325,0.39,0.286,0.961,0.038,0
0.601,0.236,0.163,0.25,0.29,0
0.56,0.11,0.33,0.046,0.654,0
0.529,0.082,0.389,0.63,0.295,0
0.237,0.265,0.498,0.459,0.514,0
0.29,0.541,0.169,0.061,0.779,0
0.59,0.381,0.03,0.96,0.037,0
0.686,0.079,0.235,0.447,0.506,0
0.14,0.435,0.425,0.073,0.548,0
0.141,0.786,0.073,0.84,0.145,0
0.348,0.564,0.088,0.949,0.05,0
0.329,0.626,0.044,0.995,0.005,0
0.382,0.093,0.525,0.121,0.393,0
0.552,0.315,0.134,0.045,0.749,0
0.434,0.202,0.364,0.421,0.532,0
