@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.068,0.267,0.665,0.151,0.368,2
0.229,0.096,0.676,0.321,0.269,2
0.131,0.434,0.435,0.269,0.571,1
0.232,0.682,0.086,0.519,0.272,1
0.143,0.635,0.221,0.434,0.265,1
0.184,0.6,0.216,0.137,0.395,1
0.045,0.718,0.237,0.185,0.37,1
0.047,0.25,0.702,0.155,0.365,1
0.308,0.301,0.39,0.136,0.609,2
0.068,0.077,0.856,0.123,0.545,2
0.119,0.521,0.359,0.143,0.392,2
0.329,0.299,0.371,0.143,0.496,2
0.061,0.474,0.465,0.181,0.433,1
0.165,0.784,0.051,0.142,0.404,1
0.08,0.225,0.695,0.37,0.339,1
0.049,0.164,0.787,0.163,0.371,2
0.424,0.468,0.108,0.019,0.814,1
0.023,0.725,0.252,0.109,0.433,2
0.218,0.556,0.226,0.003,0.913,1
0.072,0.747,0.181,0.061,0.523,1
0.575,0.373,0.052,0.116,0.615,1
0.37,0.468,0.162,0.318,0.365,2
0.02,0.764,0.216,0.189,0.366,1
0.185,0.064,0.751,0.711,0.116,2
0.01,0.082,0.908,0.118,0.527,2
0.097,0.305,0.598,0.12,0.462,2
0.404,0.399,0.197,0.479,0.29,1
0.447,0.476,0.077,0.145,0.516,2
0.205,0.629,0.166,0.207,0.414,1
0.302,0.543,0.155,0.144,0.427,1
0.212,0.461,0.327,0.142,0.483,1
0.393,0.288,0.319,0.273,0.353,2
0.473,0.5,0.027,0.123,0.375,1
0.413,0.389,0.197,0.602,0.214,2
0.484,0.301,0.215,0.201,0.409,1
0.171,0.714,0.115,0.191,0.338,2
0.548,0.044,0.408,0.802,0.069,1
0.323,0.628,0.049,0.456,0.329,1
0.581,0.129,0.289,0.327,0.379,2
0.209,0.596,0.195,0.164,0.497,1
0.494,0.299,0.207,0.609,0.207,2
0.017,0.034,0.949,0.182,0.359,2
0.332,0.43,0.238,0.144,0.5,1
0.296,0.587,0.117,0.319,0.406,1
0.301,0.551,0.147,0.064,0.626,1
0.195,0.655,0.15,0.268,0.507,1
0.307,0.59,0.103,0.602,0.192,1
0.555,0.215,0.23,0.192,0.444,1
0.075,0.63,0.295,0.141,0.398,2
0.309,0.57,0.122,0.738,0.136,1
0.177,0.475,0.348,0.855,0.054,1
0.287,0.585,0.128,0.091,0.563,1
0.321,0.585,0.094,0.25,0.313,1
0.024,0.12,0.857,0.243,0.352,2
0.317,0.592,0.091,0.176,0.357,1
0.419,0.562,0.018,0.761,0.128,1
0.455,0.486,0.059,0.489,0.282,1
0.115,0.717,0.169,0.053,0.718,1
0.205,0.627,0.168,0.318,0.416,1
0.223,0.721,0.055,0.062,0.492,1
0.438,0.533,0.028,0.285,0.454,1
0.51,0.448,0.041,0.2,0.337,1
0.112,0.74,0.148,0.495,0.244,1
0.002,0.084,0.914,0.221,0.343,2
0.241,0.352,0.407,0.16,0.364,2
0.386,0.486,0.128,0.671,0.174,2
0.194,0.596,0.209,0.075,0.423,1
0.25,0.698,0.052,0.388,0.462,1
0.488,0.391,0.121,0.08,0.642,1
0.453,0.467,0.08,0.047,0.645,1
0.142,0.797,0.061,0.288,0.396,1
0.07,0.083,0.847,0.163,0.455,2
0.085,0.633,0.282,0.134,0.386,2
0.497,0.383,0.12,0.487,0.291,2
0.305,0.553,0.142,0.136,0.405,1
0.46,0.494,0.046,0.437,0.342,1
0.643,0.101,0.256,0.18,0.349,0
0.236,0.638,0.125,0.164,0.381,0
0.397,0.504,0.099,0.209,0.333,0
0.712,0.177,0.11,0.725,0.098,0
0.413,0.499,0.088,0.801,0.1,0
0.28,0.619,0.1,0.48,0.295,0
0.753,0.2,0.047,0.144,0.501,0
0.852,0.042,0.107,0.207,0.459,0
0.683,0.203,0.114,0.509,0.253,0
0.288,0.561,0.15,0.53,0.255,0
0.801,0.023,0.176,0.649,0.146,0
0.034,0.051,0.915,0.323,0.314,0
0.307,0.523,0.17,0.368,0.375,0
0.454,0.417,0.129,0.554,0.242,0
0.763,0.043,0.194,0.923,0.027,0
0.045,0.861,0.094,0.189,0.473,0
0.555,0.368,0.076,0.05,0.651,0
0.839,0.04,0.12,0.829,0.055,0
0.092,0.013,0.895,0.374,0.321,0
0.684,0.144,0.172,0.086,0.488,0
0.482,0.335,0.183,0.587,0.227,0
0.365,0.499,0.136,0.403,0.351,0
0.433,0.395,0.172,0.184,0.414,0
0.462,0.336,0.202,0.772,0.104,0
0.463,0.132,0.405,0.124,0.505,0
0.778,0.108,0.115,0.379,0.373,0
0.366,0.568,0.066,0.602,0.219,0
0.319,0.602,0.079,0.086,0.441,0
0.589,0.313,0.098,0.147,0.538,0
0.489,0.426,0.084,0.158,0.486,0
0.28,0.52,0.2,0.741,0.136,0
0.545,0.256,0.199,0.248,0.417,0
0.437,0.491,0.073,0.098,0.462,0
0.487,0.364,0.149,0.706,0.163,0
0.185,0.533,0.281,0.163,0.413,0
0.708,0.12,0.171,0.278,0.409,0
0.294,0.646,0.06,0.588,0.214,0
0.61,0.331,0.059,0.387,0.241,0
0.436,0.517,0.047,0.828,0.089,0
0.365,0.586,0.049,0.282,0.355,0
