@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.006073,0.006073,0,0,0.485330,0.525460,0.605220,0
0.002671,0,0.000891,0.001783,0,0,0.734689,0.805182,0.936428,1
0,0,0,0.012195,0,0,0.616403,0.663303,0.768902,0
0,0,0,0,0,0,0.273535,0.283847,0.319775,0
0,0,0,0,0,0,0.047375,0.051865,0.042903,2
0,0,0,0.001786,0,0,0.314648,0.342248,0.393445,2
0,0,0,0.001361,0,0,0.700641,0.767049,0.891599,2
0,0,0,0,0,0,0.511404,0.547524,0.631857,0
0,0,0.003484,0.003484,0,0,0.246475,0.248468,0.271167,0
0,0,0,0,0,0,0.434034,0.466599,0.536647,2
0,0,0.001733,0.003466,0,0,0.505434,0.550370,0.637011,1
0,0,0,0,0,0,0.670611,0.734754,0.852664,1
0,0,0,0.015625,0,0,0.489018,0.518092,0.596184,0
0,0,0.007092,0.003546,0,0,0.256710,0.258991,0.287366,0
0,0,0,0,0,0,0.358907,0.381394,0.433989,1
0,0,0.00277,0.00831,0,0,0.399297,0.430993,0.495440,0
0.008117,0,0,0,0,0,0.579550,0.633716,0.734412,0
0,0,0,0.011905,0,0,0.407765,0.431594,0.493325,0
0,0,0,0.004,0,0,0.271761,0.282600,0.314247,0
0,0,0,0,0,0,0.549865,0.599027,0.691503,0
0,0,0,0.005747,0,0,0.510046,0.552281,0.635984,0
0,0,0,0.002252,0,0,0.774615,0.849078,0.987846,0
0,0,0,0,0,0,0.623591,0.682403,0.789181,0
0,0,0.003922,0,0,0,0.244764,0.251638,0.276265,0
0,0,0,0,0,0,0.319492,0.339792,0.380985,0
0.00409,0,0,0.002049,0,0,0.355768,0.382650,0.434105,0
0,0,0,0.002342,0,0,0.748953,0.820166,0.953270,0
0,0,0,0,0,0,0.528644,0.567873,0.655972,0
0,0,0,0.008163,0,0,0.213294,0.213967,0.229920,0
0,0,0,0,0,0,0.295030,0.308572,0.348118,0
0.007538,0,0,0.002519,0,0,0.466626,0.507702,0.587839,0
0,0,0.001621,0.003241,0,0,0.704588,0.772424,0.896968,0
0,0,0,0.022472,0,0,0.599722,0.641137,0.741299,0
0,0,0,0,0,0,0.327557,0.342997,0.388175,0
0,0,0,0,0,0,0.305638,0.327233,0.373502,0
0,0,0,0,0,0,0.463211,0.503181,0.579972,0
0,0,0,0.000984,0,0,0.708772,0.777120,0.903723,2
0,0,0.011494,0,0,0,0.571873,0.613570,0.710228,0
0,0,0.004032,0,0,0,0.252277,0.264949,0.298510,0
0,0,0,0,0,0,0.414933,0.446721,0.507491,0
0,0,0.002092,0.004184,0,0,0.499641,0.543065,0.628786,0
0.017383,0,0,0,0,0,0.251444,0.278045,0.316295,1
0.044944,0,0,0,0,0,0.030602,0.038183,0.031155,0
0.013201,0,0,0,0,0,0.044756,0.055358,0.045722,0
0.123077,0,0,0,0,0,0.058316,0.058649,0.054488,0
0.031088,0.002597,0,0.005195,0,0,0.303065,0.329901,0.376588,1
0.006783,0,0,0,0,0.00097,0.610257,0.668818,0.776145,2
0.02439,0,0,0,0,0,0.410715,0.446328,0.512875,0
0.002994,0,0,0.006006,0,0,0.148044,0.150504,0.158083,0
0.024096,0.012195,0,0,0,0,0.160300,0.171899,0.186228,1
0.035484,0,0,0,0,0,0.242202,0.265385,0.298455,0
0.0125,0,0.001252,0.001252,0,0,0.549916,0.603432,0.699535,1
0,0,0.011236,0,0,0,0.565158,0.613648,0.706353,0
0.008264,0,0,0,0,0,0.118219,0.127354,0.130037,1
0,0,0,0,0,0,0.407682,0.434906,0.495330,0
0,0,0,0.001271,0,0,0.611608,0.666952,0.772853,0
0.002299,0,0,0,0,0,0.691930,0.758925,0.881220,0
0,0,0,0,0,0,0.329780,0.354177,0.405077,0
0,0,0,0,0,0,0.262924,0.271686,0.297174,0
0,0,0,0,0,0,0.304402,0.323011,0.360854,0
0,0,0.002924,0.002924,0,0,0.554237,0.603616,0.697120,0
0.017002,0.001548,0,0.001548,0,0,0.531991,0.583488,0.675580,0
0,0,0.012658,0,0,0,0.504885,0.547563,0.632543,0
0,0,0.003636,0.003636,0,0,0.244537,0.252663,0.280211,0
0,0,0,0,0,0,0.307523,0.313277,0.351261,0
0.00361,0,0.007246,0,0,0,0.364439,0.393241,0.448946,0
0,0,0.002381,0,0,0,0.756261,0.830599,0.966690,0
0,0,0,0.012821,0,0,0.525321,0.563617,0.648899,0
0,0,0,0.007326,0,0,0.242248,0.249570,0.273874,0
0,0,0,0,0,0,0.394108,0.422380,0.487503,2
0,0,0,0,0,0,0.409062,0.446531,0.513429,0
0,0,0.003401,0.004252,0,0,0.676721,0.740024,0.859659,1
0,0,0.018692,0,0,0,0.487774,0.527800,0.610434,2
0.015101,0,0,0.003361,0,0,0.324301,0.346801,0.396430,2
0,0,0,0,0,0,0.220696,0.218847,0.239264,0
0,0,0.00597,0.008955,0,0,0.442212,0.477671,0.550269,0
0.019824,0.002208,0,0.002208,0,0,0.447158,0.489957,0.564713,0
0.045977,0,0,0.011628,0,0,0.350202,0.362051,0.413199,0
0.006061,0,0,0,0,0,0.287261,0.302974,0.338642,0
0,0,0,0,0,0,0.154549,0.158620,0.166718,0
0,0,0.002008,0.004016,0,0,0.584763,0.639300,0.739988,0
0,0,0,0,0,0,0.757047,0.830990,0.966201,0
0,0,0,0.025,0,0,0.542450,0.582296,0.673411,0
0,0,0.008658,0.004329,0,0,0.199360,0.199008,0.211385,0
0,0,0,0,0,0,0.206471,0.211842,0.228877,0
0.009804,0,0.002457,0.002457,0,0,0.434851,0.472422,0.544716,0
0.008097,0,0,0,0,0,0.653808,0.717223,0.833415,0
0.029126,0,0,0.009804,0,0,0.335016,0.362647,0.412646,0
0.003436,0,0,0,0,0,0.208469,0.206895,0.225019,0
0,0,0,0,0,0,0.441598,0.480324,0.552041,2
0,0,0,0.011811,0,0,0.336758,0.363121,0.414318,0
0,0,0,0,0,0,0.762661,0.837502,0.974497,0
0,0,0,0,0,0,0.452810,0.486205,0.559164,0
0,0,0,0,0,0,0.245845,0.250516,0.271814,0
0,0,0,0,0,0,0.089557,0.088615,0.084309,0
0,0,0,0,0,0,0.491443,0.535165,0.617697,0
0.00159,0,0,0,0,0,0.613903,0.672705,0.780037,0
0,0,0,0,0,0,0.431633,0.456747,0.525362,0
0,0,0,0.008929,0,0,0.192326,0.188356,0.204175,0
0,0,0,0,0,0,0.370812,0.398720,0.454203,0
0,0,0.007968,0.003984,0,0,0.481720,0.522469,0.600402,0
0,0,0,0,0,0,0.805224,0.883314,1.028361,0
0,0,0,0,0,0,0.508731,0.548635,0.633586,0
0,0,0.003401,0.006803,0,0,0.282226,0.288225,0.317710,1
0,0,0,0,0,0,0.374593,0.402670,0.455463,2
0,0,0,0,0,0,0.510058,0.552416,0.635598,1
0.003521,0.001764,0.001764,0,0,0,0.575479,0.629987,0.731307,1
0,0,0,0.011364,0,0,0.343537,0.361070,0.414555,0
0.012712,0,0,0,0,0,0.127862,0.137028,0.141316,0
0,0,0,0,0,0,0.202862,0.212795,0.234686,0
0.00339,0,0.003401,0.003401,0,0,0.345173,0.379288,0.435209,0
0,0,0,0,0,0,0.747163,0.820285,0.954247,0
0,0,0,0.011628,0,0,0.359695,0.375284,0.425835,0
0,0,0,0.011152,0,0,0.199816,0.197963,0.213428,0
0,0,0,0,0,0,0.469422,0.508200,0.580831,1
0,0,0.005714,0.005714,0,0,0.535182,0.581935,0.672217,2
0,0,0,0.003257,0,0,0.791364,0.868594,1.010926,1
0,0,0,0.012987,0,0,0.536512,0.574123,0.661069,0
0,0,0,0,0,0,0.277503,0.282050,0.310625,2
0,0,0.02,0.02,0,0,0.343726,0.350895,0.396236,0
0,0,0,0.007853,0,0,0.511513,0.556363,0.642765,1
0,0,0,0.001669,0,0,0.753946,0.825495,0.960342,2
0,0,0,0,0,0,0.558797,0.599973,0.692063,1
0,0,0.003597,0,0,0,0.173017,0.172090,0.180615,1
0,0,0,0,0,0,0.323535,0.343182,0.391400,2
0,0,0.002421,0.002421,0,0,0.357657,0.388118,0.447439,1
0.009642,0,0,0,0,0,0.573374,0.628938,0.729441,0
0,0,0.025974,0.012987,0,0,0.575984,0.619839,0.714067,0
0,0,0,0.01083,0,0.00361,0.278592,0.281517,0.313266,2
0.103448,0,0,0,0,0,0.087079,0.087275,0.087669,0
0,0,0.004149,0.002075,0,0,0.534800,0.583686,0.673933,0
0,0,0,0.001238,0,0,0.702980,0.770059,0.895471,2
0,0,0,0,0,0,0.565007,0.606715,0.701722,0
0.003521,0,0,0.003534,0,0,0.176196,0.181075,0.192187,0
0,0,0,0,0,0,0.267336,0.286271,0.316910,0
0,0,0,0.002976,0,0,0.517139,0.563261,0.650944,0
0,0,0,0.00157,0,0,0.767621,0.842178,0.979847,0
0,0,0,0.027778,0,0,0.510000,0.545377,0.627924,0
0,0,0,0.004082,0,0,0.205161,0.202564,0.215394,0
0,0,0.019231,0.019231,0,0,0.171388,0.171310,0.186024,0
0,0,0,0,0,0,0.486892,0.525321,0.604971,0
0,0,0.002227,0.002227,0,0,0.679868,0.744470,0.864103,0
0,0,0,0.01087,0,0,0.407584,0.433017,0.497352,0
0,0,0,0,0,0,0.192279,0.193813,0.206826,0
0,0,0,0,0,0,0.414306,0.449009,0.512994,1
0,0,0,0,0,0,0.572326,0.625805,0.726220,0
0,0,0,0,0,0,0.760971,0.835424,0.971961,0
0,0,0,0.011628,0,0,0.565544,0.608772,0.704096,0
0,0,0,0.00365,0,0,0.260416,0.260201,0.286153,0
0,0,0,0,0,0,0.248240,0.270234,0.301032,1
0,0,0,0,0,0,0.365201,0.395169,0.455354,0
0.007508,0,0,0,0,0,0.578873,0.633769,0.734340,1
0,0,0.019417,0.009709,0,0,0.312430,0.331864,0.377879,0
0,0,0,0,0,0,0.252503,0.259044,0.282224,0
0,0,0,0,0,0,0.049995,0.047789,0.038808,1
0.025547,0,0,0,0,0,0.208549,0.227904,0.252203,0
0.022866,0,0,0,0,0,0.418179,0.458886,0.529320,0
0,0,0,0,0,0,0.357393,0.384672,0.436569,0
0,0,0.003745,0.007491,0,0,0.264488,0.269014,0.295922,0
0,0,0,0,0,0,0.471854,0.503895,0.576969,0
0,0,0.002778,0.002778,0,0,0.522175,0.566427,0.654931,0
0,0,0.001595,0.001595,0,0,0.670434,0.732494,0.850777,0
0,0,0,0.012346,0,0,0.559635,0.600873,0.693866,0
0.003546,0,0,0.003559,0,0,0.205521,0.207757,0.225088,0
0,0,0,0,0,0,0.369203,0.388232,0.441386,1
0,0,0,0.003876,0,0,0.325755,0.345687,0.387417,0
0,0,0.001869,0,0,0,0.713345,0.780839,0.907788,0
0,0,0.013514,0.027027,0,0,0.477582,0.508947,0.584108,0
0,0,0.003937,0,0,0,0.235110,0.239951,0.263195,0
0,0,0,0,0,0,0.335765,0.360169,0.408029,0
0,0,0,0,0,0,0.381156,0.411812,0.475394,0
0,0,0,0.001582,0,0,0.690617,0.756130,0.878984,0
0,0,0,0,0,0,0.576148,0.621707,0.719557,0
0,0,0,0,0,0,0.265821,0.277764,0.305017,0
0,0,0,0,0,0,0.305034,0.325616,0.365791,0
0,0,0,0.014085,0,0,0.399308,0.429422,0.495150,0
0.001942,0,0,0.001946,0,0,0.737596,0.807774,0.939194,0
0,0,0,0.010989,0,0,0.550883,0.594985,0.688456,0
0,0,0,0.003021,0,0,0.253438,0.262981,0.291168,0
0,0,0,0,0,0,0.316267,0.333214,0.368049,0
0,0,0,0.005988,0,0,0.441587,0.479861,0.552612,1
0.004233,0.001059,0,0,0,0,0.647565,0.709522,0.824627,2
0,0,0,0,0,0,0.491874,0.530069,0.608987,0
0,0,0,0,0,0,0.248071,0.253994,0.279536,1
0,0,0,0,0,0,0.435670,0.466168,0.532350,0
0,0,0.004184,0,0,0,0.350996,0.379120,0.435365,0
0.00432,0,0.004329,0.002165,0,0,0.540769,0.590676,0.684392,0
0,0,0,0,0,0,0.491877,0.528842,0.608796,0
0.003774,0,0.003788,0.003788,0,0,0.152711,0.155557,0.161618,0
0,0,0,0,0,0,0.491615,0.519505,0.595565,1
0,0,0.007117,0.003559,0,0,0.362911,0.391255,0.450343,0
0,0,0,0,0,0,0.708667,0.776170,0.901894,0
0,0,0.010309,0.010309,0,0,0.567607,0.610020,0.706328,0
0,0,0,0,0,0,0.243400,0.253385,0.278647,0
0,0,0,0,0,0,0.205371,0.211168,0.229868,0
0,0,0,0.003846,0,0,0.339561,0.367479,0.420802,0
0.009488,0,0,0,0,0,0.569343,0.623316,0.721685,0
0,0,0,0.018692,0,0,0.513363,0.548684,0.634417,0
0.003344,0,0,0.003356,0,0,0.203188,0.212801,0.229969,0
0.012048,0,0,0,0,0,0.268660,0.285910,0.319546,1
0.02934,0,0,0,0,0,0.174925,0.191698,0.210619,0
0.0075,0,0.005013,0.010025,0,0,0.388998,0.424570,0.489254,0
0.076087,0,0,0.010989,0,0,0.305522,0.325312,0.370812,0
0,0,0,0.007407,0,0,0.193241,0.192130,0.204774,0
0,0,0,0,0,0,0.336311,0.351484,0.393401,0
0.008746,0,0,0,0,0,0.374439,0.405990,0.465375,0
0.004228,0,0,0,0,0,0.683806,0.748951,0.870939,0
0,0,0.011236,0.022472,0,0,0.535740,0.576246,0.667722,0
0,0,0,0.003413,0,0,0.278463,0.291352,0.323108,0
0,0,0,0,0,0,0.293882,0.308842,0.344791,0
0.003745,0,0.003759,0.007519,0,0,0.378526,0.409411,0.471433,0
0,0,0,0.001534,0,0,0.710992,0.776810,0.902167,1
0,0,0,0.022472,0,0,0.540928,0.585167,0.677651,0
0,0,0.003289,0.003289,0,0,0.291338,0.305704,0.340525,0
0,0,0.016393,0.016393,0,0,0.395017,0.412272,0.469405,0
0,0,0,0.013333,0,0,0.474964,0.514710,0.594215,0
0,0,0.004684,0.004684,0,0,0.680338,0.743409,0.863504,0
0,0,0,0.011364,0,0,0.522172,0.556895,0.643870,0
0,0,0,0.003717,0,0,0.188090,0.189351,0.201515,0
0,0,0,0,0,0,0.292458,0.305283,0.341479,0
0,0,0,0.005398,0,0,0.606720,0.661614,0.767613,2
0,0,0,0,0,0,0.732724,0.801147,0.931034,1
0,0,0,0.009901,0,0,0.572394,0.615063,0.712074,0
0,0,0,0,0,0,0.265742,0.277932,0.306079,0
0,0,0,0,0,0,0.120038,0.117049,0.119286,0
0,0,0,0.007812,0,0,0.314558,0.336968,0.386824,0
0.012214,0,0,0,0,0,0.700492,0.767371,0.891625,0
0,0,0.022222,0.011111,0,0,0.556787,0.596460,0.689157,0
0,0,0,0.003731,0,0,0.201202,0.201692,0.214766,0
0,0,0,0,0,0,0.171738,0.171496,0.188087,1
0.003195,0,0,0,0,0,0.327983,0.353518,0.405039,0
0,0,0.002439,0.014634,0,0,0.675504,0.734659,0.852885,0
0,0,0,0,0,0,0.538755,0.580124,0.670709,0
0,0,0.003497,0.003497,0,0,0.289443,0.303381,0.335835,1
0.038462,0,0,0,0,0,0.174451,0.183736,0.193008,0
0.009058,0,0.00363,0.005445,0,0,0.528579,0.576008,0.665388,0
0.005263,0.002635,0,0,0,0,0.561656,0.615406,0.714020,1
0,0,0,0,0,0,0.531924,0.569674,0.656736,0
0,0,0,0,0,0,0.230636,0.242712,0.264848,1
0,0,0,0.019231,0,0,0.243797,0.240628,0.268807,0
0.006897,0,0.00692,0.00692,0,0,0.380027,0.408933,0.467541,0
0,0,0,0,0,0,0.747928,0.820648,0.955225,0
0,0,0.023529,0.023529,0,0,0.551123,0.593033,0.685672,0
0,0,0.003559,0.003559,0,0,0.261258,0.272915,0.300979,0
0.070175,0,0,0,0,0,0.132949,0.136970,0.140051,0
0.002762,0,0.00554,0,0,0,0.206174,0.224857,0.252329,0
0.020333,0,0.001852,0.001852,0,0,0.529892,0.579887,0.671505,1
0,0,0,0.012821,0,0,0.462544,0.488249,0.560755,0
0.007782,0,0,0,0,0,0.147920,0.149094,0.152996,0
0,0,0,0,0,0,0.393234,0.410201,0.463634,0
0,0,0,0.004684,0,0,0.541993,0.589873,0.682999,0
0.012784,0,0,0.001422,0,0,0.591880,0.648818,0.753070,0
0,0,0,0.010753,0,0,0.436818,0.464818,0.535250,0
0,0,0,0,0,0,0.225847,0.232832,0.252644,0
0,0,0,0,0,0,0.273475,0.276280,0.306581,0
0,0,0.002242,0,0,0,0.521104,0.569247,0.658393,0
0,0,0,0,0,0,0.721904,0.790547,0.918156,0
0,0,0.025,0.0125,0,0,0.466500,0.503286,0.579932,0
0.025,0,0,0.003584,0,0,0.179249,0.180591,0.188432,0
0,0,0,0,0,0,0.402995,0.424737,0.479487,0
0,0,0.00295,0,0,0,0.392591,0.425355,0.489647,0
0,0,0.001681,0.008403,0,0,0.730276,0.797790,0.927590,0
0,0,0,0,0,0,0.495472,0.531618,0.613658,0
0,0,0,0,0,0,0.272145,0.283731,0.311677,0
0,0,0,0,0,0,0.330481,0.346326,0.389872,0
0,0,0,0,0,0,0.420105,0.455683,0.524906,0
0,0,0,0.006928,0,0,0.738783,0.807391,0.938767,1
0,0,0.012195,0.012195,0,0,0.566002,0.608356,0.700331,0
0,0,0.003891,0,0,0,0.213123,0.216397,0.234642,0
0,0,0.022222,0.022222,0,0,0.278585,0.270423,0.301625,0
0.013158,0,0.006601,0.0033,0,0,0.399456,0.433205,0.498652,0
0.002358,0,0.004728,0.004728,0,0,0.676165,0.740838,0.861590,0
0,0,0.011765,0,0,0,0.396295,0.425790,0.487259,0
0.008646,0,0,0.00289,0,0,0.192050,0.199186,0.215401,0
0,0,0,0,0,0,0.114923,0.111441,0.111161,0
0,0,0,0.004717,0,0,0.520600,0.567376,0.655844,0
0,0,0.002591,0.002591,0,0,0.691558,0.757731,0.880599,0
0,0,0.011494,0.011494,0,0,0.333616,0.355800,0.407745,0
0.004032,0,0,0,0,0,0.193080,0.199861,0.215470,0
0,0,0,0,0,0,0.421852,0.451194,0.509435,1
0,0,0,0.001959,0,0,0.676770,0.740073,0.860241,2
0,0,0,0,0,0,0.746674,0.817483,0.950419,2
0,0,0.012346,0.037037,0,0,0.464968,0.489886,0.562145,0
0,0,0,0,0,0,0.253177,0.262561,0.289754,2
0,0,0,0.018868,0,0,0.330692,0.333430,0.378829,0
0,0,0.001992,0.007968,0,0,0.539017,0.587931,0.680677,0
0.00155,0.001553,0,0.004658,0,0,0.679866,0.742977,0.863585,0
0,0,0,0.025316,0,0,0.542974,0.581548,0.670747,0
0,0,0,0,0,0,0.214740,0.221413,0.241418,0
0,0,0,0,0,0,0.390750,0.407146,0.466565,0
0,0,0,0.002976,0,0,0.457662,0.495311,0.569650,0
0,0,0,0.001751,0,0,0.670465,0.734556,0.853685,0
0,0,0,0,0,0,0.555270,0.592935,0.684125,0
0,0,0,0.004545,0,0,0.190635,0.190621,0.205403,0
0,0,0,0,0,0,0.353762,0.371853,0.417178,0
0.002865,0,0,0.002874,0,0,0.370216,0.400704,0.461203,0
0.020053,0,0,0.001339,0,0,0.691002,0.757472,0.881168,1
0.013514,0,0,0,0,0,0.204988,0.215775,0.240432,0
0,0,0.003534,0,0,0,0.237280,0.244970,0.267295,0
0,0,0,0,0,0,0.045574,0.056216,0.046192,0
0.010135,0,0,0,0,0,0.037784,0.047134,0.037987,0
0.042636,0,0,0,0,0,0.019914,0.024635,0.017352,0
0,0,0,0,0,0,0.033641,0.041271,0.033614,0
0,0,0.006601,0.006601,0,0,0.225837,0.229820,0.252534,0
0.04,0,0,0,0,0,0.062887,0.053715,0.045923,0
0,0,0.011364,0.011364,0,0,0.377213,0.399415,0.455884,0
0,0,0,0,0,0,0.726041,0.796902,0.927351,0
0.011494,0,0.011628,0.011628,0,0,0.410714,0.434572,0.498432,0
0.003135,0,0,0.006289,0,0,0.229088,0.243757,0.267316,1
0,0,0,0,0,0,0.106309,0.111177,0.112099,0
0.016304,0,0.002725,0.00545,0.002725,0,0.220640,0.238452,0.266847,1
0.008282,0,0,0,0,0,0.634548,0.696708,0.808664,0
0,0,0,0,0,0,0.521024,0.558161,0.645113,0
0.014925,0,0,0,0,0,0.501184,0.544898,0.627362,0
0,0,0,0,0,0,0.154017,0.148752,0.153836,0
0,0,0.002,0.002,0,0,0.490977,0.532259,0.611973,0
0.023897,0,0.001842,0.001842,0,0,0.589906,0.646584,0.749662,1
0,0,0.014085,0,0,0,0.418408,0.441268,0.505365,0
0,0,0,0,0,0,0.211086,0.210427,0.225521,0
0,0,0,0,0,0,0.322351,0.335741,0.376514,0
0,0,0,0.007463,0,0,0.332337,0.354568,0.402793,0
0.005362,0,0,0.005376,0,0,0.679181,0.742617,0.862425,0
0,0,0,0.0125,0,0,0.504796,0.539900,0.622332,0
0,0,0,0,0,0,0.232715,0.237708,0.257556,0
0,0,0,0,0,0,0.375202,0.404604,0.457462,1
0.002558,0,0.002564,0.002564,0,0,0.473622,0.514076,0.594152,2
0.001261,0,0.002525,0.002525,0,0,0.731831,0.801965,0.932412,2
0,0,0,0,0,0,0.273530,0.300667,0.340361,0
0,0,0,0,0,0,0.249858,0.265388,0.293581,2
0,0,0,0,0,0,0.378717,0.400777,0.453008,0
0,0,0,0,0,0,0.402621,0.432777,0.494356,0
0.006678,0.001672,0.001672,0.001672,0,0,0.630026,0.688960,0.799807,1
0,0,0,0,0,0,0.553384,0.593721,0.685836,0
0,0,0,0,0,0,0.173537,0.174349,0.184254,1
