@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.095461,0
3,12,4.476359,1.524121,2
5,16,5.282326,1.281177,1
1,2,4.185434,0.907899,0
2,8,3.717095,0.986524,0
3,12,3.710519,1.342248,0
4,2,3.489355,0.914422,0
5,8,3.744269,0.779258,0
2,8,3.451455,0.812327,0
3,5,3.226075,1.074356,0
5,7,7.094787,0.942399,1
3,8,2.717923,1.38616,1
5,7,5.802987,0.962878,0
1,2,4.538522,0.826106,0
2,8,3.969727,1.164022,0
3,12,4.502463,1.407788,1
5,7,4.498704,0.914977,0
3,8,4.198062,1.841659,1
1,2,4.094864,1.257972,2
2,8,4.251957,1.426588,2
3,7,4.352923,1.206746,2
5,7,4.445478,1.001407,0
2,11,5.38112,1.47001,1
3,9,3.762812,0.994725,1
5,6,4.589115,0.985093,0
2,8,4.05231,0.91974,0
3,6,4.063057,1.010291,0
4,2,4.036506,0.975915,0
1,2,3.901367,1.154913,0
2,14,3.400645,1.243757,0
5,6,3.393658,0.856316,0
1,2,4.657121,0.934073,0
2,8,4.515958,1.01141,0
3,7,3.946242,1.013896,0
3,12,4.301709,1.667324,2
3,9,3.57853,1.792505,1
4,2,4.217083,1.015771,0
5,7,5.32793,1.052779,0
1,2,4.445331,1.074756,0
2,8,5.047678,0.980684,1
3,10,3.350088,1.691082,2
4,2,2.916137,0.945168,0
5,7,4.917948,1.161771,0
1,2,3.406422,1.367574,1
2,8,3.649491,0.789219,0
3,7,4.131687,1.310953,1
4,2,4.009388,1.027159,0
5,7,3.817433,0.842085,1
2,10,3.258206,2.003266,0
3,5,2.917086,0.713397,0
4,2,3.016237,1.084096,0
5,7,4.000689,1.139904,0
1,2,3.670158,0.907899,0
3,7,3.438863,1.06174,0
4,1,3.169606,0.914422,0
5,7,3.850844,0.958366,0
1,2,3.685902,0.989692,0
2,8,3.455159,0.704914,0
3,2,3.377466,0.690131,0
2,8,4.94207,0.942848,0
3,18,4.223454,1.928827,1
5,10,4.426974,2.071195,2
1,2,3.953887,0.907899,0
2,8,3.422389,0.855496,0
3,8,3.185894,0.745184,0
4,2,1.627654,0.992996,0
5,7,3.561084,1.14754,0
1,2,3.706473,0.791754,0
2,8,3.358486,1.269658,0
1,2,3.909108,0.845737,0
2,8,3.368784,1.038326,0
3,3,3.104877,0.810887,0
4,2,3.488715,1.174058,0
5,7,3.58635,1.012168,0
1,2,3.784312,1.701289,2
2,8,4.840624,0.649049,0
3,5,2.41161,0.881998,0
4,2,3.247011,0.893924,0
1,2,3.647504,0.703417,0
2,8,3.439014,0.688155,0
3,7,3.92146,1.030772,0
4,2,2.781845,0.972498,0
