@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.595408,0
2,10,-0.440688,4.479066,1.094095,0
3,12,0.092127,4.476359,1.525089,2
4,3,0.906286,2.234771,1.746548,2
5,16,0.283345,5.282326,1.281573,1
1,2,-0.032875,4.185434,0.91285,0
2,8,-0.151472,3.717095,0.985294,0
3,12,0.170735,3.710519,1.343102,0
4,2,-0.28529,3.489355,0.913666,0
5,8,0.040973,3.744269,0.779499,0
1,2,-0.142526,3.201368,0.787847,0
2,8,-0.013152,3.451455,0.811314,0
3,5,-0.261522,3.226075,1.075039,0
4,2,0.75245,3.406319,0.895461,0
5,7,0.016583,3.373647,1.052063,0
1,2,-0.453439,4.374485,1.177658,0
2,10,0.063536,4.249956,1.658388,0
3,5,-0.189698,4.079849,0.594657,0
4,2,1.285321,2.899975,1.264114,0
5,7,-0.20941,7.094787,0.94269,1
1,2,0.080034,4.948661,1.287858,1
2,12,-0.160537,4.073898,1.642664,0
3,8,-0.205644,2.717923,1.387041,1
4,2,1.340593,2.743845,0.942112,0
5,7,0.121952,5.802987,0.963176,0
1,2,-0.163256,4.538522,0.830611,0
2,8,-0.006814,3.969727,1.162571,0
3,12,0.109875,4.502463,1.408683,1
4,2,0.89193,2.593907,1.137816,0
5,7,-0.155943,4.498704,0.91526,0
1,2,0.011422,4.491303,0.98193,0
2,12,-0.37783,3.764708,1.257676,0
3,8,0.353406,4.198062,1.84283,1
4,2,1.197869,2.095023,0.950076,0
5,7,0.084986,2.574422,0.918038,0
1,2,-0.232815,4.094864,1.264831,2
2,8,-0.255808,4.251957,1.424808,2
3,7,0.127097,4.352923,1.207513,2
4,2,0.854873,2.638,0.994451,0
5,7,0.009956,4.445478,1.001717,0
1,2,0.03638,4.433939,1.159566,2
2,11,-0.00104,5.38112,1.468177,1
3,9,-0.60243,3.762812,0.995358,1
4,2,1.09728,2.927803,0.749821,0
5,6,0.154677,4.589115,0.985398,0
1,3,0.175963,4.827151,1.628326,1
2,8,-0.008638,4.05231,0.918593,0
3,6,0.024367,4.063057,1.010933,0
4,2,0.287437,4.036506,0.975108,0
5,7,-0.123072,3.97339,0.874636,0
1,2,0.013547,4.870147,1.603655,0
2,8,-0.056102,4.162634,0.887652,0
3,3,0.307867,3.268091,0.73041,0
4,1,-0.23608,2.913419,1.029723,0
5,7,0.008568,4.193045,0.892344,0
1,2,0.077831,3.901367,1.16121,0
2,14,-0.292841,3.400645,1.242206,0
3,4,0.309557,3.462795,0.702374,0
4,2,0.992999,3.147476,0.986486,0
5,6,0.148549,3.393658,0.856581,0
1,2,0.268802,4.657121,0.939166,0
2,8,0.073706,4.515958,1.010148,0
3,7,-0.551595,3.946242,1.01454,0
4,2,1.116552,2.248583,1.027448,0
5,7,-0.001155,3.992876,1.165603,0
1,2,-0.060947,5.127048,1.121736,0
2,8,-0.104149,3.657304,0.716716,0
3,12,0.103884,4.301709,1.668384,2
4,2,1.256537,2.805388,1.011518,0
5,7,-0.193745,4.546815,0.865261,0
1,2,-0.127271,5.909694,1.052655,0
2,10,0.052281,4.665842,1.217351,0
3,9,0.065075,3.57853,1.793644,1
4,2,1.726038,4.217083,1.014932,0
5,7,0.349758,5.32793,1.053105,0
1,2,-0.282519,4.445331,1.080616,0
2,8,-0.195382,5.047678,0.979461,1
3,10,-0.149205,3.350088,1.692157,2
4,2,0.32809,2.916137,0.944387,0
5,7,-0.009528,4.917948,1.162131,0
1,2,-0.277818,3.406422,1.375031,1
2,8,-0.36116,3.649491,0.788235,0
3,7,-0.361721,4.131687,1.311787,1
4,2,0.665858,4.009388,1.02631,0
5,7,0.004748,3.817433,0.842345,1
1,2,0.042799,3.68073,0.993443,0
2,10,0.057469,3.258206,2.000768,0
3,5,-0.403206,2.917086,0.713851,0
4,2,0.62472,3.016237,1.083201,0
5,7,-0.019634,4.000689,1.140256,0
1,2,0.071029,3.670158,0.91285,0
2,8,-0.091109,3.442497,0.870153,0
3,7,-0.430852,3.438863,1.062414,0
4,1,1.023533,3.169606,0.913666,0
5,7,0.099571,3.850844,0.958662,0
1,2,0.414888,3.685902,0.995088,0
2,8,-0.031347,3.455159,0.704035,0
3,2,0.016333,3.377466,0.690569,0
4,2,0.442573,3.455691,0.900012,0
5,7,-0.113621,3.414336,0.952412,0
1,2,-0.145349,4.574408,0.990154,2
2,8,-0.053105,4.94207,0.941672,0
3,18,0.234595,4.223454,1.930053,1
4,2,0.607439,3.862416,1.235668,2
5,10,-0.096584,4.426974,2.071836,2
1,2,0.426579,3.953887,0.91285,0
2,8,0.103014,3.422389,0.854429,0
3,8,-0.55713,3.185894,0.745657,0
4,2,1.144368,1.627654,0.992176,0
5,7,-0.10043,3.561084,1.147895,0
1,2,-0.064363,3.706473,0.796071,0
2,8,-0.16526,3.358486,1.268074,0
3,5,-0.508232,2.965272,0.864523,0
4,2,0.615197,3.045249,0.929596,0
5,7,0.168932,4.206562,0.806235,0
1,2,-0.222063,3.909108,0.850348,0
2,8,-0.051539,3.368784,1.037031,0
3,3,-0.24317,3.104877,0.811403,0
4,2,0.38199,3.488715,1.173088,0
5,7,0.063883,3.58635,1.012481,0
1,2,0.07678,3.784312,1.710565,2
2,8,0.115364,4.840624,0.64824,0
3,5,-0.464484,2.41161,0.882558,0
4,2,0.467076,3.247011,0.893186,0
5,7,-0.074416,5.288506,0.806235,0
1,2,-0.664974,3.647504,0.707253,0
2,8,-0.181012,3.439014,0.687296,0
3,7,-0.49615,3.92146,1.031427,0
4,2,1.224945,2.781845,0.971695,0
5,7,0.233234,4.158115,0.782277,0
1,2,-0.17055,3.74833,0.787847,0
2,8,-0.293935,3.763955,0.639617,0
3,2,0.159708,3.395909,0.57531,0
4,2,0.196718,3.314387,0.88067,0
5,7,0.120104,3.773922,1.025328,1
1,2,-0.254526,4.972385,0.830611,2
2,9,-0.38151,4.623354,0.96957,1
3,5,0.518983,4.459865,0.931908,1
4,2,1.161504,1.857721,1.024034,0
5,7,-0.212385,4.915703,0.822207,0
1,2,-0.65602,4.892608,1.009891,0
2,8,-0.176254,5.179627,0.749686,0
3,2,-0.382317,1.596783,0.566785,0
4,2,0.698922,2.224549,0.993313,0
5,8,0.122661,4.657423,0.938524,0
1,2,-0.026514,3.659692,1.192461,1
2,8,-0.187858,3.389889,0.890695,2
3,2,-0.053719,3.511417,0.506122,1
4,2,0.829756,3.68832,0.898875,0
5,7,0.011575,3.691581,1.082271,2
1,2,0.396272,4.929609,0.853638,0
2,8,0.053926,4.360455,0.972106,1
3,6,0.19589,5.654631,0.984537,2
4,2,0.564668,4.000085,1.01607,1
5,7,-0.236352,4.20734,0.971857,1
1,2,0.242624,5.033199,0.976996,2
2,10,-0.114853,3.864322,1.052502,1
3,7,-0.591415,3.093536,1.191773,0
4,2,0.524672,2.796639,0.89091,0
5,7,0.250001,5.78014,0.968384,2
1,2,-0.335751,3.066823,0.970417,0
2,8,-0.150114,3.570451,1.227242,0
3,7,0.34776,3.586543,1.327198,2
