@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.793449,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.775120,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.058322,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.374364,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.766823,0.816838,0.948785,2
9,0,0,0,0,0,0.491709,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.778404,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.682813,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.455591,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.548013,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.366270,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.501688,0.532925,0.615296,2
9,0,0,0,0,0,0.428474,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.600677,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.298637,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.822071,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.377777,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.311148,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.768567,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.717133,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.670262,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.743442,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.812329,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.284311,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.538905,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.797246,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.277676,0.291476,0.325884,2
9,0,0,0,0.037037,0,0.606059,0.637758,0.739037,0
9,0,0,0,0.030303,0,0.674121,0.710580,0.824788,0
9,0,0,0,0,0,0.536640,0.567410,0.654188,0
9,0.008043,0,0,0.006711,0,0.752862,0.801848,0.931638,0
9,0.002028,0,0,0.020325,0,0.241787,0.244279,0.268890,0
9,0,0,0,0.005455,0,0.490653,0.516937,0.597356,0
9,0.001431,0,0,0.001433,0,0.814421,0.868610,1.010765,0
9,0.011494,0,0,0.034682,0,0.407721,0.424680,0.485637,0
9,0,0,0,0.035088,0,0.615548,0.646547,0.749995,0
9,0,0,0,0.002967,0,0.587903,0.622047,0.720060,0
9,0,0,0,0,0,0.474378,0.499706,0.576972,0
9,0,0,0,0.023256,0,0.587360,0.615969,0.714923,0
9,0,0,0,0.033333,0,0.599731,0.630684,0.731438,0
9,0,0,0,0.008475,0,0.488301,0.511704,0.593238,0
9,0,0,0,0.012821,0,0.488661,0.513532,0.591797,0
9,0,0,0,0.014469,0,0.268561,0.276343,0.309748,0
9,0.017189,0,0,0.001012,0,0.718852,0.767016,0.890979,0
9,0,0,0,0.0181,0,0.689596,0.729307,0.846671,0
9,0.046398,0,0,0.003667,0,0.204532,0.220950,0.243697,0
9,0.01721,0,0,0.00816,0,0.597228,0.633416,0.732177,0
9,0,0,0,0.015504,0,0.361815,0.379397,0.433093,0
9,0,0,0,0,0,0.795791,0.848531,0.987676,0
9,0,0,0,0.038462,0,0.539981,0.563992,0.653397,0
9,0,0,0,0,0,0.111660,0.113400,0.117325,0
9,0,0,0,0.023529,0,0.469964,0.491762,0.564963,0
9,0.02268,0,0,0.004132,0,0.133497,0.143147,0.145705,1
9,0.035928,0,0,0.006024,0,0.327637,0.345969,0.393290,1
9,0,0,0,0.02381,0,0.235209,0.234997,0.264395,1
9,0,0,0,0.001208,0,0.430350,0.453647,0.523005,1
9,0,0,0,0.006897,0,0.775704,0.825416,0.959575,1
9,0,0,0,0.018182,0,0.421584,0.437186,0.502237,1
9,0,0,0,0.003226,0,0.797178,0.849013,0.987194,1
9,0,0,0,0.014787,0,0.272899,0.279786,0.308082,1
9,0.00534,0,0,0.003562,0,0.799335,0.851928,0.990842,1
9,0.013356,0,0,0.004177,0,0.705748,0.751570,0.872532,1
9,0.08982,0.006024,0,0,0,0.209448,0.220080,0.244201,1
9,0,0,0,0.002595,0,0.570232,0.602814,0.697924,1
9,0,0,0,0.028249,0,0.623895,0.658307,0.761372,1
9,0.012012,0,0.000751,0.001503,0,0.645132,0.687931,0.797277,1
9,0,0,0,0.007143,0,0.423865,0.447060,0.509489,1
9,0.040695,0,0,0.001372,0,0.276420,0.298639,0.337944,1
9,0.007874,0,0,0.007937,0,0.045768,0.045936,0.037928,1
9,0.007042,0,0,0.002643,0,0.647549,0.690251,0.801737,1
9,0,0,0,0.013937,0,0.314381,0.326117,0.365723,1
9,0,0,0,0.012903,0,0.539232,0.565661,0.656071,1
9,0,0,0,0.008065,0,0.303097,0.322660,0.362976,1
9,0,0,0,0.03125,0,0.546010,0.573085,0.661247,1
9,0.003866,0,0,0.009032,0,0.253870,0.264575,0.293437,1
9,0.047927,0,0.001297,0.003891,0,0.350775,0.371307,0.424280,1
9,0,0,0,0.014706,0,0.470166,0.493415,0.565571,1
9,0,0,0,0.012545,0,0.205364,0.206991,0.222837,1
9,0.004702,0,0,0.012559,0.00157,0.254682,0.267631,0.292516,1
9,0.02607,0,0,0.002676,0,0.760997,0.811633,0.944003,1
9,0.0217,0,0,0.012681,0,0.138732,0.140736,0.146322,1
9,0,0,0,0.00299,0,0.514611,0.544286,0.628217,1
