@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.096235,0
3,12,4.476359,1.526914,2
5,16,5.282326,1.28401,1
1,2,4.185434,0.907879,0
2,8,3.717095,0.987221,0
3,12,3.710519,1.344708,0
4,2,3.489355,0.914079,0
5,8,3.744269,0.780981,0
2,8,3.451455,0.812901,0
3,5,3.226075,1.076325,0
5,7,7.094787,0.944483,1
3,8,2.717923,1.3887,1
5,7,5.802987,0.965008,0
1,2,4.538522,0.826088,0
2,8,3.969727,1.164845,0
3,12,4.502463,1.410368,1
5,7,4.498704,0.917001,0
3,8,4.198062,1.845034,1
1,2,4.094864,1.257944,2
2,8,4.251957,1.427596,2
3,7,4.352923,1.208957,2
5,7,4.445478,1.003622,0
2,11,5.38112,1.471049,1
3,9,3.762812,0.996548,1
5,6,4.589115,0.987272,0
2,8,4.05231,0.92039,0
3,6,4.063057,1.012143,0
4,2,4.036506,0.975549,0
1,2,3.901367,1.154887,0
2,14,3.400645,1.244636,0
5,6,3.393658,0.85821,0
1,2,4.657121,0.934052,0
2,8,4.515958,1.012124,0
3,7,3.946242,1.015754,0
3,12,4.301709,1.67038,2
3,9,3.57853,1.79579,1
4,2,4.217083,1.015391,0
5,7,5.32793,1.055107,0
1,2,4.445331,1.074732,0
2,8,5.047678,0.981377,1
3,10,3.350088,1.694181,2
4,2,2.916137,0.944814,0
5,7,4.917948,1.16434,0
1,2,3.406422,1.367544,1
2,8,3.649491,0.789777,0
3,7,4.131687,1.313356,1
4,2,4.009388,1.026774,0
5,7,3.817433,0.843947,1
2,10,3.258206,2.004682,0
3,5,2.917086,0.714705,0
4,2,3.016237,1.083691,0
5,7,4.000689,1.142424,0
1,2,3.670158,0.907879,0
3,7,3.438863,1.063685,0
4,1,3.169606,0.914079,0
5,7,3.850844,0.960485,0
1,2,3.685902,0.98967,0
2,8,3.455159,0.705412,0
3,2,3.377466,0.691395,0
2,8,4.94207,0.943514,0
3,18,4.223454,1.932362,1
5,10,4.426974,2.075775,2
1,2,3.953887,0.907879,0
2,8,3.422389,0.8561,0
3,8,3.185894,0.746549,0
4,2,1.627654,0.992624,0
5,7,3.561084,1.150077,0
1,2,3.706473,0.791736,0
2,8,3.358486,1.270555,0
1,2,3.909108,0.845718,0
2,8,3.368784,1.03906,0
3,3,3.104877,0.812373,0
4,2,3.488715,1.173619,0
5,7,3.58635,1.014406,0
1,2,3.784312,1.70125,2
2,8,4.840624,0.649508,0
3,5,2.41161,0.883614,0
4,2,3.247011,0.893589,0
1,2,3.647504,0.703402,0
2,8,3.439014,0.688641,0
3,7,3.92146,1.032661,0
4,2,2.781845,0.972134,0
2,9,4.623354,0.971466,1
3,5,4.459865,0.933023,1
4,2,1.857721,1.024497,0
5,7,4.915703,0.82377,0
1,2,4.892608,1.004392,0
2,8,5.179627,0.751152,0
3,2,1.596783,0.567463,0
4,2,2.224549,0.993763,0
5,8,4.657423,0.940308,0
2,8,4.360455,0.974008,1
3,6,5.654631,0.985715,2
2,10,3.864322,1.054561,1
3,7,3.093536,1.193199,0
1,2,3.066823,0.965132,0
2,8,3.570451,1.229643,0
3,7,3.586543,1.328786,2
5,7,4.149177,0.988315,0
1,2,3.176732,0.875162,0
1,2,3.995587,0.876798,0
3,7,3.620939,0.739655,0
4,2,3.050896,1.060924,0
5,7,3.83573,0.791417,0
2,8,3.797649,1.32341,0
1,2,6.251011,1.025658,1
2,9,4.564996,0.693977,0
3,10,4.219458,1.094053,1
4,3,3.188565,1.195247,0
1,2,4.541616,1.046923,1
2,8,3.995826,0.697535,0
3,6,3.931977,1.077474,0
4,2,3.601488,0.901558,0
2,8,3.765315,0.917595,0
3,9,3.667449,1.032169,0
5,7,4.448673,0.984141,0
3,5,3.758382,0.88148,0
5,7,3.635125,0.889518,0
1,2,5.252722,0.983126,0
2,8,3.371703,0.7819,0
3,8,3.417787,1.039227,0
1,2,5.794505,1.064917,0
3,7,3.754747,0.846024,0
2,8,4.783542,0.852543,1
3,8,4.19326,1.552357,2
4,3,3.476314,1.085967,0
1,2,5.853308,1.292296,0
2,8,3.704572,0.610121,0
3,8,3.672899,0.760502,0
5,7,5.855324,0.922219,0
1,2,5.325631,1.585107,1
2,8,3.483463,0.717864,0
3,6,4.185694,0.824028,0
1,2,5.18147,0.963497,0
2,13,6.312105,1.326205,0
3,7,4.034402,0.866542,0
4,2,2.99686,1.230535,0
5,7,5.47714,1.04154,0
1,2,5.537619,1.370815,1
2,11,5.832212,1.041855,0
3,5,4.701641,0.657745,0
4,2,3.289836,1.055232,0
5,7,5.590564,0.946222,0
1,2,4.727714,0.986398,0
2,8,4.337568,0.872363,0
3,5,4.048899,0.778066,0
1,2,5.945864,0.952046,0
2,8,3.852648,0.678731,0
3,8,3.339058,0.703542,0
5,7,4.668016,1.116333,0
1,2,5.612044,0.945503,0
2,8,5.015264,0.65459,0
3,7,3.981518,1.076325,0
5,7,4.225795,0.937525,0
2,8,4.533209,0.796384,0
5,7,3.879643,1.001187,1
1,2,4.485791,0.862076,0
2,12,4.290601,1.403709,0
3,10,4.128358,1.248189,1
5,9,4.150492,1.350106,1
1,2,3.64003,0.876798,0
2,8,3.250854,0.738955,0
3,2,3.13997,0.574521,0
1,2,4.984469,0.947138,0
2,8,4.892,0.920644,0
3,7,4.414368,0.888374,1
4,2,2.440765,0.910664,0
5,7,4.977835,0.895432,0
3,5,3.006312,1.15725,0
4,2,6.408688,1.077999,0
2,8,5.013164,1.138163,0
3,4,3.506631,0.753115,0
4,2,3.513744,0.932293,0
5,7,4.205279,0.975792,0
2,8,4.629398,0.864232,0
1,2,5.306196,0.842446,0
2,8,3.733265,0.686862,0
5,7,4.985496,0.96292,1
2,8,3.260765,0.773006,0
3,3,4.067144,0.697305,0
4,2,3.791195,0.980103,0
5,7,6.652536,1.208173,0
1,2,4.096242,0.80973,0
2,8,3.18945,1.082259,0
3,5,3.7363,0.636898,0
4,2,3.996101,1.005146,0
5,7,3.730318,0.864124,0
5,7,5.149257,0.95144,2
2,10,4.04139,1.279449,0
3,7,3.437098,1.058925,0
5,7,5.123771,1.039801,0
3,6,3.295283,0.940574,0
2,8,4.702139,0.887356,0
3,4,4.769537,1.228327,1
4,2,3.006776,0.846918,0
5,7,3.703772,0.991098,0
1,2,4.660529,0.824452,0
2,8,3.968782,0.674919,0
3,3,3.815871,0.578625,0
4,2,2.739084,0.996039,0
5,7,4.289719,1.110767,1
1,2,2.488381,0.997849,0
2,9,3.687866,0.936653,1
3,5,3.541463,0.794481,0
5,8,3.781682,2.098039,0
2,10,4.093473,1.274113,0
3,5,3.879328,0.894448,1
2,8,3.890653,0.6861,0
3,4,4.0526,0.612604,0
5,7,4.804256,0.909347,0
2,8,4.543385,0.996115,2
3,8,4.473364,1.302686,2
4,2,3.152967,1.087106,0
5,7,4.429462,1.013362,2
2,8,3.485899,0.912259,0
3,7,3.585223,0.983581,1
5,7,3.652439,0.876995,1
