@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.790512,0.845617,0.983915,2
9,0,0,0,0.009836,0,0.772363,0.823409,0.957562,2
9,0.026144,0,0,0.006579,0,0.058700,0.066532,0.058681,2
9,0.008905,0,0,0.000891,0,0.373125,0.396260,0.456019,2
9,0.001359,0,0,0.00136,0,0.764015,0.816838,0.948785,2
9,0,0,0,0,0,0.489969,0.514506,0.593824,2
9,0.001966,0,0,0.00295,0,0.775511,0.829578,0.964459,2
9,0.016473,0,0,0.002908,0,0.680298,0.728283,0.845452,2
9,0,0,0,0.008403,0,0.454112,0.476549,0.551024,2
9,0,0,0,0.023148,0,0.546079,0.576086,0.669173,2
9,0.030176,0,0,0.006711,0,0.365179,0.383002,0.437354,2
9,0.038647,0,0,0.009709,0,0.499976,0.532925,0.615296,2
9,0,0,0,0,0,0.426941,0.450915,0.514670,2
9,0,0,0,0.007133,0,0.598499,0.635880,0.735745,2
9,0,0,0,0.017685,0,0.297908,0.304392,0.339407,2
9,0,0,0,0.00417,0,0.819049,0.875719,1.018968,2
9,0,0,0,0.008547,0,0.376551,0.393082,0.454953,2
9,0,0,0,0.017986,0,0.310447,0.317544,0.357681,2
9,0.00309,0,0,0.004329,0,0.765743,0.818942,0.952185,2
9,0.012163,0,0,0.004233,0,0.714518,0.764635,0.888670,2
9,0,0,0,0.006065,0,0.667818,0.710989,0.825421,2
9,0,0,0,0.005382,0,0.740708,0.790237,0.918823,2
9,0,0,0,0.002326,0,0.809327,0.865202,1.006506,2
9,0,0,0,0.020183,0,0.283536,0.292523,0.327561,2
9,0.003831,0,0,0.002558,0,0.536999,0.568684,0.658569,2
9,0.00252,0,0,0.001261,0,0.794300,0.849670,0.988380,2
9,0,0,0,0.013769,0,0.276998,0.291476,0.325884,2
9,0,0,0,0.024194,0,0.452619,0.468328,0.535538,0
9,0.091892,0,0,0.021739,0,0.361128,0.381425,0.436042,0
9,0,0,0,0.017606,0,0.263031,0.271111,0.300787,0
9,0,0,0,0,0,0.681516,0.728165,0.845448,0
9,0,0,0,0.003552,0,0.429969,0.451396,0.521782,0
9,0,0,0,0.025157,0,0.586275,0.619186,0.716873,0
9,0,0,0,0.015101,0,0.249551,0.256807,0.283620,0
9,0,0,0,0.01218,0,0.737696,0.786264,0.913400,0
9,0,0,0,0.007952,0,0.547650,0.581413,0.669536,0
9,0.004651,0,0,0.006206,0,0.746316,0.797476,0.927144,0
9,0.021898,0,0,0.002435,0,0.643323,0.687262,0.796647,0
9,0.038321,0,0,0.003656,0,0.262214,0.281265,0.313556,0
9,0,0,0,0.022727,0,0.629806,0.665983,0.772802,0
9,0.00708,0,0,0.019504,0,0.233784,0.237954,0.261366,0
9,0.009569,0,0,0.019231,0,0.381554,0.400744,0.459570,0
9,0,0,0,0.00367,0,0.437344,0.460740,0.532072,0
9,0,0,0,0.02649,0,0.219599,0.221082,0.242726,0
9,0.003448,0,0,0.001151,0,0.763153,0.816885,0.949071,0
9,0,0,0,0.007968,0,0.302186,0.312707,0.350532,0
9,0.040541,0,0,0.020408,0,0.240051,0.251947,0.284537,0
9,0,0,0,0.028455,0,0.224252,0.225509,0.246165,0
9,0,0,0,0.03012,0,0.612050,0.646301,0.749935,0
9,0,0,0,0.027322,0,0.612387,0.647530,0.751017,0
