@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.063,0.35,0.587,0.192,0.401,2
0.102,0.467,0.431,0.062,0.555,1
0.102,0.727,0.171,0.385,0.387,1
0.232,0.707,0.061,0.15,0.578,1
0.025,0.8,0.175,0.451,0.446,1
0.031,0.352,0.617,0.015,0.19,1
0.213,0.233,0.554,0.031,0.364,2
0.227,0.041,0.732,0.026,0.675,2
0.021,0.653,0.326,0.816,0.121,2
0.062,0.458,0.48,0.19,0.734,1
0.196,0.773,0.031,0.883,0.088,1
0.037,0.186,0.777,0.055,0.336,2
0.133,0.634,0.233,0.005,0.743,1
0.237,0.707,0.056,0.015,0.908,1
0.021,0.758,0.222,0.009,0.443,2
0.095,0.532,0.373,0.15,0.51,1
0.076,0.752,0.172,0.033,0.627,1
0.568,0.389,0.043,0.161,0.783,1
0.039,0.806,0.155,0.03,0.738,1
0.011,0.091,0.898,0.004,0.233,2
0.059,0.324,0.617,0.074,0.358,2
0.363,0.533,0.103,0.927,0.066,1
0.152,0.651,0.197,0.085,0.794,1
0.746,0.137,0.116,0.392,0.427,1
0.013,0.884,0.103,0.587,0.373,2
0.547,0.335,0.118,0.506,0.402,1
0.027,0.037,0.936,0.19,0.382,2
0.041,0.725,0.233,0.366,0.514,1
0.226,0.708,0.066,0.045,0.833,1
0.002,0.82,0.177,0.091,0.664,1
0.771,0.083,0.146,0.284,0.606,1
0.036,0.741,0.223,0.035,0.468,2
0.026,0.508,0.466,0.157,0.797,1
0.052,0.767,0.181,0.203,0.668,1
0.534,0.429,0.038,0.389,0.551,1
0.028,0.87,0.102,0.007,0.764,1
0.221,0.653,0.126,0.087,0.66,1
0.056,0.882,0.062,0.193,0.613,1
0.273,0.714,0.013,0.092,0.764,1
0.456,0.412,0.132,0.404,0.406,2
0.044,0.732,0.224,0.116,0.602,1
0.212,0.764,0.024,0.075,0.807,1
0.179,0.739,0.082,0.373,0.512,1
0.208,0.026,0.766,0.041,0.208,2
0.017,0.755,0.228,0.439,0.075,2
0.422,0.475,0.103,0.114,0.785,2
0.133,0.752,0.115,0.141,0.696,1
0.674,0.291,0.034,0.564,0.331,1
0.002,0.916,0.082,0.77,0.197,0
0.816,0.087,0.097,0.633,0.326,0
0.709,0.235,0.056,0.127,0.738,0
0.074,0.729,0.196,0.44,0.506,0
0.473,0.471,0.056,0.818,0.157,0
0.496,0.461,0.043,0.736,0.247,0
0.6,0.216,0.184,0.585,0.382,0
0.729,0.082,0.189,0.91,0.03,0
0.505,0.449,0.045,0.804,0.128,0
0.842,0.051,0.107,0.471,0.47,0
0.293,0.538,0.169,0.614,0.284,0
0.786,0.064,0.15,0.758,0.208,0
0.888,0.056,0.056,0.783,0.13,0
0.69,0.055,0.255,0.263,0.674,0
0.167,0.651,0.182,0.383,0.578,0
0.737,0.197,0.066,0.585,0.3,0
0.096,0.165,0.738,0.211,0.585,0
0.072,0.866,0.062,0.822,0.168,0
0.225,0.612,0.164,0.236,0.485,0
0.897,0.069,0.034,0.822,0.162,0
