@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.097136,0
3,1.531708,2
5,1.283887,1
1,0.906498,0
2,0.988033,0
3,1.348931,0
4,0.913766,0
5,0.780907,0
5,0.944393,1
3,1.393061,1
5,0.964916,0
1,0.824831,0
2,1.165803,0
3,1.414796,1
5,0.916913,0
3,1.850828,1
1,1.25603,2
2,1.42877,2
3,1.212753,2
5,1.003526,0
2,1.472258,1
3,0.999677,1
5,0.987177,0
2,0.921147,0
3,1.015321,0
4,0.975215,0
1,1.15313,0
2,1.245659,0
5,0.858128,0
1,0.932631,0
2,1.012956,0
3,1.018943,0
3,1.675625,2
3,1.801428,1
4,1.015043,0
5,1.055007,0
1,1.073097,0
2,0.982184,1
3,1.699501,2
4,0.94449,0
5,1.164229,0
1,1.365463,1
2,0.790426,0
3,1.31748,1
4,1.026422,0
5,0.843866,1
2,2.00633,0
3,0.716949,0
4,1.083319,0
5,1.142315,0
1,0.906498,0
3,1.067025,0
4,0.913766,0
5,0.960394,0
1,0.988164,0
2,0.705992,0
3,0.693566,0
2,0.94429,0
3,1.938429,1
5,2.075577,2
1,0.906498,0
2,0.856804,0
3,0.748894,0
4,0.992284,0
5,1.149968,0
1,0.790531,0
2,1.2716,0
1,0.844431,0
2,1.039914,0
3,0.814924,0
4,1.173216,0
5,1.014309,0
1,1.698662,2
2,0.650042,0
3,0.886388,0
4,0.893283,0
1,0.702331,0
2,0.689207,0
3,1.035904,0
4,0.971801,0
2,0.972265,1
3,0.935952,1
4,1.024146,0
5,0.823691,0
1,1.002864,0
2,0.75177,0
3,0.569245,0
4,0.993422,0
5,0.940219,0
2,0.974808,1
3,0.98881,2
2,1.055428,1
3,1.196945,0
1,0.963664,0
2,1.230654,0
3,1.332958,2
5,0.988221,0
1,0.873831,0
1,0.875464,0
3,0.741978,0
4,1.06056,0
5,0.791342,0
2,1.324498,0
1,1.024097,1
2,0.694548,0
3,1.097488,1
4,1.194837,0
1,1.04533,1
2,0.698108,0
3,1.080857,0
4,0.901249,0
2,0.918349,0
3,1.03541,0
5,0.984047,0
3,0.884248,0
5,0.889434,0
1,0.981631,0
2,0.782543,0
3,1.04249,0
1,1.063297,0
3,0.84868,0
2,0.853243,1
3,1.557231,2
4,1.085595,0
1,1.29033,0
2,0.610622,0
3,0.76289,0
5,0.922131,0
1,1.582696,1
2,0.718454,0
3,0.826615,0
1,0.962031,0
2,1.327296,0
3,0.869263,0
4,1.230113,0
5,1.041441,0
1,1.36873,1
2,1.042712,0
3,0.65981,0
4,1.054871,0
5,0.946132,0
1,0.984897,0
2,0.87308,0
3,0.780509,0
1,0.950597,0
2,0.679289,0
3,0.705752,0
5,1.116227,0
1,0.944064,0
2,0.655128,0
3,1.079704,0
5,0.937436,0
2,0.797039,0
5,1.001091,1
1,0.860764,0
2,1.404863,0
3,1.252108,1
5,1.349977,1
1,0.875464,0
2,0.739562,0
3,0.576325,0
1,0.945697,0
2,0.921401,0
3,0.891164,1
4,0.910352,0
5,0.895347,0
3,1.160884,0
4,1.077629,0
2,1.139099,0
3,0.75548,0
4,0.931973,0
5,0.975699,0
2,0.864942,0
1,0.841164,0
2,0.687427,0
5,0.962828,1
2,0.773641,0
3,0.699494,0
4,0.979766,0
5,1.208058,0
1,0.808498,0
2,1.083149,0
3,0.638898,0
4,1.004801,0
5,0.864041,0
5,0.95135,2
2,1.280501,0
3,1.06225,0
5,1.039702,0
3,0.943527,0
2,0.888085,0
3,1.232184,1
4,0.846627,0
5,0.991004,0
1,0.893431,0
2,0.75355,0
3,0.850492,0
4,0.920594,0
1,0.823198,0
2,0.675474,0
3,0.580442,0
4,0.995698,0
5,1.110662,1
1,0.996331,0
2,0.937423,1
3,0.796976,0
5,2.097839,0
2,1.27516,0
3,0.897256,1
2,0.686664,0
3,0.614527,0
5,0.909261,0
2,0.996934,2
3,1.306777,2
4,1.086733,0
5,1.013266,2
2,0.913009,0
3,0.986669,1
5,0.876911,1
