@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.103441,0
3,1.53704,2
5,1.282732,1
1,0.908754,0
2,0.993711,0
3,1.353627,0
4,0.91535,0
5,0.780204,0
2,0.818245,0
3,1.083463,0
5,0.943543,1
3,1.39791,1
5,0.964047,0
1,0.826885,0
2,1.172502,0
3,1.419722,1
5,0.916088,0
3,1.857271,1
1,1.259157,2
2,1.43698,2
3,1.216975,2
5,1.002623,0
2,1.480718,1
3,1.003158,1
5,0.986289,0
2,0.92644,0
3,1.018855,0
4,0.976905,0
1,1.156001,0
2,1.252817,0
5,0.857356,0
1,0.934953,0
2,1.018777,0
3,1.02249,0
3,1.681458,2
3,1.8077,1
4,1.016802,0
5,1.054058,0
1,1.075769,0
2,0.987828,1
3,1.705418,2
4,0.946127,0
5,1.163182,0
1,1.368863,1
2,0.794968,0
3,1.322066,1
4,1.028201,0
5,0.843107,1
2,2.017859,0
3,0.719445,0
4,1.085197,0
5,1.141287,0
1,0.908754,0
3,1.07074,0
4,0.91535,0
5,0.959529,0
1,0.990624,0
2,0.710049,0
3,0.695981,0
2,0.949716,0
3,1.945177,1
5,2.07371,2
1,0.908754,0
2,0.861727,0
3,0.751501,0
4,0.994004,0
5,1.148933,0
1,0.792499,0
2,1.278907,0
1,0.846533,0
2,1.04589,0
3,0.817761,0
4,1.17525,0
5,1.013397,0
1,1.702891,2
2,0.653777,0
3,0.889474,0
4,0.894831,0
1,0.70408,0
2,0.693167,0
3,1.03951,0
4,0.973485,0
2,0.977852,1
3,0.939211,1
4,1.025921,0
5,0.82295,0
1,1.005361,0
2,0.75609,0
3,0.571226,0
4,0.995144,0
5,0.939373,0
2,0.98041,1
3,0.992252,2
2,1.061493,1
3,1.201112,0
1,0.876007,0
1,0.877644,0
3,0.744561,0
4,1.062399,0
5,0.79063,0
2,1.332109,0
1,1.026647,1
2,0.698539,0
3,1.101309,1
4,1.196908,0
1,1.047933,1
2,0.70212,0
3,1.08462,0
4,0.902811,0
2,0.923626,0
3,1.039014,0
5,0.983161,0
3,0.887326,0
5,0.888633,0
1,0.984075,0
2,0.787039,0
3,1.046119,0
1,1.065944,0
3,0.851635,0
2,0.858146,1
3,1.562652,2
4,1.087477,0
1,1.293542,0
2,0.614131,0
3,0.765546,0
5,0.921301,0
1,1.586636,1
2,0.722582,0
3,0.829493,0
1,0.964426,0
2,1.334923,0
3,0.872289,0
4,1.232245,0
5,1.040504,0
1,1.372137,1
2,1.048704,0
3,0.662107,0
4,1.056699,0
5,0.945281,0
1,0.987349,0
2,0.878097,0
3,0.783226,0
1,0.952964,0
2,0.683192,0
3,0.708208,0
5,1.115223,0
1,0.946415,0
2,0.658893,0
3,1.083463,0
5,0.936592,0
2,0.801619,0
5,1.00019,1
1,0.862907,0
2,1.412936,0
3,1.256467,1
5,1.348763,1
1,0.877644,0
2,0.743812,0
3,0.578332,0
1,0.948052,0
2,0.926696,0
3,0.894266,1
4,0.91193,0
5,0.894541,0
3,1.164925,0
4,1.079497,0
2,1.145645,0
3,0.75811,0
4,0.933588,0
5,0.974821,0
2,0.869912,0
1,0.843259,0
2,0.691377,0
5,0.961962,1
2,0.778087,0
3,0.701929,0
4,0.981465,0
5,1.206971,0
1,0.810511,0
2,1.089373,0
3,0.641122,0
4,1.006543,0
5,0.863264,0
5,0.950494,2
2,1.287859,0
3,1.065948,0
5,1.038766,0
3,0.946812,0
2,0.893189,0
3,1.236473,1
4,0.848095,0
5,0.990112,0
1,0.895655,0
2,0.75788,0
3,0.853452,0
4,0.922189,0
1,0.825247,0
2,0.679355,0
3,0.582463,0
4,0.997423,0
5,1.109662,1
1,0.998811,0
2,0.94281,1
3,0.79975,0
5,2.095952,0
2,1.282488,0
3,0.90038,1
2,0.69061,0
3,0.616667,0
5,0.908443,0
2,1.002663,2
3,1.311326,2
4,1.088616,0
5,1.012354,2
2,0.918255,0
3,0.990104,1
5,0.876122,1
