@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.017,0.333,0.65,0.032,0.382,0.126,0.264,2
0.069,0.484,0.447,0.008,0.656,0.18,0.72,1
0.027,0.773,0.2,0.236,0.497,0.408,0.42,1
0.147,0.723,0.13,0.025,0.615,0.128,0.28,1
0.027,0.776,0.196,0.453,0.412,0.141,0.315,1
0.04,0.312,0.648,0.001,0.159,0.123,0.268,1
0.218,0.354,0.429,0.004,0.329,0.543,0.282,2
0.116,0.041,0.843,0.007,0.707,0.296,0.358,2
0.138,0.544,0.318,0.701,0.199,0.124,0.29,2
0.022,0.509,0.469,0.001,0.809,0.203,0.368,1
0.131,0.828,0.041,0.937,0.048,0.13,0.303,1
0.054,0.194,0.752,0.006,0.284,0.126,0.289,2
0.048,0.577,0.375,0,0.801,0.41,0.217,1
0.115,0.782,0.104,0.009,0.948,0.274,0.585,1
0.034,0.768,0.197,0,0.329,0.169,0.254,2
0.27,0.538,0.192,0.063,0.503,0.011,0.982,1
0.058,0.796,0.146,0.012,0.636,0.168,0.336,1
0.604,0.356,0.04,0.28,0.708,0.478,0.304,1
0.034,0.775,0.191,0.005,0.679,0.142,0.314,1
0.055,0.091,0.854,0,0.209,0.38,0.259,2
0.1,0.311,0.59,0.009,0.311,0.327,0.212,2
0.065,0.706,0.229,0.823,0.162,0.211,0.374,1
0.308,0.531,0.161,0.111,0.832,0.177,0.307,1
0.507,0.28,0.213,0.441,0.41,0.221,0.347,1
0.028,0.854,0.118,0.147,0.804,0.116,0.288,2
0.207,0.539,0.254,0.219,0.701,0.256,0.399,1
0.109,0.014,0.877,0.124,0.378,0.136,0.293,2
0.045,0.752,0.202,0.427,0.498,0.349,0.425,1
0.29,0.594,0.116,0.022,0.891,0.141,0.6,1
0.172,0.722,0.107,0.126,0.776,0.501,0.368,1
0.48,0.235,0.286,0.19,0.719,0.228,0.385,1
0.048,0.679,0.274,0.003,0.401,0.159,0.267,2
0.062,0.508,0.43,0.128,0.752,0.368,0.417,1
0.032,0.775,0.193,0.192,0.673,0.407,0.236,1
0.269,0.672,0.059,0.097,0.845,0.381,0.423,1
0.129,0.784,0.088,0.005,0.802,0.094,0.769,1
0.198,0.685,0.117,0.021,0.73,0.392,0.403,1
0.112,0.835,0.053,0.155,0.686,0.23,0.193,1
0.108,0.862,0.03,0.029,0.822,0.532,0.302,1
0.291,0.514,0.195,0.27,0.51,0.434,0.412,2
0.081,0.673,0.246,0.035,0.562,0.139,0.196,1
0.155,0.816,0.028,0.064,0.877,0.283,0.552,1
0.62,0.301,0.079,0.062,0.785,0.269,0.554,1
0.229,0.705,0.066,0.286,0.619,0.156,0.232,1
0.154,0.02,0.826,0.099,0.167,0.221,0.356,2
0.032,0.7,0.268,0.054,0.039,0.114,0.272,2
0.45,0.448,0.102,0.118,0.822,0.396,0.422,2
0.255,0.638,0.106,0.089,0.739,0.164,0.265,1
0.789,0.19,0.021,0.501,0.378,0.422,0.419,1
0.738,0.208,0.055,0.934,0.066,0.365,0.421,0
0.298,0.674,0.028,0.495,0.428,0.418,0.335,0
0.437,0.537,0.026,0.294,0.491,0.328,0.309,0
0.044,0.917,0.039,0.314,0.405,0.451,0.406,0
0.367,0.534,0.099,0.65,0.215,0.145,0.235,0
0.901,0.04,0.059,0.928,0.057,0.287,0.363,0
0.79,0.129,0.081,0.892,0.104,0.434,0.405,0
0.354,0.636,0.011,0.989,0.011,0.619,0.259,0
0.002,0.954,0.044,0.146,0.699,0.565,0.189,0
0.851,0.058,0.091,0.202,0.585,0.569,0.077,0
0.519,0.321,0.16,0.648,0.271,0.283,0.303,0
0.155,0.563,0.282,0.029,0.957,0.281,0.355,0
0.109,0.835,0.056,0.175,0.73,0.139,0.259,0
0.462,0.258,0.28,0.932,0.065,0.385,0.424,0
0.211,0.738,0.051,0.975,0.024,0.481,0.391,0
0.153,0.817,0.03,0.42,0.282,0.459,0.406,0
0.057,0.888,0.055,0.002,0.987,0.484,0.198,0
0.417,0.39,0.193,0.796,0.195,0.462,0.403,0
