@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.113546,0
3,12,4.476359,1.530496,2
5,16,5.282326,1.284983,1
1,2,4.185434,0.907025,0
2,8,3.717095,1.002811,0
3,12,3.710519,1.347863,0
4,2,3.489355,0.917111,0
5,8,3.744269,0.781573,0
2,8,3.451455,0.825738,0
3,5,3.226075,1.07885,0
5,7,7.094787,0.945199,1
3,8,2.717923,1.391959,1
5,7,5.802987,0.965739,0
1,2,4.538522,0.825311,0
2,8,3.969727,1.18324,0
3,12,4.502463,1.413677,1
5,7,4.498704,0.917696,0
3,8,4.198062,1.849363,1
1,2,4.094864,1.256761,2
2,8,4.251957,1.45014,2
3,7,4.352923,1.211794,2
5,7,4.445478,1.004383,0
2,11,5.38112,1.494279,1
3,9,3.762812,0.998887,1
5,6,4.589115,0.98802,0
2,8,4.05231,0.934925,0
3,6,4.063057,1.014517,0
4,2,4.036506,0.978785,0
1,2,3.901367,1.153801,0
2,14,3.400645,1.264291,0
5,6,3.393658,0.85886,0
1,2,4.657121,0.933174,0
2,8,4.515958,1.028107,0
3,7,3.946242,1.018137,0
3,12,4.301709,1.674299,2
3,9,3.57853,1.800003,1
4,2,4.217083,1.018759,0
5,7,5.32793,1.055907,0
1,2,4.445331,1.073722,0
2,8,5.047678,0.996874,1
3,10,3.350088,1.698157,2
4,2,2.916137,0.947948,0
5,7,4.917948,1.165223,0
1,2,3.406422,1.366258,1
2,8,3.649491,0.802249,0
3,7,4.131687,1.316437,1
4,2,4.009388,1.03018,0
5,7,3.817433,0.844587,1
2,10,3.258206,2.036339,0
3,5,2.917086,0.716382,0
4,2,3.016237,1.087285,0
5,7,4.000689,1.14329,0
1,2,3.670158,0.907025,0
3,7,3.438863,1.066181,0
4,1,3.169606,0.917111,0
5,7,3.850844,0.961213,0
1,2,3.685902,0.988739,0
2,8,3.455159,0.716552,0
3,2,3.377466,0.693018,0
2,8,4.94207,0.958414,0
3,18,4.223454,1.936896,1
5,10,4.426974,2.077349,2
1,2,3.953887,0.907025,0
2,8,3.422389,0.869619,0
3,8,3.185894,0.748301,0
4,2,1.627654,0.995917,0
5,7,3.561084,1.15095,0
1,2,3.706473,0.790991,0
2,8,3.358486,1.290619,0
1,2,3.909108,0.844923,0
2,8,3.368784,1.055468,0
3,3,3.104877,0.814279,0
4,2,3.488715,1.177511,0
5,7,3.58635,1.015175,0
1,2,3.784312,1.699651,2
2,8,4.840624,0.659765,0
3,5,2.41161,0.885687,0
4,2,3.247011,0.896553,0
1,2,3.647504,0.70274,0
2,8,3.439014,0.699516,0
3,7,3.92146,1.035084,0
4,2,2.781845,0.975359,0
2,9,4.623354,0.986807,1
3,5,4.459865,0.935212,1
4,2,1.857721,1.027896,0
5,7,4.915703,0.824395,0
1,2,4.892608,1.003448,0
2,8,5.179627,0.763014,0
3,2,1.596783,0.568794,0
4,2,2.224549,0.997059,0
5,8,4.657423,0.941021,0
2,8,4.360455,0.989389,1
3,6,5.654631,0.988027,2
2,10,3.864322,1.071214,1
3,7,3.093536,1.195998,0
1,2,3.066823,0.964225,0
2,8,3.570451,1.249061,0
3,7,3.586543,1.331904,2
5,7,4.149177,0.989065,0
1,2,3.176732,0.87434,0
1,2,3.995587,0.875974,0
3,7,3.620939,0.741391,0
4,2,3.050896,1.064443,0
5,7,3.83573,0.792018,0
2,8,3.797649,1.344309,0
1,2,6.251011,1.024693,1
2,9,4.564996,0.704936,0
3,10,4.219458,1.09662,1
4,3,3.188565,1.199211,0
1,2,4.541616,1.045939,1
