@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.104912,0
3,1.527305,2
5,1.283667,1
1,0.908734,0
2,0.995035,0
3,1.345053,0
4,0.917973,0
5,0.780773,0
2,0.819335,0
3,1.076601,0
5,0.944231,1
3,1.389056,1
5,0.96475,0
1,0.826866,0
2,1.174065,0
3,1.41073,1
5,0.916756,0
3,1.845507,1
1,1.259129,2
2,1.438896,2
3,1.209267,2
5,1.003354,0
2,1.482692,1
3,0.996804,1
5,0.987008,0
2,0.927675,0
3,1.012402,0
4,0.979705,0
1,1.155975,0
2,1.254487,0
5,0.857981,0
1,0.934932,0
2,1.020135,0
3,1.016014,0
3,1.670808,2
3,1.79625,1
4,1.019716,0
5,1.054826,0
1,1.075745,0
2,0.989145,1
3,1.694616,2
4,0.948839,0
5,1.16403,0
1,1.368832,1
2,0.796028,0
3,1.313693,1
4,1.031148,0
5,0.843722,1
2,2.020549,0
3,0.714888,0
4,1.088307,0
5,1.142119,0
1,0.908734,0
3,1.063958,0
4,0.917973,0
5,0.960229,0
1,0.990602,0
2,0.710996,0
3,0.691573,0
2,0.950982,0
3,1.932857,1
5,2.075221,2
1,0.908734,0
2,0.862876,0
3,0.746741,0
4,0.996852,0
5,1.149771,0
1,0.792482,0
2,1.280612,0
1,0.846514,0
2,1.047284,0
3,0.812582,0
4,1.178618,0
5,1.014135,0
1,1.702853,2
2,0.654649,0
3,0.88384,0
4,0.897396,0
1,0.704064,0
2,0.694092,0
3,1.032926,0
4,0.976275,0
2,0.979156,1
3,0.933262,1
4,1.028861,0
5,0.82355,0
1,1.005338,0
2,0.757098,0
3,0.567608,0
4,0.997996,0
5,0.940057,0
2,0.981717,1
3,0.985967,2
2,1.062908,1
3,1.193505,0
1,0.966042,0
2,1.239376,0
3,1.329127,2
5,0.988052,0
1,0.875987,0
1,0.877624,0
3,0.739845,0
4,1.065443,0
5,0.791206,0
2,1.333885,0
1,1.026624,1
2,0.69947,0
3,1.094333,1
4,1.200338,0
1,1.04791,1
2,0.703056,0
3,1.07775,0
4,0.905398,0
2,0.924858,0
3,1.032433,0
5,0.983878,0
3,0.881706,0
5,0.889281,0
1,0.984053,0
2,0.788089,0
3,1.039494,0
1,1.065921,0
3,0.846241,0
2,0.859291,1
3,1.552755,2
4,1.090593,0
1,1.293513,0
2,0.61495,0
3,0.760697,0
5,0.921973,0
1,1.586601,1
2,0.723546,0
3,0.824239,0
1,1.372107,1
2,1.050102,0
3,0.657914,0
4,1.059727,0
5,0.94597,0
1,0.987327,0
2,0.879268,0
3,0.778266,0
1,0.952943,0
2,0.684103,0
3,0.703723,0
5,1.116036,0
1,0.946393,0
2,0.659771,0
3,1.076601,0
5,0.937275,0
2,0.802688,0
5,1.000919,1
1,0.862888,0
2,1.41482,0
3,1.248509,1
5,1.349746,1
1,0.877624,0
2,0.744804,0
3,0.574669,0
1,0.948031,0
2,0.927931,0
3,0.888602,1
4,0.914543,0
5,0.895193,0
3,1.157547,0
4,1.082591,0
2,1.147172,0
3,0.753309,0
4,0.936264,0
5,0.975531,0
2,0.871072,0
1,0.84324,0
2,0.692299,0
5,0.962663,1
2,0.779124,0
3,0.697484,0
4,0.984277,0
5,1.20785,0
1,0.810493,0
2,1.090825,0
3,0.637061,0
4,1.009427,0
5,0.863893,0
5,0.951187,2
2,1.289576,0
3,1.059196,0
5,1.039523,0
3,0.940815,0
2,0.894379,0
3,1.228642,1
4,0.850525,0
5,0.990834,0
1,0.895635,0
2,0.758891,0
3,0.848047,0
4,0.924832,0
1,0.825229,0
2,0.680261,0
3,0.578773,0
4,1.000282,0
5,1.110471,1
1,0.998789,0
2,0.944067,1
3,0.794685,0
5,2.097479,0
2,1.284198,0
3,0.894677,1
2,0.69153,0
3,0.612761,0
5,0.909105,0
2,1.004,2
3,1.30302,2
4,1.091736,0
5,1.013092,2
2,0.919479,0
3,0.983833,1
5,0.876761,1
