@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.098633,0
3,12,4.476359,1.529758,2
5,16,5.282326,1.280781,1
1,2,4.185434,0.909856,0
2,8,3.717095,0.989381,0
3,12,3.710519,1.347214,0
4,2,3.489355,0.914522,0
5,8,3.744269,0.779017,0
2,8,3.451455,0.814679,0
3,5,3.226075,1.07833,0
5,7,7.094787,0.942108,1
3,8,2.717923,1.391288,1
5,7,5.802987,0.962581,0
1,2,4.538522,0.827887,0
2,8,3.969727,1.167393,0
3,12,4.502463,1.412996,1
5,7,4.498704,0.914695,0
3,8,4.198062,1.848472,1
1,2,4.094864,1.260684,2
2,8,4.251957,1.430718,2
3,7,4.352923,1.21121,2
5,7,4.445478,1.001098,0
2,11,5.38112,1.474266,1
3,9,3.762812,0.998405,1
5,6,4.589115,0.984789,0
2,8,4.05231,0.922403,0
3,6,4.063057,1.014028,0
4,2,4.036506,0.976021,0
1,2,3.901367,1.157403,0
2,14,3.400645,1.247358,0
5,6,3.393658,0.856052,0
1,2,4.657121,0.936087,0
2,8,4.515958,1.014338,0
3,7,3.946242,1.017646,0
3,12,4.301709,1.673492,2
3,9,3.57853,1.799135,1
4,2,4.217083,1.015882,0
5,7,5.32793,1.052454,0
1,2,4.445331,1.077073,0
2,8,5.047678,0.983523,1
3,10,3.350088,1.697338,2
4,2,2.916137,0.945271,0
5,7,4.917948,1.161413,0
1,2,3.406422,1.370523,1
2,8,3.649491,0.791505,0
3,7,4.131687,1.315803,1
4,2,4.009388,1.027271,0
5,7,3.817433,0.841825,1
2,10,3.258206,2.009067,0
3,5,2.917086,0.716036,0
4,2,3.016237,1.084215,0
5,7,4.000689,1.139551,0
1,2,3.670158,0.909856,0
3,7,3.438863,1.065667,0
4,1,3.169606,0.914522,0
5,7,3.850844,0.95807,0
1,2,3.685902,0.991826,0
2,8,3.455159,0.706955,0
3,2,3.377466,0.692684,0
2,8,4.94207,0.945578,0
3,18,4.223454,1.935962,1
5,10,4.426974,2.070555,2
1,2,3.953887,0.909856,0
2,8,3.422389,0.857973,0
3,8,3.185894,0.74794,0
4,2,1.627654,0.993104,0
5,7,3.561084,1.147185,0
1,2,3.706473,0.79346,0
2,8,3.358486,1.273334,0
1,2,3.909108,0.84756,0
2,8,3.368784,1.041333,0
3,3,3.104877,0.813887,0
4,2,3.488715,1.174186,0
5,7,3.58635,1.011855,0
1,2,3.784312,1.704956,2
2,8,4.840624,0.650928,0
3,5,2.41161,0.88526,0
4,2,3.247011,0.894022,0
1,2,3.647504,0.704934,0
2,8,3.439014,0.690147,0
3,7,3.92146,1.034585,0
4,2,2.781845,0.972604,0
2,9,4.623354,0.973591,1
3,5,4.459865,0.934761,1
4,2,1.857721,1.024993,0
5,7,4.915703,0.821698,0
1,2,4.892608,1.00658,0
2,8,5.179627,0.752795,0
3,2,1.596783,0.56852,0
4,2,2.224549,0.994243,0
5,8,4.657423,0.937944,0
2,8,4.360455,0.976138,1
3,6,5.654631,0.987551,2
2,10,3.864322,1.056867,1
3,7,3.093536,1.195422,0
1,2,3.066823,0.967235,0
2,8,3.570451,1.232333,0
3,7,3.586543,1.331262,2
5,7,4.149177,0.98583,0
1,2,3.176732,0.877069,0
1,2,3.995587,0.878708,0
3,7,3.620939,0.741033,0
4,2,3.050896,1.061437,0
5,7,3.83573,0.789427,0
2,8,3.797649,1.326305,0
1,2,6.251011,1.027892,1
2,9,4.564996,0.695495,0
3,10,4.219458,1.096091,1
4,3,3.188565,1.195825,0
1,2,4.541616,1.049204,1
2,8,3.995826,0.699061,0
3,6,3.931977,1.079481,0
4,2,3.601488,0.901994,0
2,8,3.765315,0.919602,0
3,9,3.667449,1.034092,0
5,7,4.448673,0.981666,0
3,5,3.758382,0.883122,0
5,7,3.635125,0.887282,0
1,2,5.252722,0.985268,0
2,8,3.371703,0.78361,0
3,8,3.417787,1.041163,0
1,2,5.794505,1.067237,0
3,7,3.754747,0.8476,0
2,8,4.783542,0.854407,1
3,8,4.19326,1.555249,2
4,3,3.476314,1.086493,0
1,2,5.853308,1.295111,0
2,8,3.704572,0.611455,0
3,8,3.672899,0.761919,0
5,7,5.855324,0.9199,0
1,2,5.325631,1.58856,1
2,8,3.483463,0.719434,0
3,6,4.185694,0.825563,0
1,2,5.18147,0.965595,0
2,13,6.312105,1.329106,0
3,7,4.034402,0.868157,0
4,2,2.99686,1.23113,0
5,7,5.47714,1.038921,0
1,2,5.537619,1.373801,1
2,11,5.832212,1.044134,0
3,5,4.701641,0.65897,0
4,2,3.289836,1.055743,0
5,7,5.590564,0.943843,0
1,2,4.727714,0.988547,0
2,8,4.337568,0.874271,0
3,5,4.048899,0.779516,0
1,2,5.945864,0.95412,0
2,8,3.852648,0.680215,0
3,8,3.339058,0.704853,0
5,7,4.668016,1.113526,0
1,2,5.612044,0.947562,0
2,8,5.015264,0.656022,0
3,7,3.981518,1.07833,0
5,7,4.225795,0.935168,0
2,8,4.533209,0.798126,0
5,7,3.879643,0.998669,1
1,2,4.485791,0.863954,0
2,12,4.290601,1.40678,0
3,10,4.128358,1.250514,1
5,9,4.150492,1.346711,1
1,2,3.64003,0.878708,0
2,8,3.250854,0.740571,0
3,2,3.13997,0.575592,0
1,2,4.984469,0.949202,0
2,8,4.892,0.922658,0
3,7,4.414368,0.890029,1
4,2,2.440765,0.911105,0
5,7,4.977835,0.893181,0
3,5,3.006312,1.159406,0
4,2,6.408688,1.07852,0
2,8,5.013164,1.140653,0
3,4,3.506631,0.754519,0
4,2,3.513744,0.932744,0
5,7,4.205279,0.973338,0
2,8,4.629398,0.866122,0
1,2,5.306196,0.844281,0
2,8,3.733265,0.688365,0
5,7,4.985496,0.960499,1
2,8,3.260765,0.774697,0
3,3,4.067144,0.698604,0
4,2,3.791195,0.980577,0
5,7,6.652536,1.205135,0
1,2,4.096242,0.811494,0
2,8,3.18945,1.084626,0
3,5,3.7363,0.638085,0
4,2,3.996101,1.005632,0
5,7,3.730318,0.861951,0
5,7,5.149257,0.949048,2
2,10,4.04139,1.282248,0
3,7,3.437098,1.060898,0
5,7,5.123771,1.037186,0
3,6,3.295283,0.942326,0
2,8,4.702139,0.889297,0
3,4,4.769537,1.230615,1
4,2,3.006776,0.847328,0
5,7,3.703772,0.988606,0
1,2,4.426246,0.896741,0
2,8,3.059064,0.754578,0
3,7,3.351255,0.849409,0
4,2,3.523456,0.921355,0
1,2,4.660529,0.826248,0
2,8,3.968782,0.676395,0
3,3,3.815871,0.579703,0
4,2,2.739084,0.996521,0
5,7,4.289719,1.107974,1
1,2,2.488381,1.000022,0
2,9,3.687866,0.938702,1
3,5,3.541463,0.795961,0
5,8,3.781682,2.092763,0
2,10,4.093473,1.2769,0
