@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.011,0.293,0.696,0.017,0.388,2
0.018,0.481,0.502,0.045,0.591,1
0.159,0.688,0.153,0.536,0.317,1
0.055,0.764,0.181,0.037,0.583,1
0.008,0.799,0.194,0.198,0.536,1
0.01,0.276,0.715,0,0.153,1
0.183,0.305,0.512,0.003,0.279,2
0.054,0.045,0.901,0.044,0.651,2
0.013,0.585,0.402,0.365,0.329,2
0.015,0.53,0.456,0.011,0.747,1
0.207,0.749,0.044,0.656,0.262,1
0.009,0.131,0.86,0.007,0.3,2
0.029,0.566,0.406,0.004,0.762,1
0.207,0.715,0.079,0.191,0.781,1
0.01,0.795,0.195,0.001,0.338,2
0.278,0.477,0.245,0.083,0.531,1
0.051,0.777,0.172,0.044,0.626,1
0.667,0.3,0.034,0.84,0.156,1
0.008,0.787,0.205,0.006,0.743,1
0.005,0.074,0.92,0,0.204,2
0.069,0.289,0.642,0.005,0.318,2
0.058,0.727,0.215,0.766,0.213,1
0.419,0.459,0.122,0.207,0.77,1
0.587,0.208,0.205,0.285,0.583,1
0.037,0.853,0.11,0.614,0.279,2
0.229,0.564,0.207,0.194,0.707,1
0.012,0.022,0.966,0.053,0.49,2
0.156,0.673,0.172,0.369,0.557,1
0.22,0.642,0.138,0.194,0.692,1
0.107,0.687,0.207,0.311,0.621,1
0.333,0.217,0.45,0.066,0.789,1
0.034,0.697,0.269,0.006,0.372,2
0.112,0.41,0.478,0.036,0.777,1
0.27,0.583,0.147,0.083,0.637,1
0.295,0.653,0.052,0.145,0.78,1
0.035,0.83,0.135,0.046,0.753,1
0.14,0.685,0.175,0.042,0.653,1
0.138,0.821,0.042,0.235,0.704,1
0.227,0.755,0.018,0.063,0.706,1
0.359,0.478,0.163,0.546,0.343,2
0.101,0.69,0.209,0.036,0.543,1
0.247,0.728,0.025,0.423,0.53,1
0.483,0.386,0.131,0.088,0.719,1
0.262,0.673,0.065,0.516,0.412,1
0.086,0.023,0.891,0,0.279,2
0.02,0.7,0.28,0,0.041,2
0.489,0.409,0.102,0.546,0.42,2
0.11,0.728,0.163,0.104,0.695,1
0.81,0.174,0.016,0.072,0.67,1
0.441,0.464,0.095,0.297,0.667,0
0.249,0.726,0.025,0.245,0.405,0
0.001,0.961,0.038,0.398,0.39,0
0.869,0.051,0.081,0.585,0.402,0
0.273,0.684,0.043,0.129,0.74,0
0.018,0.137,0.844,0,0.065,0
0.171,0.787,0.042,0.931,0.063,0
0.592,0.168,0.241,0.797,0.165,0
0.548,0.261,0.192,0.434,0.387,0
0.336,0.628,0.036,0.47,0.308,0
0.984,0.005,0.01,0.507,0.313,0
0.991,0.006,0.003,0.291,0.627,0
0.748,0.203,0.049,0.745,0.244,0
0.844,0.15,0.007,0.186,0.657,0
0.282,0.554,0.164,0.907,0.09,0
0.777,0.197,0.026,0.669,0.233,0
0.257,0.363,0.38,0.947,0.052,0
0.22,0.694,0.086,0.388,0.573,0
0.519,0.45,0.031,0.738,0.255,0
0.892,0.01,0.098,0.673,0.271,0
