@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.028,0.312,0.66,0.2,0.335,2
0.207,0.058,0.735,0.284,0.36,2
0.051,0.432,0.517,0.189,0.737,1
0.036,0.743,0.221,0.426,0.345,1
0.038,0.701,0.261,0.377,0.288,1
0.204,0.668,0.129,0.17,0.4,1
0.007,0.786,0.206,0.187,0.419,1
0.024,0.313,0.663,0.194,0.347,1
0.221,0.243,0.536,0.317,0.427,2
0.067,0.035,0.898,0.195,0.362,2
0.032,0.603,0.365,0.161,0.426,2
0.194,0.254,0.552,0.166,0.367,2
0.017,0.504,0.479,0.193,0.371,1
0.134,0.824,0.041,0.154,0.452,1
0.045,0.204,0.75,0.34,0.29,1
0.036,0.151,0.812,0.182,0.389,2
0.054,0.495,0.451,0.251,0.36,1
0.421,0.525,0.055,0.118,0.692,1
0.007,0.797,0.196,0.209,0.323,2
0.138,0.52,0.342,0.001,0.991,1
0.026,0.788,0.186,0.154,0.445,1
0.558,0.402,0.04,0.249,0.498,1
0.269,0.432,0.299,0.287,0.388,2
0.003,0.802,0.195,0.19,0.434,1
0.176,0.036,0.788,0.589,0.214,2
0.004,0.087,0.908,0.33,0.232,2
0.111,0.257,0.632,0.369,0.149,2
0.251,0.402,0.347,0.379,0.406,1
0.545,0.395,0.06,0.165,0.449,2
0.114,0.653,0.233,0.209,0.394,1
0.177,0.642,0.181,0.187,0.443,1
0.334,0.432,0.234,0.149,0.541,1
0.699,0.162,0.139,0.256,0.368,2
0.254,0.738,0.009,0.141,0.395,1
0.183,0.418,0.398,0.489,0.304,2
0.54,0.238,0.222,0.237,0.359,1
0.026,0.831,0.143,0.193,0.383,2
0.722,0.024,0.254,0.68,0.168,1
0.243,0.723,0.034,0.354,0.453,1
0.535,0.108,0.357,0.313,0.29,2
0.17,0.6,0.23,0.183,0.407,1
0.213,0.362,0.425,0.52,0.204,2
0.023,0.025,0.952,0.202,0.389,2
0.541,0.285,0.174,0.157,0.156,1
0.064,0.692,0.244,0.241,0.569,1
0.102,0.677,0.221,0.087,0.741,1
0.247,0.667,0.086,0.215,0.669,1
0.32,0.629,0.051,0.466,0.348,1
0.698,0.133,0.169,0.204,0.347,1
0.017,0.7,0.283,0.219,0.344,2
0.183,0.663,0.154,0.625,0.15,1
0.06,0.46,0.481,0.731,0.173,1
0.097,0.633,0.27,0.321,0.323,1
0.12,0.707,0.173,0.234,0.387,1
0.019,0.105,0.875,0.236,0.341,2
0.18,0.685,0.135,0.181,0.404,1
0.265,0.704,0.03,0.637,0.202,1
0.434,0.528,0.038,0.428,0.264,1
0.028,0.809,0.164,0.043,0.883,1
0.083,0.699,0.218,0.3,0.46,1
0.072,0.84,0.088,0.262,0.202,1
0.298,0.687,0.016,0.454,0.271,1
0.413,0.553,0.034,0.2,0.381,1
0.01,0.831,0.159,0.403,0.348,1
0.001,0.09,0.909,0.218,0.357,2
0.148,0.379,0.474,0.169,0.397,2
0.252,0.572,0.176,0.567,0.198,2
0.036,0.696,0.268,0.214,0.235,1
0.144,0.823,0.033,0.056,0.916,1
0.462,0.408,0.13,0.157,0.643,1
0.379,0.57,0.052,0.124,0.636,1
0.115,0.795,0.09,0.266,0.408,1
0.079,0.036,0.885,0.199,0.372,2
0.022,0.693,0.285,0.16,0.394,2
0.354,0.527,0.119,0.366,0.45,2
0.238,0.672,0.089,0.221,0.341,1
0.382,0.579,0.039,0.285,0.58,1
0.417,0.267,0.316,0.864,0.075,0
0.684,0.264,0.052,0.216,0.361,0
0.333,0.191,0.476,0.354,0.388,0
0.698,0.123,0.179,0.157,0.397,0
0.969,0.007,0.024,0.22,0.345,0
0.639,0.26,0.1,0.316,0.48,0
0.092,0.208,0.699,0.269,0.313,0
0.497,0.473,0.03,0.18,0.334,0
0.657,0.188,0.155,0.458,0.292,0
0.563,0.38,0.056,0.246,0.527,0
0.066,0.91,0.025,0.169,0.453,0
0.223,0.769,0.008,0.239,0.228,0
0.952,0.011,0.036,0.69,0.136,0
0.784,0.115,0.1,0.565,0.239,0
0.683,0.207,0.11,0.307,0.24,0
0.284,0.673,0.044,0.503,0.269,0
0.906,0.043,0.051,0.177,0.324,0
0.817,0.16,0.023,0.143,0.438,0
0.526,0.297,0.177,0.471,0.357,0
0.136,0.846,0.018,0.198,0.356,0
0.341,0.552,0.107,0.616,0.266,0
0.301,0.633,0.066,0.182,0.37,0
0.84,0.052,0.109,0.423,0.346,0
0.771,0.109,0.12,0.248,0.269,0
0.241,0.294,0.466,0.237,0.374,0
0.568,0.188,0.244,0.282,0.358,0
0.499,0.417,0.084,0.593,0.172,0
0.601,0.272,0.127,0.484,0.297,0
0.129,0.635,0.236,0.253,0.283,0
0.57,0.37,0.06,0.322,0.365,0
0.986,0.001,0.012,0.717,0.14,0
0.075,0.727,0.199,0.187,0.407,0
0.237,0.67,0.093,0.219,0.267,0
0.479,0.271,0.25,0.242,0.362,0
0.246,0.734,0.02,0.471,0.389,0
0.141,0.114,0.745,0.389,0.345,0
0.186,0.777,0.037,0.371,0.352,0
0.214,0.747,0.039,0.269,0.312,0
0.062,0.087,0.851,0.154,0.403,0
0.718,0.093,0.189,0.3,0.363,0
