@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.033,0.317,0.65,0.128,0.331,2
0.041,0.5,0.459,0.069,0.54,1
0.137,0.688,0.175,0.449,0.424,1
0.074,0.685,0.241,0.078,0.578,1
0.018,0.764,0.219,0.506,0.384,1
0.025,0.325,0.65,0.013,0.198,1
0.059,0.45,0.492,0.007,0.348,2
0.016,0.075,0.909,0.02,0.677,2
0.094,0.558,0.348,0.771,0.163,2
0.015,0.502,0.482,0.045,0.692,1
0.185,0.722,0.093,0.884,0.09,1
0.028,0.167,0.805,0.057,0.294,2
0.002,0.605,0.393,0.001,0.809,1
0.012,0.816,0.172,0.021,0.92,1
0.011,0.773,0.216,0.005,0.348,2
0.092,0.609,0.298,0.142,0.542,1
0.028,0.772,0.199,0.048,0.578,1
0.209,0.715,0.076,0.202,0.778,1
0.004,0.808,0.188,0.031,0.656,1
0.006,0.089,0.905,0.001,0.226,2
0.018,0.394,0.588,0.041,0.323,2
0.062,0.695,0.243,0.927,0.067,1
0.544,0.357,0.099,0.205,0.72,1
0.364,0.322,0.315,0.414,0.451,1
0.05,0.844,0.106,0.464,0.475,2
0.139,0.55,0.311,0.419,0.403,1
0.017,0.031,0.951,0.179,0.432,2
0.096,0.736,0.168,0.215,0.622,1
0.068,0.749,0.183,0.048,0.819,1
0.046,0.786,0.168,0.213,0.659,1
0.601,0.173,0.226,0.192,0.597,1
0.018,0.716,0.266,0.02,0.415,2
0.109,0.452,0.439,0.124,0.687,1
0.059,0.72,0.222,0.093,0.707,1
0.288,0.643,0.07,0.347,0.533,1
0.007,0.857,0.136,0.018,0.718,1
0.057,0.743,0.2,0.043,0.702,1
0.061,0.887,0.052,0.204,0.675,1
0.088,0.875,0.036,0.079,0.825,1
0.351,0.475,0.173,0.48,0.422,2
0.12,0.667,0.213,0.066,0.567,1
0.039,0.89,0.071,0.114,0.805,1
0.261,0.542,0.197,0.038,0.788,1
0.254,0.676,0.07,0.297,0.62,1
0.093,0.025,0.882,0.034,0.169,2
0.032,0.694,0.274,0.086,0.054,2
0.15,0.667,0.183,0.138,0.797,2
0.277,0.609,0.114,0.128,0.635,1
0.388,0.553,0.059,0.226,0.638,1
0.182,0.733,0.085,0.733,0.245,0
0.134,0.259,0.607,0.033,0.569,0
0.849,0.042,0.109,0.653,0.317,0
0.054,0.075,0.871,0.363,0.444,0
0.722,0.071,0.207,0.337,0.368,0
0.334,0.033,0.633,0.062,0.849,0
0.335,0.415,0.25,0.053,0.743,0
0.751,0.2,0.049,0.73,0.219,0
0.672,0.26,0.068,0.196,0.463,0
0.734,0.207,0.059,0.913,0.085,0
0.174,0.793,0.033,0.32,0.613,0
0.3,0.503,0.197,0.288,0.487,0
0.022,0.945,0.033,0.03,0.944,0
0.402,0.369,0.228,0.346,0.527,0
0.705,0.111,0.184,0.38,0.473,0
0.494,0.152,0.354,0.37,0.541,0
0.138,0.527,0.334,0.137,0.781,0
0.485,0.344,0.171,0.758,0.225,0
0.021,0.534,0.445,0.105,0.803,0
0.461,0.421,0.118,0.898,0.097,0
