@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute class {0,1,2}

@data
0.75,0.194,0.056,0.945,0.051,0.539,0.298,0
0.025,0.097,0.878,0.111,0.751,0.126,0.374,0
0.119,0.743,0.138,0.35,0.498,0.199,0.491,1
0.343,0.233,0.424,0.902,0.094,0.156,0.457,0
0.135,0.732,0.133,0.084,0.851,0.131,0.599,1
0.762,0.032,0.206,0.324,0.579,0.5,0.282,0
0.091,0.812,0.097,0.016,0.791,0.211,0.58,1
0.74,0.233,0.027,0.702,0.288,0.428,0.367,0
0.034,0.872,0.093,0.146,0.728,0.463,0.285,0
0.909,0.027,0.063,0.605,0.366,0.336,0.373,0
0.322,0.2,0.478,0.247,0.191,0.248,0.344,0
0.177,0.66,0.163,0.302,0.529,0.18,0.309,0
0.088,0.619,0.293,0.824,0.129,0.459,0.348,0
0.293,0.526,0.182,0.525,0.282,0.109,0.601,0
0.488,0.293,0.219,0.87,0.123,0.375,0.391,0
0.482,0.309,0.209,0.761,0.231,0.538,0.253,0
0.883,0.01,0.108,0.278,0.699,0.192,0.429,0
0.634,0.27,0.096,0.329,0.523,0.208,0.291,0
0.517,0.299,0.184,0.693,0.247,0.329,0.386,0
0.594,0.38,0.026,0.77,0.169,0.176,0.286,0
0.73,0.153,0.117,0.186,0.71,0.153,0.423,1
0.011,0.682,0.307,0.015,0.42,0.256,0.292,2
0.716,0.111,0.173,0.618,0.26,0.182,0.392,0
0.325,0.37,0.305,0.18,0.559,0.294,0.36,0
0.975,0.014,0.011,0.928,0.067,0.136,0.479,0
0.596,0.383,0.021,0.339,0.609,0.216,0.352,0
0.018,0.87,0.112,0.301,0.672,0.36,0.429,0
0.092,0.505,0.403,0.243,0.691,0.673,0.154,1
0.988,0.004,0.008,0.817,0.16,0.154,0.462,0
0.163,0.806,0.03,0.755,0.205,0.178,0.297,0
0.349,0.576,0.075,0.322,0.645,0.346,0.416,0
0.013,0.657,0.329,0.051,0.891,0.194,0.455,0
0.503,0.452,0.045,0.235,0.68,0.251,0.331,0
0.905,0.002,0.093,0.225,0.703,0.879,0.059,0
0.016,0.834,0.151,0.572,0.388,0.294,0.458,0
0.178,0.612,0.21,0.111,0.74,0.467,0.324,1
0.018,0.914,0.068,0.033,0.961,0.5,0.336,0
0.164,0.803,0.032,0.541,0.447,0.413,0.318,0
0.911,0.031,0.057,0.181,0.696,0.964,0.025,0
0.489,0.169,0.342,0.639,0.307,0.231,0.506,0
0.85,0.119,0.031,0.209,0.753,0.535,0.262,0
0.693,0.219,0.089,0.556,0.311,0.257,0.401,0
0.087,0.886,0.027,0.327,0.642,0.229,0.289,0
0.238,0.682,0.081,0.108,0.847,0.363,0.374,0
0.957,0.022,0.021,0.904,0.075,0.227,0.417,0
0.154,0.79,0.056,0.914,0.075,0.221,0.289,0
0.005,0.919,0.076,0.255,0.562,0.484,0.314,0
0.468,0.356,0.176,0.197,0.738,0.689,0.216,0
0.819,0.089,0.092,0.826,0.106,0.229,0.439,0
0.099,0.834,0.067,0.447,0.353,0.281,0.265,0
0.087,0.777,0.136,0.356,0.534,0.611,0.251,0
0.539,0.315,0.145,0.659,0.283,0.236,0.438,0
0.168,0.614,0.217,0.666,0.287,0.293,0.427,1
0.042,0.931,0.028,0.825,0.162,0.723,0.19,0
0.096,0.353,0.551,0.169,0.526,0.364,0.29,0
0.008,0.863,0.129,0.052,0.755,0.091,0.759,1
0.03,0.729,0.241,0.113,0.698,0.232,0.491,1
0.295,0.697,0.007,0.894,0.097,0.905,0.063,0
0.565,0.234,0.201,0.722,0.225,0.328,0.363,0
0.873,0.12,0.007,0.918,0.049,0.15,0.29,0
0.186,0.794,0.02,0.632,0.214,0.846,0.113,0
0.074,0.871,0.055,0.096,0.886,0.287,0.459,0
0.135,0.833,0.032,0.155,0.733,0.468,0.248,1
0.982,0.007,0.012,0.674,0.297,0.781,0.111,0
0.178,0.756,0.065,0.735,0.257,0.429,0.387,0
0.572,0.275,0.153,0.048,0.667,0.33,0.283,0
0.484,0.078,0.438,0.772,0.193,0.803,0.101,0
0.259,0.503,0.238,0.219,0.693,0.188,0.376,0
0.79,0.194,0.017,0.88,0.118,0.151,0.301,0
0.959,0.009,0.032,0.934,0.064,0.289,0.346,0
0.44,0.392,0.168,0.365,0.577,0.665,0.227,0
0.628,0.16,0.212,0.319,0.583,0.181,0.437,0
0.569,0.392,0.039,0.697,0.286,0.133,0.624,0
0.95,0.034,0.016,0.579,0.387,0.248,0.438,0
0.077,0.823,0.1,0.194,0.745,0.437,0.39,1
0.954,0.027,0.019,0.938,0.06,0.285,0.379,0
0.682,0.257,0.061,0.108,0.783,0.228,0.29,0
0.836,0.054,0.11,0.81,0.165,0.379,0.33,0
0.001,0.929,0.07,0.18,0.579,0.375,0.407,0
0.079,0.914,0.007,0.873,0.126,0.397,0.412,0
0.367,0.291,0.342,0.428,0.434,0.206,0.366,0
0.58,0.383,0.037,0.06,0.56,0.155,0.308,0
0.973,0.004,0.023,0.438,0.518,0.815,0.114,0
0.446,0.472,0.082,0.909,0.074,0.549,0.29,0
0.146,0.565,0.289,0.186,0.7,0.412,0.361,2
0.182,0.346,0.471,0.046,0.449,0.194,0.362,0
0.569,0.365,0.066,0.428,0.458,0.233,0.287,0
0.015,0.849,0.136,0.226,0.744,0.305,0.442,0
0.116,0.685,0.199,0.815,0.16,0.155,0.318,0
0.78,0.128,0.092,0.128,0.516,0.237,0.416,0
0.119,0.69,0.191,0.128,0.607,0.346,0.244,1
0.973,0.005,0.022,0.552,0.412,0.778,0.15,0
0.166,0.612,0.223,0.361,0.455,0.356,0.404,0
0.329,0.584,0.087,0.079,0.882,0.124,0.651,0
0.758,0.231,0.011,0.2,0.785,0.151,0.633,0
0.053,0.91,0.037,0.029,0.959,0.482,0.388,0
0.869,0.099,0.032,0.276,0.695,0.205,0.593,0
0.25,0.727,0.023,0.562,0.251,0.941,0.047,0
0.718,0.226,0.056,0.852,0.145,0.445,0.298,0
0.867,0.116,0.018,0.934,0.065,0.127,0.304,0
0.988,0.001,0.011,0.711,0.228,0.83,0.096,0
0.031,0.881,0.088,0.199,0.745,0.068,0.862,1
0.338,0.609,0.053,0.103,0.689,0.174,0.572,0
0.284,0.554,0.162,0.324,0.563,0.226,0.683,1
0.07,0.728,0.201,0.519,0.4,0.214,0.317,0
0.003,0.169,0.828,0,0.08,0.469,0.255,0
0.03,0.654,0.316,0.236,0.711,0.235,0.367,0
0.438,0.52,0.042,0.495,0.426,0.233,0.541,1
0.874,0.075,0.051,0.954,0.019,0.321,0.381,0
0.916,0.052,0.032,0.891,0.104,0.267,0.273,0
0.061,0.586,0.353,0.93,0.067,0.471,0.329,0
0.012,0.059,0.929,0.051,0.362,0.169,0.406,2
0.008,0.712,0.28,0.056,0.031,0.153,0.297,2
0.851,0.063,0.086,0.036,0.846,0.237,0.46,0
0.271,0.563,0.165,0.558,0.405,0.285,0.444,2
0.378,0.29,0.332,0.197,0.644,0.365,0.332,0
0.091,0.728,0.181,0.21,0.649,0.264,0.294,1
0.389,0.556,0.055,0.81,0.14,0.243,0.501,1
