@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.002,0.378,0.62,0.181,0.276,2
0.521,0.081,0.397,0.264,0.224,2
0.001,0.481,0.518,0.272,0.561,1
0.01,0.833,0.157,0.483,0.317,1
0.031,0.742,0.228,0.381,0.267,1
0.252,0.662,0.086,0.182,0.328,1
0.003,0.838,0.158,0.214,0.324,1
0.001,0.436,0.562,0.183,0.281,1
0.189,0.31,0.502,0.301,0.518,2
0.051,0.089,0.86,0.227,0.53,2
0.011,0.713,0.276,0.185,0.34,2
0.418,0.162,0.42,0.223,0.512,2
0.001,0.514,0.485,0.242,0.425,1
0.345,0.629,0.027,0.19,0.366,1
0.011,0.237,0.752,0.378,0.356,1
0.001,0.153,0.845,0.194,0.309,2
0.003,0.779,0.217,0.178,0.493,1
0.007,0.889,0.104,0.064,0.794,1
0.016,0.772,0.212,0.176,0.316,2
0.458,0.355,0.187,0.038,0.835,1
0.035,0.826,0.139,0.145,0.384,1
0.402,0.566,0.033,0.265,0.545,1
0.364,0.345,0.291,0.342,0.372,2
0.004,0.841,0.155,0.215,0.317,1
0.128,0.025,0.847,0.507,0.139,2
0.001,0.096,0.903,0.246,0.383,2
0.05,0.341,0.609,0.212,0.252,2
0.854,0.08,0.066,0.456,0.329,1
0.246,0.509,0.244,0.23,0.541,2
0.127,0.746,0.126,0.259,0.403,1
0.138,0.699,0.164,0.208,0.366,1
0.198,0.357,0.445,0.218,0.493,1
0.684,0.131,0.185,0.29,0.333,2
0.579,0.4,0.021,0.157,0.314,1
0.875,0.063,0.062,0.524,0.263,2
0.257,0.402,0.34,0.257,0.366,1
0.002,0.933,0.065,0.198,0.276,2
0.269,0.044,0.687,0.528,0.088,1
0.387,0.539,0.075,0.458,0.374,1
0.163,0.112,0.726,0.36,0.397,2
0.32,0.45,0.231,0.245,0.516,1
0.056,0.43,0.514,0.525,0.255,2
0.127,0.053,0.82,0.205,0.291,2
0.222,0.346,0.432,0.225,0.518,1
0.005,0.829,0.166,0.365,0.43,1
0.057,0.886,0.057,0.119,0.624,1
0.019,0.794,0.187,0.373,0.5,1
0.425,0.432,0.143,0.494,0.226,1
0.007,0.507,0.486,0.597,0.079,1
0.011,0.839,0.15,0.229,0.399,1
0.108,0.84,0.053,0.236,0.261,1
0.001,0.095,0.904,0.259,0.319,2
0.254,0.698,0.048,0.197,0.301,1
0.466,0.478,0.056,0.631,0.189,1
0.364,0.56,0.076,0.46,0.32,1
0.012,0.93,0.059,0.08,0.762,1
0.066,0.791,0.143,0.377,0.426,1
0.05,0.919,0.031,0.146,0.288,1
0.036,0.936,0.028,0.402,0.38,1
0.362,0.602,0.036,0.206,0.278,1
0.01,0.844,0.146,0.428,0.262,1
0,0.095,0.905,0.231,0.296,2
0.07,0.492,0.438,0.186,0.306,2
0.189,0.586,0.225,0.566,0.228,2
0.01,0.821,0.169,0.13,0.251,1
0.095,0.882,0.023,0.391,0.512,1
0.454,0.455,0.09,0.217,0.507,1
0.152,0.781,0.067,0.135,0.545,1
0.025,0.865,0.11,0.33,0.407,1
0.35,0.034,0.616,0.237,0.433,2
0.008,0.823,0.169,0.174,0.321,2
0.123,0.771,0.106,0.465,0.332,2
0.11,0.769,0.121,0.189,0.296,1
0.786,0.195,0.019,0.447,0.386,1
0.079,0.524,0.398,0.239,0.385,0
0.95,0.016,0.034,0.194,0.41,0
0.96,0.026,0.014,0.622,0.047,0
0.799,0.009,0.191,0.623,0.076,0
0.575,0.391,0.034,0.163,0.327,0
0.809,0.114,0.077,0.524,0.27,0
0.555,0.127,0.318,0.325,0.298,0
0.815,0.036,0.149,0.348,0.25,0
0.907,0.02,0.073,0.284,0.426,0
0.929,0.055,0.017,0.572,0.235,0
0.954,0.007,0.039,0.552,0.078,0
0.937,0.021,0.042,0.585,0.237,0
0.697,0.254,0.049,0.206,0.337,0
0.428,0.394,0.178,0.218,0.364,0
0.729,0.23,0.041,0.171,0.348,0
0.007,0.716,0.277,0.234,0.497,0
0.079,0.189,0.732,0.278,0.348,0
0.672,0.056,0.272,0.387,0.147,0
0.436,0.267,0.297,0.725,0.075,0
0.042,0.036,0.921,0.086,0.433,0
0.835,0.086,0.079,0.287,0.36,0
0.829,0.061,0.11,0.725,0.116,0
0.843,0.127,0.031,0.356,0.287,0
0.191,0.79,0.019,0.151,0.364,0
0.001,0.523,0.477,0.286,0.452,0
0.009,0.242,0.749,0.264,0.361,0
0.769,0.064,0.167,0.62,0.184,0
0.225,0.698,0.077,0.234,0.563,0
0.933,0.026,0.041,0.437,0.174,0
0.074,0.876,0.05,0.163,0.264,0
0.306,0.332,0.363,0.554,0.266,0
0.614,0.376,0.009,0.631,0.061,0
0.09,0.871,0.039,0.177,0.293,0
0.513,0.346,0.141,0.237,0.395,0
0.29,0.07,0.641,0.202,0.433,0
0.368,0.141,0.491,0.466,0.139,0
0.517,0.446,0.038,0.542,0.212,0
0.788,0.191,0.021,0.191,0.321,0
0.582,0.244,0.174,0.496,0.286,0
0.94,0.02,0.04,0.244,0.396,0
