@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.058,0.319,0.623,0.128,0.371,2
0.152,0.433,0.415,0.139,0.569,1
0.111,0.689,0.2,0.156,0.654,1
0.107,0.713,0.18,0.084,0.631,1
0.038,0.768,0.194,0.356,0.49,1
0.079,0.319,0.601,0.016,0.186,1
0.408,0.299,0.293,0.064,0.331,2
0.088,0.071,0.841,0.103,0.656,2
0.169,0.527,0.304,0.183,0.578,2
0.062,0.47,0.468,0.042,0.81,1
0.06,0.855,0.085,0.728,0.198,1
0.053,0.183,0.764,0.04,0.313,2
0.064,0.549,0.387,0.02,0.786,1
0.17,0.714,0.116,0.227,0.726,1
0.021,0.78,0.199,0.015,0.401,2
0.167,0.575,0.257,0.161,0.466,1
0.046,0.804,0.15,0.09,0.638,1
0.574,0.371,0.055,0.668,0.311,1
0.012,0.788,0.199,0.029,0.725,1
0.024,0.09,0.886,0.009,0.241,2
0.102,0.328,0.57,0.111,0.261,2
0.136,0.653,0.21,0.19,0.754,1
0.303,0.552,0.145,0.133,0.815,1
0.376,0.355,0.27,0.448,0.414,1
0.102,0.784,0.114,0.084,0.88,2
0.159,0.591,0.25,0.205,0.667,1
0.074,0.035,0.891,0.231,0.396,2
0.212,0.623,0.165,0.533,0.345,1
0.219,0.615,0.166,0.072,0.862,1
0.139,0.718,0.143,0.158,0.651,1
0.521,0.225,0.254,0.274,0.64,1
0.057,0.665,0.278,0.035,0.45,2
0.104,0.476,0.42,0.186,0.716,1
0.085,0.69,0.225,0.309,0.517,1
0.298,0.628,0.073,0.322,0.611,1
0.068,0.799,0.133,0.092,0.764,1
0.19,0.659,0.151,0.152,0.624,1
0.154,0.795,0.051,0.308,0.568,1
0.226,0.736,0.038,0.238,0.668,1
0.314,0.49,0.196,0.174,0.665,2
0.147,0.629,0.224,0.192,0.526,1
0.179,0.771,0.049,0.31,0.618,1
0.51,0.375,0.115,0.35,0.542,1
0.334,0.607,0.06,0.365,0.546,1
0.142,0.055,0.802,0.506,0.141,2
0.055,0.678,0.266,0.222,0.039,2
0.464,0.411,0.125,0.479,0.47,2
0.204,0.663,0.133,0.249,0.636,1
0.502,0.442,0.057,0.709,0.214,1
0.47,0.242,0.288,0.25,0.484,0
0.121,0.797,0.082,0.031,0.939,0
0.253,0.344,0.403,0.349,0.435,0
0.179,0.285,0.537,0.278,0.382,0
0.224,0.717,0.059,0.074,0.911,0
0.688,0.124,0.187,0.195,0.724,0
0.353,0.373,0.274,0.633,0.354,0
0.718,0.16,0.122,0.565,0.415,0
0.893,0.007,0.101,0.805,0.174,0
0.441,0.485,0.074,0.625,0.339,0
0.747,0.034,0.218,0.397,0.538,0
0.582,0.318,0.1,0.161,0.797,0
0.129,0.793,0.078,0.567,0.351,0
0.753,0.091,0.156,0.315,0.51,0
0.062,0.836,0.102,0.273,0.477,0
0.292,0.665,0.042,0.734,0.16,0
0.449,0.168,0.382,0.497,0.187,0
0.799,0.113,0.088,0.505,0.463,0
0.158,0.806,0.035,0.635,0.328,0
0.183,0.775,0.042,0.627,0.34,0
