@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.096025,0
3,1.521218,2
5,1.282647,1
1,0.907655,0
2,0.987032,0
3,1.339693,0
4,0.914836,0
5,0.780152,0
2,0.812746,0
3,1.07231,0
5,0.94348,1
3,1.38352,1
5,0.963983,0
1,0.825884,0
2,1.164622,0
3,1.405107,1
5,0.916027,0
3,1.838152,1
1,1.257634,2
2,1.427322,2
3,1.204448,2
5,1.002556,0
2,1.470767,1
3,0.992831,1
5,0.986224,0
2,0.920214,0
3,1.008367,0
4,0.976356,0
1,1.154603,0
2,1.244398,0
5,0.857299,0
1,0.933822,0
2,1.01193,0
3,1.011965,0
3,1.664149,2
3,1.789091,1
4,1.016231,0
5,1.053987,0
1,1.074467,0
2,0.981189,1
3,1.687862,2
4,0.945596,0
5,1.163104,0
1,1.367207,1
2,0.789626,0
3,1.308457,1
4,1.027623,0
5,0.843051,1
2,2.004298,0
3,0.712039,0
4,1.084587,0
5,1.141211,0
1,0.907655,0
3,1.059718,0
4,0.914836,0
5,0.959466,0
1,0.989426,0
2,0.705277,0
3,0.688817,0
2,0.943334,0
3,1.925154,1
5,2.073571,2
1,0.907655,0
2,0.855936,0
3,0.743765,0
4,0.993445,0
5,1.148857,0
1,0.791541,0
2,1.270312,0
1,0.845509,0
2,1.038861,0
3,0.809343,0
4,1.17459,0
5,1.013329,0
1,1.700831,2
2,0.649383,0
3,0.880318,0
4,0.894329,0
1,0.703228,0
2,0.688509,0
3,1.028809,0
4,0.972938,0
2,0.971281,1
3,0.929543,1
4,1.025345,0
5,0.822895,0
1,1.004145,0
2,0.751008,0
3,0.565346,0
4,0.994585,0
5,0.93931,0
2,0.973821,1
3,0.982038,2
2,1.054359,1
3,1.188748,0
1,0.964895,0
2,1.229408,0
3,1.32383,2
5,0.987266,0
1,0.874947,0
1,0.876582,0
3,0.736896,0
4,1.061802,0
5,0.790577,0
2,1.323157,0
1,1.025405,1
2,0.693844,0
3,1.089972,1
4,1.196236,0
1,1.046665,1
2,0.697401,0
3,1.073455,0
4,0.902304,0
2,0.917419,0
3,1.028319,0
5,0.983096,0
3,0.878192,0
5,0.888574,0
1,0.982884,0
2,0.78175,0
3,1.035351,0
1,1.064655,0
3,0.842868,0
2,0.852379,1
3,1.546567,2
4,1.086866,0
1,1.291978,0
2,0.610004,0
3,0.757666,0
5,0.92124,0
1,1.584717,1
2,0.717726,0
3,0.820954,0
1,0.963259,0
2,1.325952,0
3,0.86331,0
4,1.231553,0
5,1.040435,0
1,1.370477,1
2,1.041656,0
3,0.655292,0
4,1.056105,0
5,0.945218,0
1,0.986155,0
2,0.872196,0
3,0.775164,0
1,0.951811,0
2,0.678601,0
3,0.700918,0
5,1.115148,0
1,0.94527,0
2,0.654465,0
3,1.07231,0
5,0.93653,0
2,0.796232,0
5,1.000124,1
1,0.861863,0
2,1.403441,0
3,1.243533,1
5,1.348673,1
1,0.946905,0
2,0.920468,0
3,0.885061,1
4,0.911418,0
5,0.894482,0
3,1.152934,0
4,1.078891,0
2,1.137945,0
3,0.750306,0
4,0.933064,0
5,0.974756,0
2,0.864066,0
1,0.842239,0
2,0.686731,0
5,0.961898,1
2,0.772858,0
3,0.694704,0
4,0.980913,0
5,1.20689,0
1,0.80953,0
2,1.082052,0
3,0.634522,0
4,1.005977,0
5,0.863206,0
5,0.95043,2
2,1.279204,0
3,1.054975,0
5,1.038697,0
3,0.937065,0
2,0.887186,0
3,1.223745,1
4,0.847618,0
5,0.990046,0
1,0.894572,0
2,0.752787,0
3,0.844667,0
4,0.921671,0
1,0.824249,0
2,0.67479,0
3,0.576467,0
4,0.996863,0
5,1.109588,1
1,0.997603,0
2,0.936474,1
3,0.791518,0
5,2.095812,0
2,1.273869,0
3,0.891111,1
2,0.685968,0
3,0.610319,0
5,0.908382,0
2,0.995925,2
3,1.297827,2
4,1.088005,0
5,1.012286,2
2,0.912084,0
3,0.979912,1
5,0.876064,1
