@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.106564,0
3,1.557359,2
5,1.280023,1
1,0.906719,0
2,0.996523,0
3,1.371521,0
4,0.916216,0
5,0.778556,0
2,0.82056,0
3,1.097786,0
5,0.94155,1
3,1.41639,1
5,0.962011,0
1,1.256336,2
2,1.441047,2
3,1.233063,2
5,1.000506,0
2,1.484909,1
3,1.016419,1
5,0.984206,0
2,0.929062,0
3,1.032324,0
4,0.97783,0
1,1.153412,0
2,1.256363,0
5,0.855545,0
1,0.932858,0
2,1.02166,0
3,1.036007,0
3,1.703686,2
3,1.831597,1
4,1.017765,0
5,1.051832,0
1,1.073359,0
2,0.990623,1
3,1.727962,2
4,0.947023,0
5,1.160725,0
1,1.365796,1
2,0.797218,0
3,1.339543,1
4,1.029175,0
5,0.841326,1
2,2.02357,0
3,0.728955,0
4,1.086224,0
5,1.138877,0
1,0.906719,0
3,1.084895,0
4,0.916216,0
5,0.957503,0
1,0.988405,0
2,0.712059,0
3,0.705181,0
2,0.952404,0
3,1.970892,1
5,2.06933,2
1,0.906719,0
2,0.864166,0
3,0.761435,0
4,0.994945,0
5,1.146507,0
1,0.790724,0
2,1.282526,0
1,0.844637,0
2,1.04885,0
3,0.828571,0
4,1.176362,0
5,1.011256,0
1,1.699076,2
2,0.655627,0
3,0.901233,0
4,0.895678,0
1,0.702503,0
2,0.695129,0
3,1.053252,0
4,0.974407,0
2,0.98062,1
3,0.951627,1
4,1.026893,0
5,0.821212,0
1,1.003109,0
2,0.75823,0
3,0.578778,0
4,0.996086,0
5,0.937389,0
2,0.983185,1
3,1.005369,2
2,1.064497,1
3,1.216991,0
1,0.963899,0
2,1.241229,0
3,1.355281,2
5,0.985247,0
1,0.874044,0
1,0.875678,0
3,0.754404,0
4,1.063404,0
5,0.78896,0
2,1.335879,0
1,1.024347,1
2,0.700516,0
3,1.115868,1
4,1.198041,0
1,1.045586,1
2,0.704107,0
3,1.098958,0
4,0.903665,0
2,0.92624,0
3,1.05275,0
5,0.981085,0
3,0.899056,0
5,0.886757,0
1,0.98187,0
2,0.789267,0
3,1.059949,0
1,1.063557,0
3,0.862893,0
2,0.860575,1
3,1.58331,2
4,1.088506,0
1,1.290645,0
2,0.615869,0
3,0.775666,0
5,0.919356,0
1,1.583082,1
2,0.724627,0
3,0.840458,0
1,0.962265,0
2,1.338701,0
3,0.883821,0
4,1.233412,0
5,1.038306,0
1,1.369064,1
2,1.051672,0
3,0.67086,0
4,1.057699,0
5,0.943284,0
1,0.985138,0
2,0.880583,0
3,0.79358,0
1,0.950829,0
2,0.685126,0
3,0.717571,0
5,1.112868,0
1,0.944294,0
2,0.660758,0
3,1.097786,0
5,0.934615,0
2,0.803887,0
5,0.998078,1
1,0.860974,0
2,1.416935,0
3,1.273077,1
5,1.345914,1
1,0.875678,0
2,0.745917,0
3,0.585977,0
1,0.945928,0
2,0.929319,0
3,0.906088,1
4,0.912793,0
5,0.892652,0
3,1.180325,0
4,1.080519,0
2,1.148887,0
3,0.768132,0
4,0.934472,0
5,0.972762,0
2,0.872374,0
1,0.84137,0
2,0.693334,0
5,0.959931,1
2,0.780289,0
3,0.711209,0
4,0.982394,0
5,1.204422,0
1,0.808695,0
2,1.092456,0
3,0.649597,0
4,1.007496,0
5,0.861441,0
5,0.948486,2
2,1.291504,0
3,1.080039,0
5,1.036573,0
3,0.959328,0
2,0.895716,0
3,1.252819,1
4,0.848898,0
5,0.988021,0
1,0.893649,0
2,0.760025,0
3,0.864735,0
4,0.923062,0
1,0.823399,0
2,0.681278,0
3,0.590163,0
4,0.998368,0
5,1.107319,1
1,0.996574,0
2,0.945478,1
3,0.810322,0
5,2.091525,0
2,1.286117,0
3,0.912282,1
2,0.692564,0
3,0.624819,0
5,0.906524,0
2,1.005501,2
3,1.328661,2
4,1.089647,0
5,1.010216,2
2,0.920854,0
3,1.003193,1
5,0.874272,1
