@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.095709,0
3,1.526416,2
5,1.284438,1
1,0.916546,0
2,0.986747,0
3,1.34427,0
4,0.916667,0
5,0.781242,0
2,0.812511,0
3,1.075974,0
5,0.944798,1
3,1.388248,1
5,0.96533,0
1,0.833974,0
2,1.164286,0
3,1.409908,1
5,0.917307,0
3,1.844433,1
1,1.269953,2
2,1.42691,2
3,1.208563,2
5,1.003957,0
2,1.470342,1
3,0.996224,1
5,0.987601,0
2,0.919948,0
3,1.011813,0
4,0.978311,0
1,1.165913,0
2,1.244038,0
5,0.858496,0
1,0.942969,0
2,1.011638,0
3,1.015423,0
3,1.669835,2
3,1.795204,1
4,1.018265,0
5,1.055459,0
1,1.084992,0
2,0.980906,1
3,1.693629,2
4,0.947489,0
5,1.164729,0
1,1.380599,1
2,0.789398,0
3,1.312928,1
4,1.02968,0
5,0.844228,1
2,2.003719,0
3,0.714472,0
4,1.086758,0
5,1.142805,0
1,0.916546,0
3,1.063339,0
4,0.916667,0
5,0.960806,0
1,0.999118,0
2,0.705074,0
3,0.69117,0
2,0.943061,0
3,1.931732,1
5,2.076468,2
1,0.916546,0
2,0.855689,0
3,0.746306,0
4,0.995434,0
5,1.150461,0
1,0.799294,0
2,1.269945,0
1,0.853792,0
2,1.038561,0
3,0.812108,0
4,1.176941,0
5,1.014744,0
1,1.717492,2
2,0.649196,0
3,0.883326,0
4,0.896119,0
1,0.710117,0
2,0.68831,0
3,1.032325,0
4,0.974886,0
2,0.971,1
3,0.932719,1
4,1.027397,0
5,0.824045,0
1,1.013981,0
2,0.750792,0
3,0.567278,0
4,0.996575,0
5,0.940622,0
2,0.97354,1
3,0.985393,2
2,1.054054,1
3,1.19281,0
1,0.974346,0
2,1.229053,0
3,1.328353,2
5,0.988645,0
1,0.883517,0
1,0.885169,0
3,0.739414,0
4,1.063927,0
5,0.791682,0
2,1.322775,0
1,1.035449,1
2,0.693644,0
3,1.093696,1
4,1.19863,0
1,1.056918,1
2,0.6972,0
3,1.077123,0
4,0.90411,0
2,0.917154,0
3,1.031832,0
5,0.984469,0
3,0.881193,0
5,0.889815,0
1,0.992512,0
2,0.781524,0
3,1.038888,0
1,1.075084,0
3,0.845748,0
2,0.852133,1
3,1.551851,2
4,1.089041,0
1,1.304633,0
2,0.609828,0
3,0.760254,0
5,0.922527,0
1,0.972695,0
2,1.325569,0
3,0.86626,0
4,1.234018,0
5,1.041888,0
1,1.383902,1
2,1.041355,0
3,0.657531,0
4,1.058219,0
5,0.946538,0
1,0.995815,0
2,0.871944,0
3,0.777812,0
1,0.961135,0
2,0.678405,0
3,0.703313,0
5,1.116706,0
1,0.954529,0
2,0.654276,0
3,1.075974,0
5,0.937838,0
2,0.796002,0
5,1.001521,1
1,0.870306,0
2,1.403035,0
3,1.247782,1
5,1.350557,1
1,0.885169,0
2,0.7386,0
3,0.574334,0
1,0.95618,0
2,0.920202,0
3,0.888085,1
4,0.913242,0
5,0.895731,0
3,1.156873,0
4,1.08105,0
2,1.137617,0
3,0.75287,0
4,0.934932,0
5,0.976117,0
2,0.863817,0
1,0.850489,0
2,0.686532,0
5,0.963242,1
2,0.772635,0
3,0.697078,0
4,0.982877,0
5,1.208576,0
1,0.81746,0
2,1.081739,0
3,0.63669,0
4,1.007991,0
5,0.864412,0
5,0.951758,2
2,1.278835,0
3,1.05858,0
5,1.040148,0
3,0.940267,0
2,0.88693,0
3,1.227926,1
4,0.849315,0
5,0.991429,0
1,0.903335,0
2,0.752569,0
3,0.847553,0
4,0.923516,0
1,0.832323,0
2,0.674595,0
3,0.578437,0
4,0.998858,0
5,1.111138,1
1,1.007375,0
2,0.936204,1
3,0.794222,0
5,2.098739,0
2,1.273501,0
3,0.894156,1
2,0.68577,0
3,0.612404,0
5,0.909651,0
2,0.995637,2
3,1.302262,2
4,1.090183,0
5,1.0137,2
2,0.911821,0
3,0.98326,1
5,0.877288,1
