@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0.003765,0,0.791259,0.853279,0.971317,2
9,0,0,0,0.009836,0,0.773091,0.830812,0.945481,2
9,0.026144,0,0,0.006579,0,0.058356,0.067785,0.059463,2
9,0.008905,0,0,0.000891,0,0.373425,0.399182,0.451014,2
9,0.001359,0,0,0.00136,0,0.764741,0.824215,0.936737,2
9,0,0,0,0,0,0.490434,0.517745,0.587614,2
9,0.001966,0,0,0.00295,0,0.776250,0.837058,0.952175,2
9,0.016473,0,0,0.002908,0,0.680930,0.734877,0.834614,2
9,0,0,0,0.008403,0,0.454601,0.479967,0.545198,2
9,0,0,0,0.023148,0,0.546684,0.580701,0.661526,2
9,0.030176,0,0,0.006711,0,0.365497,0.385587,0.433029,2
9,0.038647,0,0,0.009709,0,0.500369,0.537443,0.607946,2
9,0,0,0,0,0,0.427263,0.453711,0.509255,2
9,0,0,0,0.007133,0,0.599087,0.641020,0.727012,2
9,0,0,0,0.017685,0,0.298088,0.305442,0.336830,2
9,0,0,0,0.00417,0,0.819822,0.883678,1.005960,2
9,0,0,0,0.008547,0,0.376932,0.395380,0.450504,2
9,0,0,0,0.017986,0,0.310602,0.318549,0.354948,2
9,0.00309,0,0,0.004329,0,0.766479,0.826407,0.940043,2
9,0,0,0,0.006065,0,0.668444,0.716839,0.815419,2
9,0,0,0,0.005382,0,0.741430,0.797127,0.907370,2
9,0,0,0,0.002326,0,0.810095,0.873007,0.993670,2
9,0,0,0,0.020183,0,0.283651,0.293354,0.325179,2
9,0.003831,0,0,0.002558,0,0.537521,0.573030,0.651007,2
9,0.00252,0,0,0.001261,0,0.795052,0.857385,0.975745,2
9,0,0,0,0.013769,0,0.277062,0.293662,0.323329,2
9,0,0,0,0.00597,0,0.604720,0.648429,0.736335,0
9,0,0,0,0.017544,0,0.438038,0.467848,0.526807,0
9,0,0,0,0.009709,0,0.584420,0.624281,0.708274,0
9,0,0,0,0.030457,0,0.634613,0.676552,0.769407,0
9,0,0,0,0,0,0.682112,0.734080,0.835061,0
9,0,0,0,0.020134,0,0.525772,0.556250,0.629442,0
9,0.028037,0,0,0.037736,0,0.309835,0.317604,0.355368,0
9,0,0,0,0.018519,0,0.374014,0.388879,0.436563,0
9,0,0,0,0,0,0.600145,0.639927,0.725946,0
9,0,0,0,0.041958,0,0.472849,0.494867,0.560588,0
9,0.007564,0,0,0.015152,0,0.321010,0.336219,0.372418,0
9,0.041667,0,0,0.010526,0,0.199790,0.204615,0.220543,0
9,0,0,0,0.007307,0,0.565678,0.603049,0.685799,0
9,0,0,0,0.002584,0,0.764202,0.824118,0.937222,0
9,0.011494,0,0,0.034682,0,0.406956,0.427991,0.480339,0
9,0.01721,0,0,0.00816,0,0.595628,0.638657,0.723446,0
9,0.005882,0,0,0.002946,0,0.458450,0.487754,0.552169,0
9,0.013769,0,0,0.008621,0,0.444127,0.471956,0.531415,0
9,0,0,0,0.02521,0,0.374991,0.394031,0.441533,0
9,0,0,0,0.019608,0,0.226240,0.233192,0.255185,0
9,0,0,0,0.025974,0,0.179006,0.175376,0.188816,0
9,0.017493,0,0,0.00292,0,0.451607,0.483226,0.545062,0
9,0,0,0,0.027933,0,0.658221,0.700766,0.795323,0
9,0,0,0,0.01227,0,0.614075,0.652879,0.740738,0
9,0.074713,0,0,0.046243,0,0.387912,0.404120,0.454615,0
9,0,0,0,0.001208,0,0.429243,0.456777,0.517301,1
9,0.047927,0,0.001297,0.003891,0,0.349960,0.374394,0.419883,1
9,0,0,0,0.011928,0,0.206054,0.210949,0.225726,1
9,0.013158,0,0.001317,0.003292,0,0.638679,0.689051,0.782070,1
9,0.0217,0,0,0.012681,0,0.138559,0.141028,0.146494,1
9,0.007874,0,0,0.007937,0,0.045914,0.046337,0.038531,1
9,0,0,0,0,0,0.473818,0.505468,0.573407,1
9,0,0,0,0.03125,0,0.544765,0.577723,0.653608,1
9,0,0,0,0.003226,0,0.794983,0.856639,0.974635,1
9,0.00534,0,0,0.003562,0,0.797131,0.859644,0.978174,1
