@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.127,0.787,0.085,0.239,0.681,0
0.023,0.337,0.64,0.152,0.374,2
0.021,0.467,0.511,0.467,0.285,1
0.189,0.798,0.013,0.313,0.644,0
0.283,0.357,0.36,0.356,0.461,0
0.137,0.191,0.672,0.102,0.547,0
0.791,0.127,0.082,0.57,0.402,0
0.587,0.354,0.059,0.827,0.157,0
0.178,0.269,0.553,0.757,0.215,0
0.537,0.288,0.176,0.243,0.39,0
0.093,0.658,0.249,0.378,0.465,1
0.076,0.649,0.275,0.14,0.548,1
0.713,0.085,0.202,0.753,0.141,0
0.807,0.091,0.103,0.771,0.219,0
0.11,0.427,0.464,0.222,0.277,0
0.014,0.76,0.226,0.295,0.591,1
0.656,0.199,0.146,0.249,0.705,0
0.016,0.331,0.653,0.018,0.193,1
0.125,0.399,0.476,0.213,0.185,2
0.031,0.075,0.894,0.145,0.636,2
0.106,0.508,0.386,0.365,0.494,2
0.293,0.639,0.068,0.581,0.38,0
0.022,0.506,0.472,0.147,0.683,1
0.163,0.7,0.136,0.706,0.235,1
0.576,0.202,0.222,0.384,0.54,0
0.486,0.322,0.191,0.446,0.454,0
0.406,0.294,0.3,0.375,0.424,0
0.704,0.13,0.166,0.553,0.402,0
0.258,0.609,0.133,0.269,0.653,0
0.033,0.101,0.865,0.565,0.318,0
0.586,0.343,0.071,0.359,0.544,0
0.582,0.233,0.185,0.673,0.202,0
0.115,0.502,0.383,0.393,0.23,0
0.286,0.675,0.039,0.568,0.278,0
0.019,0.166,0.815,0.059,0.291,2
0.006,0.62,0.374,0.113,0.672,1
0.399,0.051,0.551,0.856,0.106,0
0.264,0.637,0.099,0.801,0.185,0
0.625,0.221,0.154,0.758,0.134,0
0.239,0.693,0.068,0.207,0.756,1
0.01,0.784,0.206,0.009,0.316,2
0.753,0.152,0.095,0.43,0.511,0
0.352,0.474,0.174,0.284,0.648,0
0.106,0.586,0.309,0.379,0.347,1
0.279,0.713,0.008,0.296,0.687,0
0.055,0.716,0.229,0.072,0.627,1
0.85,0.049,0.101,0.575,0.385,0
0.384,0.574,0.043,0.628,0.358,1
0.006,0.185,0.809,0.011,0.092,0
0.766,0.226,0.007,0.621,0.339,0
0.767,0.019,0.214,0.216,0.593,0
0.263,0.506,0.232,0.444,0.5,0
0.243,0.739,0.018,0.621,0.262,0
0.636,0.282,0.082,0.278,0.456,0
0.929,0.014,0.057,0.626,0.35,0
0.472,0.381,0.146,0.57,0.392,0
0.18,0.764,0.056,0.764,0.222,0
0.837,0.061,0.101,0.499,0.458,0
0.914,0.026,0.06,0.297,0.101,0
0.309,0.587,0.104,0.268,0.68,0
0.001,0.812,0.187,0.024,0.72,1
0.006,0.093,0.901,0.025,0.263,2
0.44,0.526,0.034,0.537,0.418,0
0.781,0.094,0.125,0.299,0.663,0
0.339,0.645,0.016,0.452,0.459,0
0.901,0.034,0.065,0.742,0.132,0
0.353,0.47,0.177,0.202,0.757,0
0.581,0.398,0.021,0.701,0.181,0
0.082,0.531,0.387,0.243,0.511,0
0.196,0.77,0.034,0.123,0.419,0
