@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature788 numeric
@attribute bi_feature809 numeric
@attribute bi_feature1223 numeric
@attribute bi_feature1301 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.006989,0,0,0,0,0.000538,0.792562,0.831877,1.028204,2
9,0,0,0,0,0,0,0.774229,0.810243,1.000972,2
9,0.001966,0,0,0,0,0,0.777515,0.816066,1.007953,2
9,0.016473,0,0,0,0,0,0.682068,0.716540,0.882996,2
9,0,0,0,0,0,0,0.454944,0.469320,0.574940,2
9,0,0,0,0,0,0,0.547358,0.567078,0.698089,2
9,0.030176,0,0,0,0,0,0.365747,0.377565,0.455383,2
9,0.038647,0,0,0,0,0,0.501167,0.524839,0.640387,2
9,0,0,0,0,0,0,0.427793,0.444244,0.537122,2
9,0,0,0,0,0,0,0.599929,0.625836,0.768372,2
9,0,0,0,0,0,0,0.298085,0.300990,0.354111,2
9,0,0,0,0,0,0,0.821141,0.861515,1.064843,2
9,0,0,0,0,0,0,0.377242,0.387402,0.474113,2
9,0,0,0,0,0,0,0.310555,0.313910,0.373039,2
9,0.00309,0,0,0,0,0,0.767710,0.805660,0.994706,2
9,0.012163,0,0,0,0,0.000529,0.716355,0.752319,0.928358,2
9,0,0,0,0,0,0,0.669420,0.699645,0.862000,2
9,0,0,0,0,0,0,0.742571,0.777462,0.959971,2
9,0,0,0,0,0,0,0.811406,0.851162,1.051977,2
9,0,0,0,0,0,0,0.283775,0.289150,0.339783,2
9,0.003831,0,0,0,0,0,0.538205,0.559832,0.687211,2
9,0.00252,0,0,0,0,0,0.796341,0.835862,1.033178,2
9,0,0,0,0,0,0,0.277340,0.288211,0.333635,2
9,0.001348,0,0,0,0,0,0.468854,0.491498,0.597208,0
9,0.002796,0,0,0.000933,0,0,0.774570,0.812585,1.003701,0
9,0.06,0,0,0,0,0,0.079286,0.073634,0.070495,0
9,0,0,0,0,0,0,0.268260,0.270747,0.313902,0
9,0,0,0,0,0,0,0.673332,0.699522,0.861621,0
9,0.01721,0,0,0,0,0,0.596512,0.623504,0.763676,0
9,0,0,0,0,0,0,0.216557,0.212499,0.245766,0
9,0,0,0,0,0,0,0.419891,0.430412,0.522376,0
9,0,0,0,0,0,0,0.773693,0.812300,1.001536,0
9,0,0,0,0,0,0,0.531144,0.551385,0.671570,0
9,0,0,0,0,0,0,0.550941,0.573622,0.700090,0
9,0,0,0,0,0,0,0.244739,0.249498,0.293853,0
9,0,0,0,0,0,0,0.254838,0.263558,0.309466,0
9,0,0,0,0,0,0,0.363970,0.370654,0.444403,0
9,0,0,0,0,0,0,0.606455,0.633134,0.778792,0
9,0,0,0,0,0,0,0.438554,0.457068,0.551648,0
9,0,0,0,0,0,0,0.224808,0.225348,0.264433,0
9,0,0,0,0,0,0,0.587137,0.612220,0.751683,0
9,0,0,0,0,0,0,0.299128,0.306026,0.358352,0
9,0,0,0,0,0,0,0.602301,0.628345,0.771302,0
9,0.007564,0,0,0,0,0,0.321187,0.329737,0.389985,0
9,0,0,0,0,0,0,0.585191,0.609607,0.748368,0
9,0,0,0,0,0,0,0.599052,0.620960,0.763776,0
9,0.007154,0,0,0,0,0,0.687665,0.722330,0.889295,0
9,0,0,0,0,0,0,0.550222,0.572190,0.699670,0
9,0.037893,0,0,0,0,0,0.592437,0.621582,0.764032,1
9,0,0,0,0,0,0,0.513910,0.535827,0.655262,1
9,0,0,0,0,0,0,0.741249,0.777242,0.958349,1
9,0,0,0,0,0,0,0.411605,0.422909,0.514367,1
9,0,0,0,0,0,0,0.234822,0.232262,0.274480,1
9,0.0217,0,0,0,0,0,0.138524,0.140220,0.145371,1
9,0.029375,0.000625,0.000625,0,0,0,0.618752,0.650492,0.799423,1
9,0,0,0,0,0,0,0.796246,0.835281,1.031900,1
9,0,0,0,0,0,0,0.309044,0.312370,0.369644,1
9,0.02268,0,0,0,0,0,0.133430,0.142515,0.140819,1
9,0.004065,0,0,0.001357,0,0,0.490610,0.508015,0.620669,1
9,0.003866,0,0,0,0,0,0.253494,0.261715,0.301536,1
9,0.007042,0,0,0,0,0,0.646854,0.679183,0.837205,1
9,0.00414,0,0,0,0,0,0.761191,0.799480,0.985474,1
9,0,0,0,0,0,0,0.204794,0.205086,0.231851,1
9,0,0,0,0,0,0,0.420991,0.431202,0.524842,1
9,0,0,0,0,0,0,0.313759,0.322008,0.380304,1
9,0,0,0,0,0,0,0.423203,0.440458,0.531998,1
9,0,0,0,0,0,0,0.774810,0.812126,1.003069,1
9,0.005222,0,0,0,0,0,0.573250,0.598354,0.733377,1
9,0.035813,0,0,0,0.000919,0,0.647036,0.679965,0.836282,1
9,0,0,0,0,0,0,0.429747,0.446637,0.544875,1
9,0,0,0,0,0,0,0.857557,0.900999,1.114374,1
9,0,0,0,0,0,0,0.545313,0.564656,0.690600,1
9,0,0,0,0,0,0,0.302842,0.318765,0.370796,1
9,0,0,0,0,0,0,0.279391,0.282976,0.333856,1
9,0.000425,0,0,0,0,0,0.742599,0.778685,0.960586,1
9,0,0,0,0,0,0,0.538553,0.556917,0.684032,1
9,0.012012,0,0,0.000751,0,0,0.644431,0.677072,0.831526,1
9,0,0,0,0,0,0,0.804687,0.843961,1.043259,1
