@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592724,0
2,10,-0.440688,4.479066,1.104912,0
3,12,0.092127,4.476359,1.527305,2
4,3,0.906286,2.234771,1.75478,2
5,16,0.283345,5.282326,1.283667,1
1,2,-0.032875,4.185434,0.908734,0
2,8,-0.151472,3.717095,0.995035,0
3,12,0.170735,3.710519,1.345053,0
4,2,-0.28529,3.489355,0.917973,0
5,8,0.040973,3.744269,0.780773,0
1,2,-0.142526,3.201368,0.784295,0
2,8,-0.013152,3.451455,0.819335,0
3,5,-0.261522,3.226075,1.076601,0
4,2,0.75245,3.406319,0.899682,0
5,7,0.016583,3.373647,1.053782,0
1,2,-0.453439,4.374485,1.172349,0
2,10,0.063536,4.249956,1.674784,0
3,5,-0.189698,4.079849,0.595521,0
4,2,1.285321,2.899975,1.270072,0
5,7,-0.20941,7.094787,0.944231,1
1,2,0.080034,4.948661,1.282052,1
2,12,-0.160537,4.073898,1.658905,0
3,8,-0.205644,2.717923,1.389056,1
4,2,1.340593,2.743845,0.946552,0
5,7,0.121952,5.802987,0.96475,0
1,2,-0.163256,4.538522,0.826866,0
2,8,-0.006814,3.969727,1.174065,0
3,12,0.109875,4.502463,1.41073,1
4,2,0.89193,2.593907,1.143179,0
5,7,-0.155943,4.498704,0.916756,0
1,2,0.011422,4.491303,0.977503,0
2,12,-0.37783,3.764708,1.270111,0
3,8,0.353406,4.198062,1.845507,1
4,2,1.197869,2.095023,0.954555,0
5,7,0.084986,2.574422,0.919538,0
1,2,-0.232815,4.094864,1.259129,2
2,8,-0.255808,4.251957,1.438896,2
3,7,0.127097,4.352923,1.209267,2
