@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.007,0.191,0.802,0.15,0.234,2
0.094,0.034,0.873,0.303,0.261,2
0.017,0.394,0.59,0.227,0.714,1
0.02,0.841,0.138,0.419,0.389,1
0.101,0.631,0.267,0.385,0.318,1
0.23,0.623,0.146,0.138,0.292,1
0.011,0.815,0.174,0.172,0.292,1
0.01,0.251,0.739,0.162,0.281,1
0.31,0.225,0.465,0.149,0.643,2
0.034,0.02,0.947,0.127,0.476,2
0.153,0.624,0.223,0.135,0.284,2
0.274,0.15,0.577,0.13,0.396,2
0.017,0.515,0.468,0.165,0.362,1
0.137,0.848,0.016,0.131,0.29,1
0.055,0.14,0.804,0.315,0.391,1
0.005,0.077,0.918,0.158,0.282,2
0.004,0.611,0.386,0.081,0.632,1
0.032,0.828,0.14,0.02,0.889,1
0.009,0.804,0.188,0.14,0.356,2
0.374,0.451,0.175,0.019,0.876,1
0.047,0.831,0.122,0.099,0.596,1
0.44,0.529,0.032,0.129,0.624,1
0.602,0.299,0.099,0.275,0.388,2
0.001,0.845,0.155,0.177,0.292,1
0.06,0.006,0.934,0.661,0.196,2
0.001,0.045,0.953,0.165,0.532,2
0.106,0.245,0.65,0.205,0.474,2
0.789,0.148,0.063,0.391,0.393,1
0.345,0.582,0.073,0.131,0.424,2
0.378,0.503,0.119,0.187,0.361,1
0.124,0.722,0.154,0.151,0.345,1
0.428,0.106,0.466,0.276,0.418,2
0.541,0.32,0.139,0.147,0.423,1
0.238,0.437,0.325,0.509,0.328,2
0.026,0.005,0.969,0.18,0.287,2
0.407,0.276,0.316,0.13,0.401,1
0.05,0.835,0.115,0.262,0.452,1
0.044,0.846,0.111,0.071,0.687,1
0.322,0.577,0.101,0.217,0.584,1
0.698,0.255,0.046,0.523,0.292,1
0.541,0.199,0.26,0.172,0.385,1
0.008,0.782,0.21,0.155,0.269,2
0.361,0.542,0.097,0.64,0.256,1
0.022,0.494,0.484,0.827,0.111,1
0.01,0.827,0.163,0.141,0.57,1
0.115,0.839,0.046,0.236,0.274,1
0.006,0.045,0.948,0.223,0.315,2
0.207,0.748,0.045,0.165,0.272,1
0.423,0.566,0.01,0.657,0.253,1
0.548,0.417,0.035,0.401,0.386,1
0.014,0.905,0.081,0.038,0.859,1
0.067,0.768,0.165,0.268,0.478,1
0.08,0.897,0.022,0.123,0.467,1
0.103,0.874,0.023,0.282,0.531,1
0.393,0.588,0.019,0.188,0.268,1
0.065,0.79,0.145,0.431,0.322,1
0.001,0.046,0.953,0.207,0.289,2
0.152,0.331,0.517,0.149,0.266,2
0.347,0.528,0.125,0.567,0.3,2
0.026,0.798,0.176,0.126,0.349,1
0.061,0.907,0.032,0.31,0.565,1
0.597,0.348,0.055,0.109,0.732,1
0.183,0.759,0.058,0.101,0.584,1
0.113,0.849,0.038,0.248,0.41,1
0.103,0.007,0.89,0.158,0.386,2
0.026,0.71,0.264,0.131,0.275,2
0.162,0.687,0.151,0.393,0.4,2
0.423,0.499,0.078,0.163,0.337,1
0.632,0.353,0.016,0.341,0.452,1
0.682,0.086,0.232,0.16,0.427,0
0.023,0.964,0.012,0.131,0.617,0
0.18,0.596,0.224,0.597,0.308,0
0.856,0.071,0.072,0.653,0.184,0
0.365,0.362,0.274,0.18,0.407,0
0.748,0.153,0.099,0.694,0.163,0
0.075,0.858,0.067,0.276,0.418,0
0.058,0.247,0.695,0.228,0.341,0
0.165,0.79,0.046,0.425,0.392,0
0.788,0.059,0.154,0.249,0.432,0
0.608,0.319,0.073,0.131,0.419,0
0.785,0.143,0.072,0.23,0.411,0
0.607,0.377,0.016,0.237,0.284,0
0.615,0.168,0.217,0.311,0.461,0
0.849,0.018,0.132,0.81,0.114,0
0.031,0.387,0.582,0.382,0.337,0
0.284,0.686,0.031,0.312,0.445,0
0.989,0.01,0.001,0.628,0.265,0
0.365,0.555,0.081,0.106,0.444,0
0.419,0.291,0.29,0.277,0.375,0
0.643,0.355,0.001,0.866,0.113,0
0.007,0.116,0.877,0.224,0.422,0
0.188,0.356,0.456,0.934,0.051,0
0.578,0.156,0.265,0.61,0.274,0
0.885,0.04,0.075,0.29,0.357,0
0.938,0.011,0.051,0.813,0.106,0
0.872,0.112,0.015,0.345,0.329,0
0.806,0.082,0.112,0.86,0.1,0
0.355,0.246,0.399,0.322,0.459,0
0.568,0.383,0.049,0.224,0.373,0
0.766,0.035,0.199,0.719,0.157,0
0.877,0.044,0.079,0.55,0.237,0
0.25,0.508,0.242,0.204,0.286,0
0.692,0.064,0.243,0.128,0.264,0
0.761,0.21,0.029,0.351,0.319,0
0.071,0.897,0.032,0.152,0.318,0
0.92,0.079,0.001,0.386,0.288,0
0.538,0.373,0.089,0.106,0.632,0
0.583,0.309,0.108,0.169,0.288,0
0.733,0.245,0.022,0.262,0.411,0
