@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,1.102051,0
3,1.524935,2
5,1.282512,1
1,0.907391,0
2,0.992459,0
3,1.342966,0
4,0.914222,0
5,0.78007,0
2,0.817214,0
3,1.07493,0
5,0.943381,1
3,1.386901,1
5,0.963882,0
1,0.825644,0
2,1.171025,0
3,1.40854,1
5,0.915931,0
3,1.842644,1
1,1.257268,2
2,1.435169,2
3,1.207391,2
5,1.002451,0
2,1.478853,1
3,0.995257,1
5,0.98612,0
2,0.925273,0
3,1.010831,0
4,0.975701,0
1,1.154267,0
2,1.251239,0
5,0.857209,0
1,0.93355,0
2,1.017494,0
3,1.014438,0
3,1.668215,2
3,1.793463,1
4,1.015549,0
5,1.053877,0
1,1.074155,0
2,0.986583,1
3,1.691986,2
4,0.944962,0
5,1.162983,0
1,1.366809,1
2,0.793967,0
3,1.311654,1
4,1.026934,0
5,0.842963,1
2,2.015317,0
3,0.713779,0
4,1.08386,0
5,1.141092,0
1,0.907391,0
3,1.062307,0
4,0.914222,0
5,0.959365,0
1,0.989138,0
2,0.709155,0
3,0.6905,0
2,0.94852,0
3,1.929858,1
5,2.073354,2
1,0.907391,0
2,0.860642,0
3,0.745582,0
4,0.992779,0
5,1.148736,0
1,0.79131,0
2,1.277296,0
1,0.845263,0
2,1.044572,0
3,0.811321,0
4,1.173802,0
5,1.013223,0
1,1.700336,2
2,0.652954,0
3,0.882469,0
4,0.893729,0
1,0.703024,0
2,0.692294,0
3,1.031323,0
4,0.972286,0
2,0.97662,1
3,0.931814,1
4,1.024657,0
5,0.822809,0
1,1.003852,0
2,0.755137,0
3,0.566728,0
4,0.993918,0
5,0.939212,0
2,0.979175,1
3,0.984437,2
2,1.060155,1
3,1.191653,0
1,0.964614,0
2,1.236167,0
3,1.327064,2
5,0.987163,0
1,0.874692,0
1,0.876327,0
3,0.738697,0
4,1.06109,0
5,0.790495,0
2,1.330431,0
1,1.025106,1
2,0.697659,0
3,1.092635,1
4,1.195433,0
1,1.046361,1
2,0.701235,0
3,1.076078,0
4,0.901698,0
2,0.922463,0
3,1.030831,0
5,0.982993,0
3,0.880338,0
5,0.888481,0
1,0.982598,0
2,0.786048,0
3,1.037881,0
1,1.064345,0
3,0.844928,0
2,0.857065,1
3,1.550345,2
4,1.086137,0
1,1.291601,0
2,0.613357,0
3,0.759517,0
5,0.921143,0
1,1.584255,1
2,0.721672,0
3,0.82296,0
1,0.962979,0
2,1.333241,0
3,0.86542,0
4,1.230727,0
5,1.040326,0
1,1.370078,1
2,1.047382,0
3,0.656893,0
4,1.055397,0
5,0.945119,0
1,0.985868,0
2,0.876991,0
3,0.777058,0
1,0.951534,0
2,0.682331,0
3,0.702631,0
5,1.115032,0
1,0.944994,0
2,0.658063,0
3,1.07493,0
5,0.936432,0
2,0.800609,0
5,1.000019,1
1,0.861613,0
2,1.411156,0
3,1.246571,1
5,1.348532,1
1,0.876327,0
2,0.742875,0
3,0.573777,0
1,0.946629,0
2,0.925528,0
3,0.887223,1
4,0.910806,0
5,0.894388,0
3,1.155751,0
4,1.078167,0
2,0.868816,0
1,0.841993,0
2,0.690506,0
5,0.961797,1
2,0.777107,0
3,0.696401,0
4,0.980255,0
5,1.206764,0
1,0.809295,0
2,1.088,0
3,0.636073,0
4,1.005303,0
5,0.863116,0
5,0.950331,2
2,1.286237,0
3,1.057553,0
5,1.038588,0
3,0.939355,0
2,0.892063,0
3,1.226735,1
4,0.84705,0
5,0.989942,0
1,0.894311,0
2,0.756925,0
3,0.846731,0
4,0.921053,0
1,0.824009,0
2,0.678499,0
3,0.577875,0
4,0.996195,0
5,1.109472,1
1,0.997312,0
2,0.941622,1
3,0.793452,0
5,2.095592,0
2,1.280872,0
3,0.893289,1
2,0.68974,0
3,0.61181,0
5,0.908287,0
2,1.0014,2
3,1.300998,2
4,1.087275,0
5,1.01218,2
2,0.917098,0
3,0.982306,1
5,0.875972,1
