@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,2,-0.032875,4.185434,0.904131,0
2,8,-0.151472,3.717095,0.991886,0
3,12,0.170735,3.710519,1.357335,0
4,2,-0.28529,3.489355,0.924546,0
5,8,0.040973,3.744269,0.783374,0
1,2,-0.142526,3.201368,0.780322,0
2,8,-0.013152,3.451455,0.816742,0
3,5,-0.261522,3.226075,1.086431,0
4,2,0.75245,3.406319,0.906124,0
5,7,0.016583,3.373647,1.057293,0
1,2,-0.453439,4.374485,1.16641,0
2,10,0.063536,4.249956,1.669483,0
3,5,-0.189698,4.079849,0.600959,0
4,2,1.285321,2.899975,1.279167,0
5,7,-0.20941,7.094787,0.947377,1
1,2,0.080034,4.948661,1.275557,1
2,12,-0.160537,4.073898,1.653654,0
3,8,-0.205644,2.717923,1.40174,1
4,2,1.340593,2.743845,0.95333,0
5,7,0.121952,5.802987,0.967964,0
1,2,-0.163256,4.538522,0.822677,0
2,8,-0.006814,3.969727,1.170349,0
3,12,0.109875,4.502463,1.423611,1
4,2,0.89193,2.593907,1.151365,0
5,7,-0.155943,4.498704,0.91981,0
1,2,0.011422,4.491303,0.972551,0
2,12,-0.37783,3.764708,1.266091,0
3,8,0.353406,4.198062,1.862359,1
4,2,1.197869,2.095023,0.96139,0
5,7,0.084986,2.574422,0.922602,0
1,2,-0.232815,4.094864,1.25275,2
2,8,-0.255808,4.251957,1.434341,2
3,7,0.127097,4.352923,1.220309,2
4,2,0.854873,2.638,1.006293,0
5,7,0.009956,4.445478,1.006697,0
1,2,0.03638,4.433939,1.14849,2
2,11,-0.00104,5.38112,1.477999,1
3,9,-0.60243,3.762812,1.005906,1
4,2,1.09728,2.927803,0.75875,0
5,6,0.154677,4.589115,0.990297,0
1,3,0.175963,4.827151,1.612774,1
2,8,-0.008638,4.05231,0.924739,0
3,6,0.024367,4.063057,1.021646,0
4,2,0.287437,4.036506,0.98672,0
5,7,-0.123072,3.97339,0.878984,0
1,2,0.013547,4.870147,1.588338,0
2,8,-0.056102,4.162634,0.893591,0
3,3,0.307867,3.268091,0.73815,0
4,1,-0.23608,2.913419,1.041985,0
5,7,0.008568,4.193045,0.89678,0
1,2,0.077831,3.901367,1.150119,0
2,14,-0.292841,3.400645,1.250517,0
3,4,0.309557,3.462795,0.709817,0
4,2,0.992999,3.147476,0.998234,0
5,6,0.148549,3.393658,0.860839,0
1,2,0.268802,4.657121,0.930196,0
2,8,0.073706,4.515958,1.016907,0
3,7,-0.551595,3.946242,1.025292,0
4,2,1.116552,2.248583,1.039683,0
5,7,-0.001155,3.992876,1.171397,0
1,2,-0.060947,5.127048,1.111022,0
2,8,-0.104149,3.657304,0.721511,0
3,12,0.103884,4.301709,1.686065,2
4,2,1.256537,2.805388,1.023564,0
5,7,-0.193745,4.546815,0.869563,0
1,2,-0.127271,5.909694,1.042601,0
2,10,0.052281,4.665842,1.225496,0
3,9,0.065075,3.57853,1.812652,1
4,2,1.726038,4.217083,1.027018,0
5,7,0.349758,5.32793,1.05834,0
1,2,-0.282519,4.445331,1.070295,0
2,8,-0.195382,5.047678,0.986014,1
3,10,-0.149205,3.350088,1.71009,2
4,2,0.32809,2.916137,0.955633,0
5,7,-0.009528,4.917948,1.167908,0
1,2,-0.277818,3.406422,1.361898,1
2,8,-0.36116,3.649491,0.793509,0
3,7,-0.361721,4.131687,1.325688,1
4,2,0.665858,4.009388,1.038531,0
5,7,0.004748,3.817433,0.846533,1
1,2,0.042799,3.68073,0.983955,0
2,10,0.057469,3.258206,2.014154,0
3,5,-0.403206,2.917086,0.721416,0
4,2,0.62472,3.016237,1.0961,0
5,7,-0.019634,4.000689,1.145925,0
1,2,0.071029,3.670158,0.904131,0
2,8,-0.091109,3.442497,0.875974,0
3,7,-0.430852,3.438863,1.073673,0
4,1,1.023533,3.169606,0.924546,0
5,7,0.099571,3.850844,0.963428,0
1,2,0.414888,3.685902,0.985584,0
2,8,-0.031347,3.455159,0.708745,0
3,2,0.016333,3.377466,0.697888,0
4,2,0.442573,3.455691,0.91073,0
5,7,-0.113621,3.414336,0.957147,0
1,2,-0.145349,4.574408,0.980697,2
2,8,-0.053105,4.94207,0.947972,0
3,18,0.234595,4.223454,1.950506,1
4,2,0.607439,3.862416,1.250382,2
5,10,-0.096584,4.426974,2.082135,2
1,2,0.426579,3.953887,0.904131,0
2,8,0.103014,3.422389,0.860145,0
3,8,-0.55713,3.185894,0.75356,0
4,2,1.144368,1.627654,1.00399,0
5,7,-0.10043,3.561084,1.153601,0
1,2,-0.064363,3.706473,0.788467,0
2,8,-0.16526,3.358486,1.276559,0
3,5,-0.508232,2.965272,0.873685,0
4,2,0.615197,3.045249,0.940665,0
5,7,0.168932,4.206562,0.810243,0
1,2,-0.222063,3.909108,0.842226,0
2,8,-0.051539,3.368784,1.04397,0
3,3,-0.24317,3.104877,0.820001,0
4,2,0.38199,3.488715,1.187057,0
5,7,0.063883,3.58635,1.017514,0
1,2,0.07678,3.784312,1.694227,2
2,8,0.115364,4.840624,0.652577,0
3,5,-0.464484,2.41161,0.891911,0
4,2,0.467076,3.247011,0.903822,0
5,7,-0.074416,5.288506,0.810243,0
1,2,-0.664974,3.647504,0.700498,0
2,8,-0.181012,3.439014,0.691895,0
3,7,-0.49615,3.92146,1.042358,0
4,2,1.224945,2.781845,0.983266,0
5,7,0.233234,4.158115,0.786166,0
1,2,-0.17055,3.74833,0.780322,0
2,8,-0.293935,3.763955,0.643896,0
3,2,0.159708,3.395909,0.581407,0
4,2,0.196718,3.314387,0.891157,0
5,7,0.120104,3.773922,1.030425,1
1,2,-0.254526,4.972385,0.822677,2
2,9,-0.38151,4.623354,0.976057,1
3,5,0.518983,4.459865,0.941784,1
4,2,1.161504,1.857721,1.036229,0
5,7,-0.212385,4.915703,0.826294,0
1,2,-0.65602,4.892608,1.000245,0
2,8,-0.176254,5.179627,0.754701,0
3,2,-0.382317,1.596783,0.572791,0
4,2,0.698922,2.224549,1.005142,0
5,8,0.122661,4.657423,0.943189,0
1,2,-0.026514,3.659692,1.181072,1
2,8,-0.187858,3.389889,0.896655,2
3,2,-0.053719,3.511417,0.511486,1
4,2,0.829756,3.68832,0.909578,0
5,7,0.011575,3.691581,1.087651,2
1,2,0.396272,4.929609,0.845484,0
2,8,0.053926,4.360455,0.97861,1
3,6,0.19589,5.654631,0.99497,2
4,2,0.564668,4.000085,1.028169,1
5,7,-0.236352,4.20734,0.976688,1
1,2,0.242624,5.033199,0.967664,2
2,10,-0.114853,3.864322,1.059544,1
3,7,-0.591415,3.093536,1.204403,0
4,2,0.524672,2.796639,0.901519,0
5,7,0.250001,5.78014,0.973198,2
1,2,-0.335751,3.066823,0.961148,0
2,8,-0.150114,3.570451,1.235453,0
3,7,0.34776,3.586543,1.341263,2
4,2,1.101068,3.510934,1.033926,0
5,7,-0.21559,4.149177,0.991343,0
1,2,-0.761086,3.176732,0.871549,0
2,8,0.048259,4.109473,0.861932,0
3,5,-0.356694,3.447432,1.057933,0
4,2,0.459249,2.539034,0.846253,0
5,7,0.117024,4.292822,0.861886,0
1,2,-0.255777,3.995587,0.873178,0
2,8,-0.028734,3.585036,0.791977,0
3,7,-0.189227,3.620939,0.746601,0
4,2,1.219914,3.050896,1.073072,0
5,7,-0.070266,3.83573,0.793842,0
1,2,-0.356086,4.666383,1.045859,1
2,8,-0.106791,3.797649,1.329663,0
3,7,-0.177035,4.185738,1.372247,0
4,2,0.585846,2.846119,1.008596,0
5,7,0.118616,4.594128,0.962381,0
1,2,0.190101,6.251011,1.021423,1
2,9,-0.021415,4.564996,0.697256,0
3,10,0.27467,4.219458,1.104326,1
4,3,0.360173,3.188565,1.208933,0
5,2,-0.449741,3.442915,0.234489,0
1,2,0.229805,4.541616,1.042601,1
2,8,-0.077447,3.995826,0.700831,0
3,6,0.083219,3.931977,1.087591,0
4,2,0.456451,3.601488,0.911881,0
5,7,0.020201,3.859473,0.936908,0
1,2,0.151508,4.552163,1.075182,0
2,8,0.062763,3.765315,0.921931,0
3,9,0.109667,3.667449,1.041861,0
4,2,1.02177,3.85117,0.948725,0
5,7,-0.243181,4.448673,0.987156,0
1,2,0.142336,3.503729,0.910647,1
2,8,-0.299438,3.612764,0.663555,0
3,5,0.194375,3.758382,0.889757,0
4,2,0.70115,3.570433,0.869281,0
5,7,0.031527,3.635125,0.892244,0
1,2,0.07594,5.252722,0.979068,0
2,8,0.242951,3.371703,0.785594,0
3,8,0.152807,3.417787,1.048985,0
4,2,0.78318,2.790591,1.145608,0
5,7,-0.324323,4.188991,1.083813,0
1,2,0.123367,5.794505,1.060521,0
2,8,0.122898,3.788628,0.72866,0
3,7,0.06598,3.754747,0.853968,0
4,2,0.974654,4.479473,1.06271,0
5,7,-0.232274,4.006843,1.161278,0
1,2,-0.001936,5.865826,0.793354,0
2,8,-0.188553,4.783542,0.856571,1
3,8,0.328242,4.19326,1.566933,2
4,3,0.294296,3.476314,1.098402,0
5,7,-0.050644,5.160203,0.990297,1
