@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

2,10,4.479066,1.097829,0
3,12,4.476359,1.528856,2
5,16,5.282326,1.278908,1
1,2,4.185434,0.90735,0
2,8,3.717095,0.988656,0
3,12,3.710519,1.346419,0
4,2,3.489355,0.914251,0
5,8,3.744269,0.777879,0
2,8,3.451455,0.814083,0
3,5,3.226075,1.077694,0
5,7,7.094787,0.940731,1
3,8,2.717923,1.390467,1
5,7,5.802987,0.961174,0
1,2,4.538522,0.825607,0
2,8,3.969727,1.166538,0
3,12,4.502463,1.412162,1
5,7,4.498704,0.913358,0
3,8,4.198062,1.847381,1
1,2,4.094864,1.257211,2
2,8,4.251957,1.429671,2
3,7,4.352923,1.210495,2
5,7,4.445478,0.999635,0
2,11,5.38112,1.473187,1
3,9,3.762812,0.997816,1
5,6,4.589115,0.983349,0
2,8,4.05231,0.921728,0
3,6,4.063057,1.01343,0
4,2,4.036506,0.975732,0
1,2,3.901367,1.154215,0
2,14,3.400645,1.246445,0
5,6,3.393658,0.8548,0
1,2,4.657121,0.933508,0
2,8,4.515958,1.013596,0
3,7,3.946242,1.017046,0
3,12,4.301709,1.672505,2
3,9,3.57853,1.798074,1
4,2,4.217083,1.015581,0
5,7,5.32793,1.050916,0
1,2,4.445331,1.074106,0
2,8,5.047678,0.982803,1
3,10,3.350088,1.696337,2
4,2,2.916137,0.944991,0
5,7,4.917948,1.159715,0
1,2,3.406422,1.366747,1
2,8,3.649491,0.790925,0
3,7,4.131687,1.315027,1
4,2,4.009388,1.026966,0
5,7,3.817433,0.840594,1
2,10,3.258206,2.007596,0
3,5,2.917086,0.715614,0
4,2,3.016237,1.083894,0
5,7,4.000689,1.137886,0
1,2,3.670158,0.90735,0
3,7,3.438863,1.065038,0
4,1,3.169606,0.914251,0
5,7,3.850844,0.956669,0
1,2,3.685902,0.989093,0
2,8,3.455159,0.706438,0
3,2,3.377466,0.692275,0
2,8,4.94207,0.944886,0
3,18,4.223454,1.93482,1
5,10,4.426974,2.067528,2
1,2,3.953887,0.90735,0
2,8,3.422389,0.857345,0
3,8,3.185894,0.747499,0
4,2,1.627654,0.99281,0
5,7,3.561084,1.145508,0
1,2,3.706473,0.791275,0
2,8,3.358486,1.272402,0
1,2,3.909108,0.845225,0
2,8,3.368784,1.04057,0
3,3,3.104877,0.813407,0
4,2,3.488715,1.173838,0
5,7,3.58635,1.010376,0
1,2,3.784312,1.70026,2
2,8,4.840624,0.650452,0
3,5,2.41161,0.884738,0
4,2,3.247011,0.893757,0
1,2,3.647504,0.702992,0
2,8,3.439014,0.689642,0
3,7,3.92146,1.033975,0
4,2,2.781845,0.972316,0
2,9,4.623354,0.972879,1
3,5,4.459865,0.93421,1
4,2,1.857721,1.024689,0
5,7,4.915703,0.820497,0
1,2,4.892608,1.003807,0
2,8,5.179627,0.752244,0
3,2,1.596783,0.568185,0
4,2,2.224549,0.993949,0
5,8,4.657423,0.936573,0
2,8,4.360455,0.975423,1
3,6,5.654631,0.986968,2
2,10,3.864322,1.056094,1
3,7,3.093536,1.194717,0
1,2,3.066823,0.96457,0
2,8,3.570451,1.231431,0
3,7,3.586543,1.330476,2
5,7,4.149177,0.984389,0
1,2,3.176732,0.874653,0
1,2,3.995587,0.876288,0
3,7,3.620939,0.740596,0
4,2,3.050896,1.061123,0
5,7,3.83573,0.788273,0
2,8,3.797649,1.325334,0
1,2,6.251011,1.02506,1
2,9,4.564996,0.694986,0
3,10,4.219458,1.095445,1
4,3,3.188565,1.195471,0
1,2,4.541616,1.046314,1
2,8,3.995826,0.698549,0
3,6,3.931977,1.078844,0
4,2,3.601488,0.901727,0
2,8,3.765315,0.918929,0
3,9,3.667449,1.033482,0
5,7,4.448673,0.980231,0
3,5,3.758382,0.882601,0
5,7,3.635125,0.885985,0
1,2,5.252722,0.982554,0
2,8,3.371703,0.783036,0
3,8,3.417787,1.040549,0
1,2,5.794505,1.064297,0
3,7,3.754747,0.8471,0
2,8,4.783542,0.853782,1
3,8,4.19326,1.554332,2
4,3,3.476314,1.086171,0
1,2,5.853308,1.291543,0
2,8,3.704572,0.611007,0
3,8,3.672899,0.76147,0
5,7,5.855324,0.918555,0
1,2,5.325631,1.584184,1
2,8,3.483463,0.718907,0
3,6,4.185694,0.825076,0
1,2,5.18147,0.962936,0
2,13,6.312105,1.328133,0
3,7,4.034402,0.867645,0
4,2,2.99686,1.230766,0
5,7,5.47714,1.037402,0
1,2,5.537619,1.370017,1
2,11,5.832212,1.04337,0
3,5,4.701641,0.658582,0
4,2,3.289836,1.05543,0
5,7,5.590564,0.942463,0
1,2,4.727714,0.985824,0
2,8,4.337568,0.873631,0
3,5,4.048899,0.779056,0
