@relation rabc_sampled_features

@attribute dummy numeric
@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature879 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
9,0.003182,0,0,0,0.003185,0,0.742143,0.791047,0.931538,0
9,0,0,0,0,0.002622,0,0.738304,0.788093,0.926787,0
9,0,0,0,0,0.010101,0,0.254279,0.265944,0.299826,0
9,0.011494,0,0,0,0.034682,0,0.406325,0.422914,0.490318,0
9,0.016447,0,0,0,0.004942,0,0.465573,0.490890,0.573179,0
9,0,0,0,0,0.038217,0,0.544400,0.569005,0.668476,0
9,0,0,0,0,0.002183,0,0.782781,0.835846,0.984219,0
9,0,0,0,0,0.008949,0,0.245530,0.250419,0.281048,0
9,0,0,0,0,0.020408,0,0.223118,0.225178,0.248127,0
9,0,0,0,0,0,0,0.472381,0.497871,0.581973,0
9,0,0,0,0,0.003106,0,0.594321,0.632858,0.740148,0
9,0,0,0,0,0.027523,0,0.239554,0.236952,0.269512,0
9,0,0,0,0,0.022556,0,0.270266,0.276837,0.312327,0
9,0,0,0,0,0,0,0.358752,0.374226,0.426200,0
9,0.009174,0,0,0,0,0,0.039736,0.056811,0.042096,0
9,0,0,0,0,0.037975,0,0.499100,0.521545,0.610087,0
9,0.057143,0,0,0,0.009615,0,0.217585,0.229272,0.254245,0
9,0,0,0,0,0.011628,0,0.245663,0.250357,0.278786,0
9,0,0,0,0,0,0,0.111350,0.113126,0.116041,0
9,0,0,0,0,0.000824,0,0.738081,0.788009,0.924293,1
9,0,0,0,0,0.002595,0,0.567477,0.601290,0.704372,1
9,0.004065,0,0.001357,0,0.020353,0,0.489081,0.514182,0.600568,1
9,0.029375,0.000625,0,0,0.001251,0,0.616338,0.659183,0.773735,1
9,0.047927,0,0.001297,0.003891,0.003891,0,0.349087,0.370940,0.428285,1
9,0.040695,0,0,0,0.001372,0,0.275132,0.298352,0.341569,1
9,0.00534,0,0,0,0.003562,0,0.795345,0.849382,1.000803,1
9,0.035813,0,0,0,0.001838,0.000919,0.644493,0.689050,0.809628,1
9,0,0,0,0,0.018182,0,0.420129,0.435352,0.506789,1
9,0.004702,0,0,0,0.012559,0.00157,0.253573,0.267630,0.294317,1
9,0,0,0,0,0.006897,0,0.771905,0.822808,0.969133,1
9,0,0,0,0,0.02381,0,0.234722,0.234228,0.266154,1
9,0,0,0,0,0,0,0.854192,0.913190,1.076810,1
9,0,0,0,0,0.014706,0,0.468172,0.491648,0.570368,1
9,0,0,0,0,0.010204,0,0.410528,0.427807,0.497916,1
9,0.013356,0,0,0,0.004177,0,0.702305,0.749278,0.881234,1
9,0.035928,0,0,0,0.006024,0,0.326334,0.345068,0.397069,1
9,0,0,0,0,0.003494,0,0.738446,0.787583,0.926104,1
9,0.037893,0,0,0,0.0037,0,0.590194,0.629752,0.739344,1
9,0,0,0,0,0.022968,0,0.279127,0.284910,0.322528,1
9,0.007874,0,0,0.007937,0.007937,0,0.045813,0.046453,0.038268,1
9,0.012012,0,0.000751,0,0.001503,0,0.641939,0.686050,0.805270,1
9,0,0,0,0,0,0,0.526875,0.557737,0.650910,1
9,0.08982,0.006024,0,0,0,0,0.208678,0.219600,0.245559,1
9,0,0,0,0,0.001208,0,0.428385,0.452447,0.527434,1
9,0,0,0,0,0.003226,0,0.793231,0.846355,0.996992,1
9,0,0,0,0,0,0,0.473080,0.501363,0.583916,1
9,0.00414,0,0,0.000592,0.001775,0,0.758245,0.810245,0.952501,1
9,0.0217,0,0,0,0.012681,0,0.138335,0.141027,0.146785,1
9,0,0,0,0,0.012903,0,0.536795,0.564076,0.662341,1
