@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.007,0.371,0.622,0.159,0.229,2
0.371,0.141,0.489,0.339,0.239,2
0.071,0.481,0.448,0.185,0.766,1
0.122,0.71,0.168,0.435,0.355,1
0.037,0.737,0.226,0.146,0.507,1
0.125,0.747,0.127,0.153,0.293,1
0.011,0.798,0.191,0.168,0.356,1
0.003,0.355,0.641,0.242,0.18,1
0.191,0.302,0.507,0.44,0.229,2
0.103,0.079,0.817,0.069,0.462,2
0.035,0.605,0.36,0.143,0.337,2
0.235,0.307,0.458,0.055,0.572,2
0.014,0.536,0.45,0.106,0.453,1
0.114,0.817,0.069,0.145,0.372,1
0.036,0.222,0.743,0.078,0.624,1
0.024,0.212,0.764,0.174,0.288,2
0.013,0.57,0.417,0.411,0.085,1
0.222,0.678,0.099,0.127,0.621,1
0.008,0.796,0.196,0.223,0.146,2
0.214,0.509,0.277,0.001,0.998,1
0.035,0.824,0.141,0.148,0.27,1
0.593,0.35,0.057,0.458,0.211,1
0.611,0.25,0.139,0.153,0.541,2
0.01,0.807,0.183,0.269,0.269,1
0.107,0.057,0.837,0.771,0.096,2
0.004,0.099,0.896,0.224,0.132,2
0.089,0.301,0.609,0.233,0.056,2
0.704,0.176,0.12,0.298,0.502,1
0.72,0.219,0.061,0.068,0.599,2
0.173,0.662,0.165,0.097,0.505,1
0.174,0.657,0.17,0.257,0.255,1
0.24,0.351,0.408,0.175,0.477,1
0.553,0.208,0.24,0.207,0.382,2
0.077,0.845,0.078,0.138,0.282,1
0.647,0.209,0.144,0.223,0.583,2
0.685,0.19,0.125,0.235,0.286,1
0.028,0.858,0.113,0.205,0.27,2
0.441,0.059,0.5,0.752,0.111,1
0.398,0.55,0.053,0.356,0.478,1
0.496,0.119,0.385,0.067,0.646,2
0.284,0.516,0.201,0.064,0.588,1
0.382,0.338,0.28,0.191,0.517,2
0.018,0.036,0.946,0.197,0.276,2
0.478,0.312,0.21,0.004,0.737,1
0.241,0.558,0.202,0.371,0.431,1
0.778,0.101,0.121,0.048,0.579,1
0.017,0.726,0.257,0.224,0.182,2
0.353,0.52,0.126,0.145,0.595,1
0.122,0.532,0.346,0.639,0.223,1
0.153,0.707,0.139,0.47,0.083,1
0.211,0.691,0.098,0.19,0.343,1
0.028,0.151,0.82,0.103,0.445,2
0.231,0.664,0.105,0.148,0.342,1
0.618,0.356,0.027,0.197,0.627,1
0.459,0.486,0.054,0.142,0.597,1
0.043,0.817,0.141,0.042,0.896,1
0.127,0.704,0.169,0.237,0.536,1
0.101,0.819,0.081,0.229,0.049,1
0.282,0.689,0.028,0.28,0.322,1
0.472,0.48,0.048,0.172,0.311,1
0.006,0.826,0.168,0.329,0.427,1
0.001,0.093,0.906,0.127,0.379,2
0.084,0.405,0.51,0.127,0.341,2
0.41,0.444,0.146,0.127,0.634,2
0.035,0.739,0.226,0.169,0.075,1
0.135,0.802,0.062,0.251,0.663,1
0.548,0.353,0.099,0.234,0.556,1
0.167,0.716,0.117,0.326,0.052,1
0.214,0.705,0.081,0.146,0.559,1
0.309,0.061,0.63,0.22,0.289,2
0.02,0.713,0.267,0.224,0.221,2
0.319,0.52,0.161,0.394,0.442,2
0.138,0.72,0.142,0.216,0.179,1
0.712,0.256,0.032,0.662,0.227,1
0.909,0.014,0.077,0.441,0.328,0
0.813,0.041,0.146,0.806,0.072,0
0.071,0.78,0.15,0.045,0.719,0
0.531,0.191,0.278,0.312,0.516,0
0.894,0.06,0.047,0.101,0.705,0
0.683,0.106,0.211,0.722,0.083,0
0.171,0.807,0.022,0.765,0.066,0
0.294,0.218,0.488,0.183,0.244,0
0.644,0.194,0.162,0.28,0.45,0
0.887,0.039,0.073,0.041,0.594,0
0.681,0.211,0.108,0.995,0.003,0
0.687,0.051,0.263,0.728,0.088,0
0.261,0.617,0.123,0.702,0.15,0
0.425,0.389,0.186,0.038,0.717,0
0.476,0.384,0.14,0.201,0.428,0
0.746,0.247,0.007,0.881,0.028,0
0.251,0.269,0.481,0.125,0.445,0
0.728,0.168,0.105,0.061,0.515,0
0.948,0.019,0.033,0.347,0.241,0
0.213,0.735,0.052,0.113,0.68,0
0.793,0.169,0.037,0.462,0.242,0
0.001,0.955,0.044,0.215,0.016,0
0.368,0.416,0.216,0.465,0.305,0
0.374,0.52,0.106,0.088,0.62,0
0.519,0.446,0.034,0.261,0.181,0
0.757,0.189,0.055,0.223,0.525,0
0.793,0.143,0.063,0.369,0.462,0
0.248,0.707,0.044,0.1,0.445,0
0.867,0.011,0.121,0.851,0.07,0
0.27,0.704,0.026,0.276,0.032,0
0.191,0.721,0.088,0.145,0.342,0
0.809,0.061,0.129,0.427,0.343,0
0.124,0.632,0.244,0.118,0.333,0
0.551,0.268,0.181,0.969,0.005,0
0.575,0.289,0.137,0.983,0.004,0
0.824,0.088,0.088,0.834,0.055,0
0.848,0.058,0.094,0.845,0.073,0
0.365,0.457,0.178,0.256,0.299,0
0.952,0.025,0.023,0.164,0.19,0
0.727,0.227,0.046,0.274,0.493,0
