@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature10 numeric
@attribute bi_feature735 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1272 numeric
@attribute bi_feature1384 numeric
@attribute bi_feature1393 numeric
@attribute bi_feature1507 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0.02,0,0.02,0,0,0,0.343415,0.349047,0.392639,0
0,0,0,0.007853,0.007853,0,0,0,0.511314,0.552827,0.634824,1
0,0,0,0.003339,0.001669,0,0,0,0.753695,0.820106,0.947604,2
0,0,0,0,0,0,0,0,0.558497,0.596120,0.683720,1
0,0,0.003597,0.010791,0,0,0,0,0.172659,0.170581,0.180342,1
0,0,0,0.017241,0,0,0,0,0.323379,0.340990,0.387477,2
0,0,0.002421,0.002421,0.002421,0,0,0,0.357530,0.385317,0.442168,1
0.009642,0,0,0,0,0,0,0,0.573192,0.624970,0.719789,0
0,0,0.025974,0,0.012987,0,0,0,0.575678,0.615938,0.705366,0
0,0,0,0,0.01083,0,0,0.00361,0.278274,0.279667,0.311072,2
0.103448,0,0,0,0,0,0,0,0.086923,0.086636,0.087634,0
0,0,0.004149,0.002075,0.002075,0,0,0,0.534623,0.580384,0.665517,0
0,0,0,0.00495,0.001238,0.001238,0,0,0.702761,0.765063,0.883580,2
0,0,0,0.011364,0,0,0,0,0.564747,0.602937,0.693108,0
0.003521,0,0,0,0.003534,0,0,0,0.176037,0.181330,0.191513,0
0,0,0,0,0,0,0,0,0.266965,0.283599,0.314096,0
0,0,0,0.005952,0.002976,0,0,0,0.516920,0.559328,0.642908,0
0,0,0,0,0.00157,0,0,0,0.767359,0.836541,0.966766,0
0,0,0,0,0.027778,0,0,0,0.509736,0.541878,0.620510,0
0,0,0,0.004082,0.004082,0.004082,0,0,0.204768,0.200879,0.214893,0
0,0,0.019231,0.038462,0.019231,0,0,0,0.171173,0.170219,0.185070,0
0,0,0,0.016181,0,0,0,0,0.486646,0.521760,0.597747,0
0,0,0.002227,0.002227,0.002227,0,0,0,0.679621,0.739532,0.852730,0
0,0,0,0.032609,0.01087,0,0,0,0.407415,0.430518,0.491591,0
0,0,0,0.026549,0,0,0,0,0.192020,0.192641,0.206035,0
0,0,0,0,0,0,0,0,0.414040,0.445418,0.507289,1
0,0,0,0,0,0,0,0,0.572136,0.621532,0.716851,0
0,0,0,0,0,0.001209,0,0,0.760718,0.829844,0.958959,0
0,0,0,0.011628,0.011628,0,0,0,0.565316,0.604850,0.695467,0
0,0,0,0.007299,0.00365,0,0,0,0.260057,0.258339,0.284512,0
0,0,0,0,0,0,0,0,0.248243,0.270921,0.298336,1
0,0,0,0,0,0.003676,0,0,0.365060,0.392287,0.450093,0
0.007508,0,0,0,0,0,0,0,0.578688,0.630112,0.724778,1
0,0,0.019417,0.009709,0.009709,0.009709,0,0,0.312238,0.329968,0.373718,0
0,0,0,0,0,0,0,0,0.252144,0.256971,0.280497,0
0,0,0,0,0,0,0,0,0.050011,0.049967,0.039755,1
0.025547,0,0,0,0,0,0,0,0.208603,0.229681,0.250215,0
0.022866,0,0,0,0,0,0,0,0.418067,0.456400,0.522395,0
0,0,0,0.012821,0,0,0,0,0.357275,0.383850,0.431782,0
0,0,0.003745,0.011236,0.007491,0,0,0,0.264169,0.267381,0.293859,0
0,0,0,0,0,0,0,0,0.471578,0.500785,0.570333,0
0,0,0.002778,0.013889,0.002778,0.005556,0,0,0.521961,0.562567,0.646824,0
0,0,0.001595,0.00319,0.001595,0.001595,0,0,0.670198,0.727684,0.839573,0
0,0,0,0.012346,0.012346,0.012346,0,0,0.559396,0.597130,0.685439,0
0.003546,0,0,0.014235,0.003559,0.003559,0,0,0.205253,0.206342,0.223978,0
0,0,0,0.018519,0,0,0,0,0.368986,0.385980,0.436853,1
0,0,0,0.007752,0.003876,0.003876,0,0,0.325450,0.343272,0.383657,0
0,0,0.001869,0.001869,0,0,0,0,0.713110,0.775801,0.895789,0
0,0,0.013514,0.013514,0.027027,0,0,0,0.477344,0.505849,0.577348,0
0,0,0.003937,0.007874,0,0,0,0,0.234851,0.238520,0.261518,0
0,0,0,0,0,0,0,0,0.335569,0.357766,0.403609,0
0,0,0,0.009804,0,0,0,0,0.381034,0.408769,0.469927,0
0,0,0,0.001582,0.001582,0.001582,0,0,0.690379,0.751143,0.867295,0
0,0,0,0.040816,0,0,0,0,0.575924,0.617751,0.710634,0
0,0,0,0,0,0.006472,0,0,0.265460,0.275461,0.302828,0
0,0,0,0,0,0.015625,0,0,0.304764,0.323184,0.362134,0
0,0,0,0.014085,0.014085,0.003521,0,0,0.399120,0.426234,0.489501,0
0.001942,0,0,0,0.001946,0,0,0,0.737334,0.802404,0.926732,0
0,0,0,0.032967,0.010989,0,0,0,0.550672,0.591117,0.679960,0
0,0,0,0.006042,0.003021,0.003021,0,0,0.253146,0.260812,0.289085,0
0,0,0,0.025974,0,0,0,0,0.435436,0.463298,0.526170,0
0,0,0.004184,0,0,0,0,0,0.350849,0.376307,0.430532,0
0.00432,0,0.004329,0,0.002165,0,0,0,0.540590,0.587050,0.675455,0
0,0,0,0.013158,0,0,0,0,0.491647,0.525407,0.601603,0
0.003774,0,0.003788,0.003788,0.003788,0,0,0,0.152547,0.156480,0.161638,0
0,0,0,0.010526,0,0,0,0,0.491309,0.516404,0.588836,1
0,0,0.007117,0.003559,0.003559,0,0,0,0.362765,0.388372,0.445270,0
0,0,0,0.002,0,0,0,0,0.708445,0.771381,0.890017,0
0,0,0.010309,0.020619,0.010309,0,0,0,0.567366,0.606163,0.697655,0
0,0,0,0.003226,0,0.006452,0,0,0.243114,0.251253,0.276784,0
0,0,0,0,0,0,0,0,0.205154,0.210129,0.228171,0
0,0,0,0.007692,0.003846,0.005769,0,0,0.339428,0.365212,0.415952,0
0.009488,0,0,0,0,0.001901,0,0,0.569136,0.619319,0.712219,0
0,0,0,0.037383,0.018692,0,0,0,0.513149,0.545288,0.626751,0
0.003344,0,0,0.010067,0.003356,0,0,0,0.202994,0.212460,0.228833,0
0.012048,0,0,0,0,0,0,0,0.268547,0.285319,0.316340,1
0.02934,0,0,0.002451,0,0,0,0,0.175003,0.193746,0.208925,0
0.0075,0,0.005013,0,0.010025,0,0,0,0.388884,0.422315,0.482931,0
0.076087,0,0,0.021978,0.010989,0,0,0,0.305428,0.324507,0.366798,0
0,0,0,0.007407,0.007407,0,0,0,0.192880,0.190595,0.204254,0
0,0,0,0,0,0,0,0,0.336022,0.349448,0.389640,0
0.008746,0,0,0,0,0,0,0,0.374257,0.403452,0.459848,0
0.004228,0,0,0.002119,0,0,0,0,0.683583,0.744061,0.859322,0
0,0,0.011236,0.033708,0.022472,0,0,0,0.535525,0.572602,0.659535,0
0,0,0,0.003413,0.003413,0.003413,0,0,0.278133,0.289032,0.320561,0
0,0,0,0,0,0,0,0,0.293584,0.306927,0.341619,0
0.003745,0,0.003759,0.011278,0.007519,0,0,0,0.378386,0.406328,0.466086,0
0,0,0,0,0.001534,0.001534,0,0,0.710731,0.771700,0.890326,1
0,0,0,0.022472,0.022472,0,0,0,0.540740,0.581393,0.669272,0
0,0,0.003289,0,0.003289,0.003289,0,0,0.291028,0.303229,0.337703,0
0,0,0.016393,0.032787,0.016393,0,0,0,0.394782,0.409903,0.464601,0
0,0,0,0.01,0.013333,0.003333,0,0,0.474761,0.511096,0.587074,0
0,0,0.004684,0.002342,0.004684,0.002342,0,0,0.680091,0.738521,0.852137,0
0,0,0,0.034091,0.011364,0.011364,0,0,0.521948,0.553459,0.636237,0
0,0,0,0.026022,0.003717,0.003717,0,0,0.187814,0.188018,0.200799,0
0,0,0,0.020408,0,0,0,0,0.292166,0.303413,0.338508,0
0,0,0,0.006748,0.005398,0.002699,0,0,0.606492,0.657042,0.757832,2
0,0,0,0,0,0,0,0,0.732449,0.795827,0.918775,1
0,0,0,0.039604,0.009901,0,0,0,0.572163,0.611177,0.703333,0
0,0,0,0.003135,0,0.003135,0,0,0.265439,0.276300,0.303911,0
0,0,0,0.035714,0,0,0,0,0.119892,0.116605,0.119195,0
0,0,0,0.015625,0.007812,0.007812,0,0,0.314441,0.334581,0.382709,0
0.012214,0,0,0,0,0.001529,0,0,0.700243,0.762275,0.879817,0
0,0,0.022222,0.022222,0.011111,0,0,0,0.556517,0.592757,0.680816,0
0,0,0,0.018657,0.003731,0.003731,0,0,0.200869,0.200356,0.214060,0
0,0,0,0.04878,0,0,0,0,0.171620,0.170592,0.187246,1
0.003195,0,0,0,0,0,0,0,0.327881,0.351625,0.400649,0
0,0,0.002439,0.002439,0.014634,0,0,0,0.675236,0.729883,0.841852,0
0,0,0,0,0,0,0,0,0.538511,0.576504,0.662486,0
0,0,0.003497,0.003497,0.003497,0,0,0,0.289095,0.301134,0.333229,1
0.038462,0,0,0,0,0,0,0,0.174372,0.184784,0.192120,0
0.009058,0,0.00363,0.010889,0.005445,0.001815,0,0,0.528383,0.572431,0.657086,0
0.005263,0.002635,0,0.001318,0,0.001318,0,0,0.561486,0.611631,0.704584,1
0,0,0,0,0,0,0,0,0.531648,0.566163,0.648824,0
0,0,0,0.010336,0,0,0,0,0.230462,0.242387,0.263042,1
0,0,0,0.019231,0.019231,0,0,0,0.243559,0.239636,0.266919,0
0.006897,0,0.00692,0.013841,0.00692,0,0,0,0.379825,0.406247,0.462184,0
0,0,0,0.002874,0,0.002874,0,0,0.747697,0.815226,0.942391,0
0,0,0.023529,0.047059,0.023529,0,0,0,0.550908,0.589281,0.677275,0
0,0,0.003559,0.010676,0.003559,0,0,0,0.260994,0.271067,0.298608,0
0.070175,0,0,0,0,0,0,0,0.132828,0.137930,0.139879,0
0.002762,0,0.00554,0.00277,0,0,0,0,0.206209,0.225452,0.249779,0
0.020333,0,0.001852,0.001852,0.001852,0.001852,0,0,0.529722,0.576296,0.662721,1
0,0,0,0.012821,0.012821,0.012821,0,0,0.462287,0.485338,0.554475,0
0.007782,0,0,0.003906,0,0,0,0,0.147754,0.150557,0.153350,0
0,0,0,0.033333,0,0,0,0,0.392933,0.407719,0.459125,0
0,0,0,0.004684,0.004684,0,0,0,0.541774,0.585663,0.674507,0
0.012784,0,0,0.001422,0.001422,0,0,0,0.591693,0.644658,0.743007,0
0,0,0,0.043011,0.010753,0.010753,0,0,0.436656,0.462564,0.529096,0
0,0,0,0.009464,0,0.006309,0,0,0.225526,0.230866,0.251217,0
0,0,0,0,0,0,0,0,0.273158,0.274868,0.304335,0
0,0,0.002242,0.006726,0,0,0,0,0.520928,0.565601,0.650113,0
0,0,0,0,0,0,0,0,0.721649,0.785297,0.906004,0
0,0,0.025,0.0125,0.0125,0,0,0,0.466376,0.501213,0.573183,0
0.025,0,0,0.007168,0.003584,0,0,0,0.179004,0.180940,0.188262,0
0,0,0,0.014286,0,0,0,0,0.402667,0.422088,0.474656,0
0,0,0.00295,0.00295,0,0,0,0,0.392464,0.422719,0.484021,0
0,0,0.001681,0,0.008403,0,0,0,0.730015,0.792541,0.915375,0
0,0,0,0.012346,0,0,0,0,0.495288,0.528324,0.606381,0
0,0,0,0.003185,0,0,0,0,0.271802,0.281586,0.309387,0
0,0,0,0,0,0,0,0,0.081100,0.085552,0.077111,0
0,0,0,0.018587,0,0.003717,0,0,0.296927,0.315819,0.358675,0
0,0,0,0,0.002611,0,0,0,0.699036,0.757126,0.873003,0
0,0,0,0.051282,0,0.012821,0,0,0.485684,0.514164,0.590292,0
0.01087,0,0,0.007273,0,0.003636,0,0,0.128952,0.130311,0.131798,1
0,0,0,0.037736,0,0,0,0,0.330219,0.344150,0.386222,0
0,0,0,0,0,0.007299,0,0,0.419931,0.452308,0.518767,0
0,0,0,0,0.006928,0,0,0,0.738522,0.802078,0.926372,1
0,0,0.012195,0.012195,0.012195,0,0,0,0.565704,0.604504,0.691865,0
0,0,0.003891,0.007782,0,0,0,0,0.212798,0.214691,0.233491,0
0,0,0.022222,0.044444,0.022222,0,0,0,0.278287,0.269249,0.299785,0
0.013158,0,0.006601,0.0033,0.0033,0,0,0,0.399309,0.430144,0.492851,0
0.002358,0,0.004728,0,0.004728,0,0,0,0.675953,0.735975,0.850061,0
0,0,0.011765,0,0,0,0,0,0.396183,0.424885,0.481880,0
0.008646,0,0,0.00289,0.00289,0,0,0,0.191844,0.198578,0.214214,0
0,0,0,0.020833,0,0,0,0,0.114738,0.110963,0.111326,0
0,0,0,0.009434,0.004717,0.004717,0,0,0.520415,0.563533,0.647690,0
0,0,0.002591,0,0.002591,0,0,0,0.691321,0.752721,0.868890,0
0,0,0.011494,0.034483,0.011494,0,0,0,0.333497,0.354242,0.403067,0
0.004032,0,0,0.004049,0,0,0,0,0.192895,0.199389,0.214294,0
0,0,0,0.014925,0,0,0,0,0.421538,0.448231,0.504017,1
0,0,0,0.001959,0.001959,0,0,0,0.676540,0.735099,0.848989,2
0,0,0,0.001553,0,0,0,0,0.746417,0.812076,0.937820,2
0,0,0.012346,0,0.037037,0.012346,0,0,0.464670,0.486973,0.555845,0
0,0,0,0.007353,0,0,0,0,0.252913,0.261007,0.287717,2
0,0,0,0.037736,0.018868,0,0,0,0.330460,0.331662,0.375587,0
0,0,0.001992,0.005976,0.007968,0,0,0,0.538839,0.584270,0.672119,0
0.00155,0.001553,0,0.001553,0.004658,0,0,0,0.679630,0.738128,0.852156,0
0,0,0,0.025316,0.025316,0,0,0,0.542706,0.577907,0.662691,0
0,0,0,0.003367,0,0,0,0,0.214485,0.219592,0.239995,0
0,0,0,0.078431,0,0,0,0,0.390587,0.404773,0.461798,0
0,0,0,0.008929,0.002976,0,0,0,0.457439,0.491957,0.562831,0
0,0,0,0,0.001751,0,0,0,0.670241,0.729709,0.842343,0
0,0,0,0.012346,0,0,0,0,0.554986,0.589297,0.675949,0
0,0,0,0.004545,0.004545,0,0,0,0.190375,0.189274,0.204622,0
0,0,0,0.017241,0,0,0,0,0.353475,0.369622,0.413117,0
0.002865,0,0,0.011494,0.002874,0.005747,0,0,0.370075,0.397869,0.455706,0
0.020053,0,0,0.001339,0.001339,0,0,0,0.690780,0.752503,0.869352,1
0.013514,0,0,0.013699,0,0,0,0,0.204969,0.215931,0.238319,0
0,0,0.003534,0.003534,0,0.003534,0,0,0.237012,0.243632,0.265682,0
0,0,0,0,0,0,0,0,0.045924,0.063408,0.047596,0
0.010135,0,0,0,0,0,0,0,0.038081,0.052886,0.038996,0
0.042636,0,0,0,0,0,0,0,0.020054,0.026766,0.017418,0
0,0,0,0,0,0,0,0,0.033949,0.046192,0.034459,0
0,0,0.006601,0.016502,0.006601,0.0033,0,0,0.225576,0.228226,0.250985,0
0.04,0,0,0.020408,0,0,0,0,0.062802,0.054895,0.047107,0
0,0,0.011364,0.015152,0.011364,0.003788,0,0,0.377009,0.397085,0.451053,0
0,0,0,0,0,0,0,0,0.725824,0.791629,0.914919,0
0.011494,0,0.011628,0.023256,0.011628,0,0,0,0.410569,0.432995,0.492941,0
0.003135,0,0,0.006289,0.006289,0,0,0,0.228996,0.244346,0.265489,1
0,0,0,0,0,0,0,0,0.106129,0.110546,0.111589,0
0.016304,0,0.002725,0.00545,0.00545,0.00545,0.002725,0,0.220544,0.237684,0.264158,1
0.008282,0,0,0,0,0.002075,0,0,0.634336,0.692216,0.797914,0
0,0,0,0.026667,0,0,0,0,0.520807,0.554669,0.637372,0
0.014925,0,0,0.008306,0,0,0,0,0.500983,0.541584,0.619640,0
0,0,0,0.026316,0,0,0,0,0.153714,0.147703,0.153902,0
0,0,0.002,0.006,0.002,0,0,0,0.490749,0.528838,0.604636,0
0.023897,0,0.001842,0.003683,0.001842,0,0,0,0.589718,0.642739,0.739800,1
0,0,0.014085,0.028169,0,0,0,0,0.418207,0.438634,0.499921,0
0,0,0,0.004115,0,0.004115,0,0,0.210731,0.209010,0.224636,0
0,0,0,0.020408,0,0.020408,0,0,0.322111,0.333817,0.373067,0
