@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature12 numeric
@attribute bi_feature327 numeric
@attribute bi_feature1324 numeric
@attribute bi_feature1361 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.539781,0.568455,0.643030,0
0.004175,0,0,0,0.004178,0.580869,0.618475,0.696875,0
0.008065,0,0,0,0.000323,0.823851,0.877567,1.001150,2
0,0,0,0,0,0.803769,0.853962,0.974364,2
0.004878,0,0,0,0.004882,0.526597,0.551372,0.624305,1
0,0,0,0,0.010929,0.406765,0.427271,0.474703,0
0.004637,0,0,0,0.00232,0.567845,0.600757,0.679556,0
0.016484,0,0,0,0.001466,0.718384,0.764681,0.869870,0
0,0,0,0,0.003759,0.610384,0.646421,0.731005,0
0.001337,0,0,0,0.002677,0.269273,0.275281,0.300689,0
0,0,0,0,0.006329,0.423801,0.442730,0.498279,0
0.003752,0,0,0,0.002817,0.573020,0.604428,0.683115,0
0,0,0,0,0.001374,0.852925,0.909233,1.036130,0
0,0,0,0,0,0.651679,0.688281,0.782461,0
0,0,0,0,0.003968,0.421287,0.440083,0.490317,0
0,0,0,0,0.008439,0.617927,0.656386,0.741742,0
0,0,0,0,0.002755,0.652695,0.688001,0.780665,0
0,0,0,0,0.002486,0.788144,0.838953,0.954149,0
0,0,0,0,0,0.718342,0.758561,0.864499,0
0,0,0,0,0.003322,0.298030,0.306617,0.331909,1
0,0,0,0,0,0.574039,0.600002,0.682276,1
0,0,0,0,0.002782,0.637825,0.673618,0.762775,0
0.00674,0,0,0,0.002839,0.792637,0.844994,0.961173,1
0,0,0,0,0,0.682651,0.717055,0.817202,0
0,0,0,0,0.001083,0.286494,0.293754,0.319637,0
0.005952,0,0,0,0.005988,0.279700,0.292515,0.323407,0
0,0,0,0,0.003277,0.657016,0.696212,0.790985,0
0.001048,0,0,0,0.002096,0.770604,0.819651,0.932756,1
0,0,0,0,0.003012,0.710585,0.752318,0.856460,0
0,0,0,0,0.003421,0.345991,0.358377,0.396959,0
0,0,0,0,0,0.518449,0.540584,0.614663,0
0,0,0,0,0.001211,0.581816,0.612075,0.692844,0
0.007475,0,0,0,0.000267,0.825258,0.879220,1.002649,1
0,0,0,0,0,0.702009,0.739411,0.842604,0
0,0,0,0,0.002273,0.355248,0.367836,0.401146,0
0.035156,0,0,0,0,0.069271,0.078978,0.073517,2
0.020833,0,0,0,0.001069,0.406980,0.429654,0.484070,2
0.00163,0,0,0,0.000815,0.795010,0.846407,0.963201,2
0,0,0,0,0,0.607443,0.638621,0.726128,0
0,0,0,0,0.003125,0.293455,0.301227,0.328229,0
0,0,0,0,0,0.524421,0.546795,0.620145,2
0,0,0,0,0.002593,0.603196,0.635329,0.720370,1
0.001483,0,0,0,0.004946,0.771274,0.821346,0.931400,1
0,0,0,0,0,0.579735,0.604181,0.687418,0
0,0,0,0,0,0.311088,0.315613,0.345892,0
0,0,0,0,0,0.451796,0.468684,0.528496,1
0.011599,0,0,0,0.002488,0.496142,0.520735,0.587858,0
0.02871,0,0,0,0.002921,0.676133,0.719846,0.817607,0
0,0,0,0,0.003521,0.506878,0.531591,0.600848,0
0,0,0,0,0.005967,0.328140,0.339541,0.374309,0
0,0,0,0,0,0.639960,0.677716,0.771718,0
0,0,0,0,0.006009,0.602658,0.636032,0.718963,0
0,0,0,0,0.001349,0.867836,0.924889,1.054752,0
0,0,0,0,0,0.713796,0.758729,0.863773,0
0,0,0,0,0.003509,0.304629,0.313486,0.342035,0
0,0,0,0,0.004274,0.382717,0.399335,0.446976,0
0.011029,0,0,0,0.004905,0.445526,0.465777,0.519312,0
0,0,0,0,0.001403,0.838060,0.892428,1.017476,0
0,0,0,0,0.010453,0.613135,0.640676,0.729114,0
0.00365,0,0,0,0.001218,0.263879,0.268403,0.292673,0
0,0,0,0,0.005291,0.362284,0.374058,0.421794,0
0.014318,0,0,0,0.005279,0.575754,0.606515,0.687722,0
0,0,0,0,0.00097,0.804462,0.857285,0.974519,0
0,0,0,0,0,0.687919,0.725178,0.825997,0
