@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.861,0.051,0.088,0.441,0.523,0
0.333,0.629,0.037,0.721,0.241,0
0.949,0.016,0.035,0.713,0.132,0
0.132,0.528,0.339,0.188,0.795,0
0.676,0.294,0.03,0.751,0.159,0
0.258,0.468,0.274,0.088,0.548,0
0.198,0.719,0.083,0.064,0.376,0
0.789,0.103,0.108,0.203,0.486,0
0.637,0.306,0.057,0.685,0.207,0
0.275,0.182,0.543,0.257,0.524,0
0.376,0.297,0.327,0.513,0.432,0
0.04,0.399,0.561,0.01,0.31,2
0.627,0.294,0.079,0.891,0.1,0
0.458,0.52,0.023,0.755,0.239,0
0.879,0.009,0.112,0.548,0.407,0
0.403,0.539,0.058,0.888,0.092,0
0.607,0.355,0.039,0.829,0.163,0
0.117,0.816,0.066,0.598,0.33,0
0.787,0.048,0.165,0.524,0.375,0
0.161,0.628,0.211,0.206,0.745,1
0.418,0.435,0.147,0.368,0.572,1
0.989,0.006,0.005,0.192,0.571,0
0.002,0.947,0.051,0.376,0.622,0
0.834,0.145,0.021,0.649,0.317,0
0.125,0.559,0.315,0.313,0.678,0
0.772,0.223,0.005,0.895,0.103,0
0.929,0.047,0.024,0.842,0.14,0
0.138,0.645,0.217,0.728,0.213,0
0.284,0.468,0.248,0.41,0.452,1
0.032,0.835,0.133,0.352,0.619,2
0.64,0.261,0.098,0.156,0.711,1
0.026,0.885,0.089,0.222,0.65,0
0.355,0.586,0.059,0.471,0.236,0
0.248,0.244,0.508,0.081,0.611,0
0.097,0.009,0.894,0.142,0.404,2
0.107,0.761,0.132,0.421,0.547,0
0.241,0.725,0.035,0.565,0.315,0
0.315,0.605,0.079,0.348,0.573,0
0.713,0.21,0.077,0.84,0.14,0
0.776,0.03,0.194,0.462,0.264,0
0.485,0.424,0.091,0.879,0.113,0
0.356,0.056,0.588,0.099,0.659,0
0.03,0.801,0.169,0.309,0.491,1
0.811,0.077,0.112,0.885,0.111,0
0.03,0.774,0.196,0.251,0.674,1
0.63,0.07,0.3,0.221,0.572,0
0.053,0.737,0.21,0.053,0.715,1
0.143,0.731,0.127,0.584,0.411,0
0.059,0.794,0.147,0.267,0.686,0
0.624,0.11,0.266,0.779,0.202,0
0.708,0.101,0.191,0.361,0.38,0
0.287,0.606,0.107,0.552,0.326,0
0.354,0.453,0.193,0.543,0.351,0
0.449,0.333,0.218,0.573,0.311,0
0.673,0.198,0.129,0.769,0.218,0
0.088,0.58,0.332,0.751,0.237,0
0.943,0.003,0.054,0.43,0.547,0
0.266,0.585,0.149,0.611,0.282,0
0.038,0.647,0.316,0.177,0.674,0
0.247,0.673,0.08,0.737,0.211,0
0.41,0.321,0.27,0.204,0.697,1
0.019,0.721,0.261,0.043,0.418,2
0.707,0.116,0.177,0.729,0.172,0
0.012,0.527,0.461,0.123,0.587,0
0.884,0.052,0.064,0.753,0.234,0
0.216,0.708,0.075,0.733,0.243,0
0.021,0.906,0.072,0.447,0.538,0
0.007,0.55,0.443,0.166,0.635,1
0.794,0.063,0.142,0.637,0.347,0
0.15,0.729,0.121,0.877,0.104,0
0.075,0.782,0.143,0.62,0.345,0
0.005,0.58,0.414,0.082,0.814,0
0.083,0.8,0.118,0.404,0.539,0
0.801,0.013,0.186,0.218,0.673,0
0.079,0.784,0.136,0.839,0.142,0
0.002,0.82,0.178,0.133,0.667,1
0,0.917,0.082,0.063,0.935,0
0.292,0.524,0.183,0.735,0.26,0
0.541,0.182,0.277,0.722,0.203,0
0.06,0.307,0.633,0.534,0.428,0
0.036,0.752,0.212,0.868,0.125,0
0.131,0.592,0.277,0.856,0.112,0
0.549,0.406,0.045,0.724,0.255,0
0.047,0.874,0.079,0.291,0.668,0
0.895,0.043,0.062,0.928,0.057,0
0.66,0.304,0.035,0.927,0.066,0
0.061,0.887,0.052,0.232,0.498,0
0.11,0.646,0.244,0.683,0.277,0
0.602,0.178,0.22,0.859,0.099,0
0.181,0.737,0.081,0.306,0.459,0
0.265,0.686,0.049,0.307,0.633,0
0.445,0.349,0.206,0.75,0.216,0
0.235,0.697,0.067,0.21,0.758,1
0.136,0.793,0.07,0.583,0.388,0
0.032,0.396,0.572,0.275,0.494,0
0.01,0.844,0.146,0.129,0.749,1
0.044,0.787,0.169,0.1,0.663,1
0.113,0.854,0.033,0.971,0.028,0
0.948,0.025,0.027,0.801,0.167,0
0.712,0.266,0.022,0.893,0.083,0
0.018,0.936,0.046,0.812,0.119,0
0.011,0.894,0.095,0.153,0.842,0
0.127,0.782,0.091,0.483,0.424,1
0.956,0.02,0.023,0.56,0.418,0
0.026,0.885,0.089,0.431,0.563,0
0.348,0.414,0.238,0.127,0.667,0
0.142,0.158,0.701,0.901,0.08,0
0.046,0.643,0.312,0.232,0.698,0
0.497,0.444,0.059,0.913,0.084,0
0.848,0.046,0.106,0.809,0.184,0
0.151,0.693,0.156,0.401,0.551,0
0.549,0.162,0.289,0.658,0.288,0
0.049,0.864,0.087,0.888,0.105,0
0.805,0.111,0.084,0.807,0.178,0
0.025,0.928,0.047,0.46,0.496,1
0.699,0.175,0.126,0.96,0.039,0
0.82,0.13,0.05,0.531,0.323,0
0.913,0.023,0.064,0.734,0.229,0
0.003,0.93,0.067,0.305,0.523,0
0.303,0.662,0.034,0.494,0.491,0
0.487,0.306,0.206,0.111,0.718,0
0.762,0.205,0.033,0.819,0.119,0
0.355,0.175,0.47,0.438,0.518,0
0.479,0.429,0.093,0.81,0.158,0
0.155,0.641,0.203,0.436,0.387,2
0.076,0.51,0.413,0.106,0.413,0
0.421,0.464,0.115,0.581,0.32,0
0.138,0.789,0.073,0.561,0.382,0
0.614,0.305,0.081,0.062,0.868,0
0.471,0.295,0.235,0.449,0.374,0
0.063,0.685,0.253,0.428,0.33,1
0.968,0.007,0.025,0.705,0.263,0
0.469,0.468,0.063,0.612,0.297,0
0.194,0.665,0.141,0.296,0.648,0
0.078,0.855,0.067,0.453,0.543,0
0.036,0.878,0.086,0.19,0.799,0
0.553,0.347,0.1,0.631,0.344,0
0.074,0.838,0.088,0.784,0.152,0
0.562,0.352,0.085,0.765,0.232,0
0.713,0.235,0.052,0.885,0.112,0
0.915,0.01,0.076,0.75,0.195,0
0.015,0.916,0.069,0.135,0.832,1
0.301,0.612,0.087,0.163,0.605,0
0.339,0.496,0.165,0.465,0.455,1
0.654,0.284,0.063,0.692,0.271,0
0.02,0.162,0.818,0,0.074,0
0.07,0.616,0.313,0.074,0.865,0
0.253,0.64,0.107,0.662,0.299,1
0.84,0.09,0.07,0.508,0.353,0
0.661,0.198,0.141,0.922,0.075,0
0.504,0.317,0.179,0.714,0.274,0
0.546,0.027,0.427,0.048,0.212,2
0.036,0.694,0.27,0.021,0.072,2
0.618,0.178,0.204,0.11,0.772,0
0.051,0.719,0.23,0.361,0.615,2
0.588,0.232,0.18,0.263,0.648,0
0.473,0.418,0.11,0.561,0.345,1
0.314,0.605,0.081,0.597,0.347,1
