@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.015,0.325,0.66,0.167,0.365,2
0.068,0.484,0.448,0.177,0.534,1
0.124,0.737,0.139,0.34,0.52,1
0.042,0.76,0.198,0.169,0.569,1
0.018,0.78,0.201,0.423,0.45,1
0.025,0.32,0.655,0.029,0.2,1
0.237,0.306,0.457,0.044,0.355,2
0.11,0.04,0.851,0.174,0.581,2
0.038,0.578,0.384,0.483,0.352,2
0.021,0.51,0.469,0.205,0.647,1
0.075,0.87,0.055,0.615,0.294,1
0.02,0.2,0.779,0.101,0.302,2
0.044,0.538,0.417,0.037,0.767,1
0.292,0.613,0.095,0.232,0.727,1
0.007,0.799,0.195,0.054,0.378,2
0.151,0.6,0.249,0.19,0.501,1
0.061,0.775,0.164,0.18,0.55,1
0.636,0.321,0.043,0.466,0.51,1
0.022,0.8,0.178,0.11,0.612,1
0.019,0.083,0.898,0.015,0.261,2
0.088,0.324,0.588,0.119,0.304,2
0.078,0.661,0.261,0.787,0.189,1
0.509,0.412,0.079,0.229,0.703,1
0.752,0.152,0.096,0.389,0.471,1
0.072,0.832,0.096,0.605,0.359,2
0.108,0.592,0.301,0.535,0.36,1
0.062,0.016,0.923,0.196,0.451,2
0.213,0.658,0.13,0.487,0.394,1
0.316,0.588,0.095,0.199,0.713,1
0.217,0.698,0.085,0.27,0.611,1
0.607,0.209,0.184,0.345,0.508,1
0.037,0.692,0.271,0.092,0.431,2
0.181,0.546,0.273,0.192,0.689,1
0.196,0.699,0.105,0.33,0.507,1
0.15,0.741,0.109,0.53,0.405,1
0.081,0.806,0.112,0.209,0.623,1
0.141,0.697,0.162,0.164,0.619,1
0.113,0.855,0.032,0.25,0.633,1
0.184,0.779,0.038,0.138,0.765,1
0.28,0.522,0.198,0.352,0.528,2
0.074,0.706,0.22,0.163,0.524,1
0.195,0.757,0.048,0.345,0.593,1
0.596,0.318,0.086,0.177,0.664,1
0.27,0.677,0.053,0.336,0.574,1
0.338,0.024,0.639,0.077,0.249,2
0.027,0.694,0.279,0.185,0.078,2
0.498,0.39,0.112,0.386,0.563,2
0.093,0.722,0.185,0.248,0.579,1
0.74,0.233,0.027,0.39,0.483,1
0.521,0.456,0.023,0.283,0.548,0
0.369,0.604,0.027,0.33,0.498,0
0.691,0.155,0.153,0.74,0.244,0
0.424,0.539,0.037,0.815,0.18,0
0.522,0.068,0.409,0.51,0.454,0
0.633,0.267,0.1,0.561,0.324,0
0.747,0.145,0.107,0.46,0.501,0
0.397,0.532,0.072,0.363,0.505,0
0.587,0.382,0.031,0.309,0.668,0
0.12,0.825,0.055,0.566,0.384,0
0.733,0.065,0.202,0.661,0.309,0
0.3,0.463,0.237,0.537,0.315,0
0.904,0.007,0.089,0.434,0.388,0
0.717,0.238,0.046,0.703,0.261,0
0.88,0.037,0.083,0.421,0.53,0
0.381,0.45,0.17,0.387,0.52,0
0.145,0.442,0.413,0.072,0.465,0
0.194,0.747,0.06,0.463,0.448,0
0.109,0.757,0.134,0.429,0.493,0
0.737,0.198,0.065,0.364,0.239,0
