@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.199,0.766,0.036,0.156,0.745,0
0.032,0.289,0.679,0.051,0.403,2
0.122,0.431,0.447,0.13,0.607,1
0.212,0.776,0.012,0.761,0.216,0
0.549,0.25,0.201,0.213,0.519,0
0.169,0.206,0.625,0.058,0.578,0
0.202,0.431,0.367,0.782,0.187,0
0.615,0.328,0.058,0.786,0.185,0
0.598,0.158,0.244,0.552,0.387,0
0.609,0.28,0.111,0.585,0.21,0
0.134,0.702,0.164,0.151,0.634,1
0.2,0.598,0.202,0.049,0.629,1
0.364,0.214,0.422,0.664,0.205,0
0.253,0.292,0.456,0.896,0.099,0
0.27,0.432,0.298,0.056,0.475,0
0.13,0.661,0.208,0.354,0.517,1
0.364,0.374,0.262,0.704,0.276,0
0.032,0.322,0.646,0.005,0.2,1
0.066,0.457,0.476,0.036,0.344,2
0.041,0.073,0.886,0.066,0.7,2
0.526,0.33,0.144,0.527,0.379,2
0.4,0.534,0.067,0.737,0.239,0
0.073,0.476,0.452,0.234,0.709,1
0.202,0.728,0.071,0.702,0.243,1
0.484,0.231,0.285,0.609,0.328,0
0.67,0.235,0.095,0.417,0.461,0
0.499,0.268,0.234,0.124,0.66,0
0.437,0.234,0.328,0.623,0.352,0
0.172,0.681,0.147,0.451,0.482,0
0.115,0.06,0.824,0.236,0.525,0
0.651,0.278,0.071,0.667,0.274,0
0.397,0.31,0.293,0.659,0.204,0
0.514,0.354,0.132,0.039,0.504,0
0.22,0.752,0.028,0.527,0.34,0
0.041,0.169,0.79,0.016,0.316,2
0.025,0.566,0.409,0.029,0.762,1
0.237,0.017,0.746,0.131,0.577,0
0.304,0.596,0.099,0.117,0.776,0
0.202,0.435,0.362,0.235,0.463,0
0.287,0.668,0.045,0.185,0.76,1
0.03,0.741,0.229,0.009,0.386,2
0.152,0.401,0.447,0.688,0.276,0
0.336,0.503,0.161,0.172,0.756,0
0.088,0.616,0.296,0.128,0.555,1
0.15,0.843,0.007,0.531,0.438,0
0.18,0.699,0.121,0.059,0.659,1
0.621,0.11,0.269,0.559,0.392,0
0.442,0.511,0.047,0.663,0.314,1
0.043,0.159,0.798,0.001,0.094,0
0.494,0.484,0.022,0.695,0.279,0
0.201,0.029,0.769,0.421,0.388,0
0.38,0.425,0.195,0.264,0.646,0
0.387,0.594,0.019,0.659,0.237,0
0.283,0.579,0.137,0.148,0.562,0
0.321,0.085,0.594,0.767,0.217,0
0.577,0.298,0.125,0.472,0.475,0
0.377,0.578,0.045,0.528,0.443,0
0.81,0.077,0.113,0.756,0.214,0
0.488,0.157,0.355,0.06,0.274,0
0.313,0.6,0.087,0.375,0.588,0
0.014,0.764,0.222,0.024,0.641,1
0.011,0.08,0.909,0.007,0.262,2
0.477,0.477,0.046,0.511,0.419,0
0.712,0.126,0.162,0.805,0.18,0
0.287,0.699,0.014,0.317,0.583,0
0.58,0.093,0.327,0.344,0.314,0
0.349,0.463,0.188,0.276,0.672,0
0.38,0.588,0.031,0.52,0.325,0
0.234,0.485,0.28,0.285,0.503,0
0.207,0.76,0.033,0.755,0.092,0
0.688,0.167,0.145,0.168,0.49,0
0.712,0.253,0.035,0.321,0.443,0
0.221,0.168,0.612,0.218,0.587,0
0.478,0.233,0.29,0.267,0.649,0
0.038,0.349,0.612,0.032,0.316,2
0.857,0.125,0.018,0.57,0.397,0
0.134,0.858,0.007,0.821,0.176,0
0.363,0.048,0.589,0.797,0.182,0
0.444,0.517,0.039,0.76,0.199,0
0.427,0.527,0.046,0.834,0.156,0
0.226,0.728,0.046,0.229,0.672,0
0.522,0.064,0.413,0.611,0.294,0
0.344,0.498,0.158,0.937,0.059,1
0.517,0.375,0.108,0.187,0.773,1
0.827,0.087,0.087,0.524,0.322,0
0.162,0.828,0.01,0.334,0.65,0
0.184,0.803,0.013,0.388,0.559,0
0.288,0.545,0.168,0.354,0.624,0
0.482,0.517,0.002,0.873,0.123,0
0.706,0.205,0.089,0.754,0.224,0
0.455,0.368,0.177,0.647,0.286,0
0.479,0.307,0.214,0.34,0.492,1
0.219,0.712,0.07,0.608,0.378,2
0.433,0.412,0.156,0.597,0.33,1
0.113,0.863,0.023,0.032,0.755,0
0.214,0.734,0.052,0.281,0.366,0
0.219,0.31,0.471,0.16,0.553,0
0.046,0.019,0.935,0.095,0.507,2
0.358,0.58,0.062,0.438,0.473,0
0.34,0.623,0.038,0.35,0.522,0
0.19,0.78,0.03,0.841,0.141,0
0.467,0.413,0.12,0.787,0.182,0
0.158,0.02,0.822,0.208,0.492,0
0.52,0.39,0.09,0.873,0.117,0
0.173,0.094,0.734,0.186,0.637,0
0.254,0.644,0.102,0.488,0.357,1
0.744,0.108,0.148,0.921,0.076,0
0.303,0.571,0.126,0.097,0.808,1
0.306,0.094,0.6,0.328,0.518,0
0.341,0.581,0.079,0.347,0.521,1
0.529,0.423,0.048,0.614,0.371,0
0.235,0.704,0.061,0.087,0.783,0
0.728,0.091,0.181,0.471,0.465,0
0.648,0.104,0.248,0.821,0.089,0
0.179,0.666,0.154,0.252,0.545,0
0.416,0.444,0.14,0.544,0.299,0
0.585,0.277,0.139,0.454,0.364,0
0.527,0.292,0.181,0.802,0.182,0
0.24,0.425,0.335,0.899,0.097,0
0.792,0.017,0.191,0.95,0.048,0
0.229,0.495,0.276,0.207,0.644,0
0.173,0.497,0.33,0.819,0.148,0
0.365,0.584,0.051,0.632,0.303,0
0.547,0.237,0.216,0.672,0.264,1
0.072,0.624,0.303,0.014,0.459,2
0.396,0.284,0.319,0.211,0.463,0
0.141,0.4,0.459,0.542,0.321,0
0.831,0.087,0.082,0.905,0.086,0
0.571,0.4,0.029,0.464,0.477,0
0.221,0.743,0.036,0.241,0.726,0
0.1,0.475,0.425,0.087,0.689,1
0.804,0.054,0.142,0.94,0.056,0
0.388,0.576,0.035,0.371,0.516,0
0.477,0.446,0.077,0.65,0.312,0
0.182,0.504,0.313,0.083,0.836,0
0.304,0.611,0.085,0.42,0.512,0
0.039,0.004,0.956,0.597,0.353,0
0.207,0.742,0.052,0.064,0.796,0
0.08,0.696,0.224,0.284,0.522,1
0.12,0.862,0.018,0.129,0.833,0
0.556,0.4,0.044,0.475,0.503,0
0.631,0.152,0.218,0.14,0.631,0
0.441,0.176,0.383,0.746,0.227,0
0.273,0.517,0.209,0.807,0.182,0
0.561,0.287,0.152,0.124,0.636,0
0.43,0.545,0.025,0.527,0.439,0
0.228,0.68,0.091,0.828,0.16,0
0.769,0.107,0.124,0.682,0.246,0
0.593,0.372,0.035,0.73,0.235,0
0.128,0.846,0.026,0.208,0.563,0
0.302,0.439,0.259,0.811,0.173,0
0.777,0.095,0.128,0.343,0.393,0
0.177,0.773,0.05,0.31,0.439,0
0.352,0.62,0.028,0.717,0.243,0
0.652,0.245,0.103,0.16,0.654,0
0.358,0.589,0.053,0.703,0.263,1
0.347,0.64,0.012,0.697,0.271,0
0.199,0.304,0.497,0.062,0.569,0
0.16,0.755,0.085,0.041,0.764,1
0.117,0.715,0.168,0.089,0.651,1
0.202,0.77,0.028,0.279,0.451,0
0.336,0.639,0.025,0.285,0.687,0
0.211,0.754,0.035,0.188,0.698,1
0.838,0.078,0.084,0.915,0.08,0
0.342,0.63,0.028,0.339,0.623,0
0.177,0.535,0.288,0.131,0.722,0
0.131,0.047,0.823,0.056,0.716,0
0.25,0.537,0.213,0.399,0.525,0
0.513,0.447,0.039,0.832,0.161,0
0.688,0.082,0.23,0.771,0.215,0
0.376,0.506,0.119,0.264,0.629,0
0.77,0.09,0.14,0.349,0.549,0
0.308,0.643,0.049,0.585,0.367,0
0.817,0.117,0.066,0.815,0.171,0
0.245,0.736,0.019,0.111,0.752,1
0.685,0.168,0.147,0.741,0.245,0
0.841,0.125,0.034,0.41,0.491,0
0.675,0.119,0.206,0.361,0.518,0
0.06,0.882,0.059,0.242,0.545,0
0.324,0.668,0.008,0.896,0.101,0
0.437,0.327,0.237,0.663,0.276,0
0.898,0.089,0.013,0.884,0.082,0
0.376,0.069,0.554,0.472,0.48,0
0.464,0.468,0.068,0.359,0.467,0
0.415,0.45,0.135,0.194,0.643,2
0.227,0.397,0.376,0.119,0.422,0
0.462,0.425,0.113,0.185,0.651,0
0.211,0.731,0.057,0.49,0.484,0
0.411,0.454,0.135,0.756,0.204,0
0.734,0.144,0.122,0.45,0.383,0
0.197,0.612,0.191,0.045,0.571,1
0.638,0.077,0.286,0.547,0.373,0
0.304,0.628,0.068,0.519,0.391,0
0.31,0.579,0.111,0.686,0.279,0
0.438,0.544,0.018,0.767,0.215,0
0.461,0.522,0.018,0.763,0.222,0
0.806,0.161,0.033,0.543,0.372,0
0.335,0.633,0.033,0.289,0.418,0
0.761,0.186,0.053,0.963,0.036,0
0.661,0.289,0.05,0.872,0.123,0
0.326,0.031,0.643,0.36,0.473,0
0.138,0.832,0.03,0.361,0.582,1
0.214,0.743,0.044,0.61,0.308,0
