@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.035,0.323,0.642,0.193,0.362,2
0.092,0.482,0.426,0.193,0.569,1
0.08,0.769,0.151,0.177,0.651,1
0.106,0.78,0.114,0.106,0.602,1
0.037,0.804,0.159,0.424,0.44,1
0.026,0.34,0.635,0.007,0.163,1
0.262,0.279,0.459,0.121,0.319,2
0.085,0.075,0.84,0.066,0.639,2
0.124,0.672,0.204,0.227,0.518,2
0.048,0.502,0.449,0.28,0.65,1
0.164,0.786,0.05,0.81,0.144,1
0.097,0.208,0.695,0.031,0.3,2
0.008,0.632,0.36,0.038,0.753,1
0.039,0.852,0.109,0.129,0.813,1
0.044,0.763,0.192,0.007,0.338,2
0.42,0.384,0.197,0.146,0.468,1
0.099,0.769,0.131,0.028,0.628,1
0.195,0.742,0.063,0.624,0.36,1
0.043,0.781,0.176,0.013,0.694,1
0.014,0.143,0.843,0.015,0.218,2
0.22,0.238,0.542,0.079,0.302,2
0.117,0.716,0.167,0.187,0.724,1
0.309,0.56,0.13,0.09,0.807,1
0.53,0.248,0.222,0.373,0.488,1
0.051,0.862,0.087,0.089,0.869,2
0.355,0.45,0.195,0.226,0.653,1
0.067,0.101,0.831,0.114,0.462,2
0.15,0.683,0.167,0.207,0.614,1
0.103,0.789,0.107,0.065,0.837,1
0.313,0.604,0.082,0.158,0.652,1
0.624,0.152,0.224,0.105,0.744,1
0.045,0.721,0.234,0.04,0.404,2
0.232,0.432,0.336,0.524,0.416,1
0.118,0.706,0.176,0.165,0.622,1
0.173,0.75,0.077,0.421,0.533,1
0.052,0.872,0.076,0.017,0.784,1
0.097,0.763,0.14,0.146,0.631,1
0.142,0.806,0.052,0.192,0.656,1
0.044,0.924,0.032,0.539,0.403,1
0.256,0.577,0.167,0.221,0.636,2
0.091,0.711,0.198,0.221,0.485,1
0.047,0.919,0.034,0.169,0.76,1
0.433,0.448,0.12,0.152,0.684,1
0.154,0.759,0.087,0.488,0.446,1
0.282,0.072,0.646,0.073,0.277,2
0.059,0.717,0.224,0.041,0.085,2
0.139,0.714,0.147,0.318,0.631,2
0.198,0.698,0.104,0.211,0.628,1
0.384,0.568,0.047,0.581,0.335,1
0.185,0.704,0.111,0.386,0.564,0
0.678,0.206,0.116,0.324,0.561,0
0.511,0.261,0.228,0.847,0.078,0
0.26,0.61,0.129,0.466,0.477,0
0.098,0.835,0.068,0.093,0.86,0
0.796,0.058,0.146,0.59,0.373,0
0.491,0.269,0.24,0.09,0.618,0
0.13,0.834,0.037,0.468,0.504,0
0.667,0.22,0.113,0.529,0.333,0
0.084,0.872,0.045,0.405,0.576,0
0.897,0.019,0.084,0.526,0.409,0
0.188,0.727,0.085,0.203,0.711,0
0.734,0.241,0.026,0.344,0.621,0
0.574,0.348,0.079,0.039,0.748,0
0.611,0.21,0.179,0.534,0.44,0
0.337,0.362,0.301,0.188,0.532,0
0.383,0.581,0.037,0.734,0.186,0
0.115,0.864,0.022,0.194,0.664,0
0.243,0.407,0.35,0.059,0.416,0
0.346,0.618,0.036,0.257,0.661,0
