@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.593456,0
2,10,-0.440688,4.479066,1.098633,0
3,12,0.092127,4.476359,1.529758,2
4,3,0.906286,2.234771,1.748182,2
5,16,0.283345,5.282326,1.280781,1
1,2,-0.032875,4.185434,0.909856,0
2,8,-0.151472,3.717095,0.989381,0
3,12,0.170735,3.710519,1.347214,0
4,2,-0.28529,3.489355,0.914522,0
5,8,0.040973,3.744269,0.779017,0
1,2,-0.142526,3.201368,0.785264,0
2,8,-0.013152,3.451455,0.814679,0
3,5,-0.261522,3.226075,1.07833,0
4,2,0.75245,3.406319,0.896299,0
5,7,0.016583,3.373647,1.051413,0
1,2,-0.453439,4.374485,1.173797,0
2,10,0.063536,4.249956,1.665267,0
3,5,-0.189698,4.079849,0.596478,0
4,2,1.285321,2.899975,1.265297,0
5,7,-0.20941,7.094787,0.942108,1
1,2,0.080034,4.948661,1.283635,1
2,12,-0.160537,4.073898,1.649477,0
3,8,-0.205644,2.717923,1.391288,1
4,2,1.340593,2.743845,0.942994,0
5,7,0.121952,5.802987,0.962581,0
1,2,-0.163256,4.538522,0.827887,0
2,8,-0.006814,3.969727,1.167393,0
3,12,0.109875,4.502463,1.412996,1
4,2,0.89193,2.593907,1.138881,0
5,7,-0.155943,4.498704,0.914695,0
1,2,0.011422,4.491303,0.978711,0
2,12,-0.37783,3.764708,1.262893,0
3,8,0.353406,4.198062,1.848472,1
4,2,1.197869,2.095023,0.950966,0
5,7,0.084986,2.574422,0.917471,0
1,2,-0.232815,4.094864,1.260684,2
2,8,-0.255808,4.251957,1.430718,2
3,7,0.127097,4.352923,1.21121,2
4,2,0.854873,2.638,0.995382,0
5,7,0.009956,4.445478,1.001098,0
1,2,0.03638,4.433939,1.155764,2
2,11,-0.00104,5.38112,1.474266,1
3,9,-0.60243,3.762812,0.998405,1
4,2,1.09728,2.927803,0.750523,0
5,6,0.154677,4.589115,0.984789,0
1,3,0.175963,4.827151,1.622987,1
2,8,-0.008638,4.05231,0.922403,0
3,6,0.024367,4.063057,1.014028,0
4,2,0.287437,4.036506,0.976021,0
5,7,-0.123072,3.97339,0.874096,0
1,2,0.013547,4.870147,1.598397,0
2,8,-0.056102,4.162634,0.891334,0
3,3,0.307867,3.268091,0.732646,0
4,1,-0.23608,2.913419,1.030687,0
5,7,0.008568,4.193045,0.891793,0
1,2,0.077831,3.901367,1.157403,0
2,14,-0.292841,3.400645,1.247358,0
3,4,0.309557,3.462795,0.704524,0
4,2,0.992999,3.147476,0.98741,0
5,6,0.148549,3.393658,0.856052,0
1,2,0.268802,4.657121,0.936087,0
2,8,0.073706,4.515958,1.014338,0
3,7,-0.551595,3.946242,1.017646,0
4,2,1.116552,2.248583,1.02841,0
5,7,-0.001155,3.992876,1.164883,0
1,2,-0.060947,5.127048,1.118058,0
2,8,-0.104149,3.657304,0.719689,0
3,12,0.103884,4.301709,1.673492,2
4,2,1.256537,2.805388,1.012465,0
5,7,-0.193745,4.546815,0.864727,0
1,2,-0.127271,5.909694,1.049204,0
2,10,0.052281,4.665842,1.222401,0
3,9,0.065075,3.57853,1.799135,1
4,2,1.726038,4.217083,1.015882,0
5,7,0.349758,5.32793,1.052454,0
1,2,-0.282519,4.445331,1.077073,0
2,8,-0.195382,5.047678,0.983523,1
3,10,-0.149205,3.350088,1.697338,2
4,2,0.32809,2.916137,0.945271,0
5,7,-0.009528,4.917948,1.161413,0
1,2,-0.277818,3.406422,1.370523,1
2,8,-0.36116,3.649491,0.791505,0
3,7,-0.361721,4.131687,1.315803,1
4,2,0.665858,4.009388,1.027271,0
5,7,0.004748,3.817433,0.841825,1
1,2,0.042799,3.68073,0.990186,0
2,10,0.057469,3.258206,2.009067,0
3,5,-0.403206,2.917086,0.716036,0
4,2,0.62472,3.016237,1.084215,0
5,7,-0.019634,4.000689,1.139551,0
1,2,0.071029,3.670158,0.909856,0
2,8,-0.091109,3.442497,0.873762,0
3,7,-0.430852,3.438863,1.065667,0
4,1,1.023533,3.169606,0.914522,0
5,7,0.099571,3.850844,0.95807,0
1,2,0.414888,3.685902,0.991826,0
2,8,-0.031347,3.455159,0.706955,0
3,2,0.016333,3.377466,0.692684,0
4,2,0.442573,3.455691,0.900855,0
5,7,-0.113621,3.414336,0.951824,0
1,2,-0.145349,4.574408,0.986907,2
2,8,-0.053105,4.94207,0.945578,0
3,18,0.234595,4.223454,1.935962,1
4,2,0.607439,3.862416,1.236825,2
5,10,-0.096584,4.426974,2.070555,2
1,2,0.426579,3.953887,0.909856,0
2,8,0.103014,3.422389,0.857973,0
3,8,-0.55713,3.185894,0.74794,0
4,2,1.144368,1.627654,0.993104,0
5,7,-0.10043,3.561084,1.147185,0
1,2,-0.064363,3.706473,0.79346,0
2,8,-0.16526,3.358486,1.273334,0
3,5,-0.508232,2.965272,0.86717,0
4,2,0.615197,3.045249,0.930466,0
5,7,0.168932,4.206562,0.805736,0
1,2,-0.222063,3.909108,0.84756,0
2,8,-0.051539,3.368784,1.041333,0
3,3,-0.24317,3.104877,0.813887,0
4,2,0.38199,3.488715,1.174186,0
5,7,0.063883,3.58635,1.011855,0
1,2,0.07678,3.784312,1.704956,2
2,8,0.115364,4.840624,0.650928,0
3,5,-0.464484,2.41161,0.88526,0
4,2,0.467076,3.247011,0.894022,0
5,7,-0.074416,5.288506,0.805736,0
1,2,-0.664974,3.647504,0.704934,0
2,8,-0.181012,3.439014,0.690147,0
3,7,-0.49615,3.92146,1.034585,0
4,2,1.224945,2.781845,0.972604,0
5,7,0.233234,4.158115,0.781793,0
1,2,-0.17055,3.74833,0.785264,0
2,8,-0.293935,3.763955,0.64227,0
3,2,0.159708,3.395909,0.577072,0
4,2,0.196718,3.314387,0.881494,0
5,7,0.120104,3.773922,1.024694,1
1,2,-0.254526,4.972385,0.827887,2
2,9,-0.38151,4.623354,0.973591,1
3,5,0.518983,4.459865,0.934761,1
4,2,1.161504,1.857721,1.024993,0
5,7,-0.212385,4.915703,0.821698,0
1,2,-0.65602,4.892608,1.00658,0
2,8,-0.176254,5.179627,0.752795,0
3,2,-0.382317,1.596783,0.56852,0
4,2,0.698922,2.224549,0.994243,0
5,8,0.122661,4.657423,0.937944,0
1,2,-0.026514,3.659692,1.188551,1
2,8,-0.187858,3.389889,0.89439,2
3,2,-0.053719,3.511417,0.507672,1
4,2,0.829756,3.68832,0.899716,0
5,7,0.011575,3.691581,1.081602,2
1,2,0.396272,4.929609,0.850839,0
2,8,0.053926,4.360455,0.976138,1
3,6,0.19589,5.654631,0.987551,2
4,2,0.564668,4.000085,1.017021,1
5,7,-0.236352,4.20734,0.971256,1
1,2,0.242624,5.033199,0.973792,2
2,10,-0.114853,3.864322,1.056867,1
3,7,-0.591415,3.093536,1.195422,0
4,2,0.524672,2.796639,0.891744,0
5,7,0.250001,5.78014,0.967786,2
1,2,-0.335751,3.066823,0.967235,0
2,8,-0.150114,3.570451,1.232333,0
3,7,0.34776,3.586543,1.331262,2
4,2,1.101068,3.510934,1.022715,0
5,7,-0.21559,4.149177,0.98583,0
1,2,-0.761086,3.176732,0.877069,0
2,8,0.048259,4.109473,0.859755,0
3,5,-0.356694,3.447432,1.050044,0
4,2,0.459249,2.539034,0.837078,0
5,7,0.117024,4.292822,0.857093,0
1,2,-0.255777,3.995587,0.878708,0
2,8,-0.028734,3.585036,0.789977,0
3,7,-0.189227,3.620939,0.741033,0
4,2,1.219914,3.050896,1.061437,0
5,7,-0.070266,3.83573,0.789427,0
1,2,-0.356086,4.666383,1.052483,1
2,8,-0.106791,3.797649,1.326305,0
3,7,-0.177035,4.185738,1.362015,0
4,2,0.585846,2.846119,0.99766,0
5,7,0.118616,4.594128,0.957029,0
1,2,0.190101,6.251011,1.027892,1
2,9,-0.021415,4.564996,0.695495,0
3,10,0.27467,4.219458,1.096091,1
4,3,0.360173,3.188565,1.195825,0
5,2,-0.449741,3.442915,0.233185,0
1,2,0.229805,4.541616,1.049204,1
2,8,-0.077447,3.995826,0.699061,0
3,6,0.083219,3.931977,1.079481,0
4,2,0.456451,3.601488,0.901994,0
5,7,0.020201,3.859473,0.931698,0
1,2,0.151508,4.552163,1.081992,0
2,8,0.062763,3.765315,0.919602,0
3,9,0.109667,3.667449,1.034092,0
4,2,1.02177,3.85117,0.938438,0
5,7,-0.243181,4.448673,0.981666,0
1,2,0.142336,3.503729,0.916414,1
2,8,-0.299438,3.612764,0.661879,0
3,5,0.194375,3.758382,0.883122,0
4,2,0.70115,3.570433,0.859855,0
5,7,0.031527,3.635125,0.887282,0
1,2,0.07594,5.252722,0.985268,0
2,8,0.242951,3.371703,0.78361,0
3,8,0.152807,3.417787,1.041163,0
4,2,0.78318,2.790591,1.133187,0
5,7,-0.324323,4.188991,1.077785,0
1,2,0.123367,5.794505,1.067237,0
2,8,0.122898,3.788628,0.726819,0
3,7,0.06598,3.754747,0.8476,0
4,2,0.974654,4.479473,1.051187,0
5,7,-0.232274,4.006843,1.15482,0
1,2,-0.001936,5.865826,0.798379,0
2,8,-0.188553,4.783542,0.854407,1
3,8,0.328242,4.19326,1.555249,2
4,3,0.294296,3.476314,1.086493,0
5,7,-0.050644,5.160203,0.984789,1
1,2,0.378178,5.853308,1.295111,0
2,8,0.01649,3.704572,0.611455,0
3,8,0.340019,3.672899,0.761919,0
4,2,0.473565,3.573718,0.888327,0
5,7,-0.246363,5.855324,0.9199,0
1,2,0.453969,5.325631,1.58856,1
2,8,0.323343,3.483463,0.719434,0
3,6,-0.109163,4.185694,0.825563,0
4,2,1.14558,2.64082,1.127492,0
5,7,-0.374895,5.071835,1.082643,0
1,2,0.083163,5.18147,0.965595,0
2,13,0.118453,6.312105,1.329106,0
3,7,0.060183,4.034402,0.868157,0
4,2,1.371678,2.99686,1.23113,0
5,7,-0.172628,5.47714,1.038921,0
1,2,0.266134,5.537619,1.373801,1
2,11,-0.042379,5.832212,1.044134,0
3,5,0.339706,4.701641,0.65897,0
4,2,0.580756,3.289836,1.055743,0
5,7,-0.175241,5.590564,0.943843,0
1,2,0.190753,4.727714,0.988547,0
2,8,0.035214,4.337568,0.874271,0
3,5,0.27005,4.048899,0.779516,0
4,2,1.07515,4.150497,1.031826,0
5,7,-0.278637,4.068149,1.022265,0
1,2,0.170231,5.945864,0.95412,0
2,8,-0.015544,3.852648,0.680215,0
3,9,0.423311,3.865538,1.074054,1
4,2,0.982788,3.064032,1.035243,0
5,7,-0.372867,4.690851,1.0587,0
1,2,0.168007,3.752881,1.031171,0
2,8,0.13526,3.491962,0.768585,0
3,8,0.164591,3.339058,0.704853,0
4,2,0.993542,3.240395,1.024993,0
5,7,-0.315851,3.358328,0.939679,0
1,2,0.138438,5.387275,0.827887,0
2,12,0.118408,4.290943,1.89192,2
3,7,0.342397,3.750212,1.020606,1
4,2,0.882675,2.968468,1.162798,0
5,7,-0.42141,4.668016,1.113526,0
1,2,0.195893,5.612044,0.947562,0
2,8,0.089418,5.015264,0.656022,0
3,7,-0.026185,3.981518,1.07833,0
4,2,1.076338,4.006695,1.047771,0
5,7,-0.231659,4.225795,0.935168,0
1,2,0.17137,5.412522,0.701655,1
2,8,0.000845,4.533209,0.798126,0
3,7,0.460758,3.042725,0.676567,0
4,2,0.634562,4.254125,1.013604,0
5,7,-0.336765,3.879643,0.998669,1
1,2,-0.124299,4.485791,0.863954,0
2,12,-0.018871,4.290601,1.40678,0
3,10,-0.063721,4.128358,1.250514,1
4,2,0.950341,3.831747,0.916799,0
5,9,-0.076758,4.150492,1.346711,1
1,2,0.444226,3.64003,0.878708,0
2,8,0.029938,3.250854,0.740571,0
3,2,0.07154,3.13997,0.575592,0
4,2,0.874186,3.05365,0.981715,0
5,7,-0.226791,3.752728,0.980972,0
1,2,0.061697,4.984469,0.949202,0
2,8,0.127284,4.892,0.922658,0
3,7,0.166968,4.414368,0.890029,1
4,2,0.883029,2.440765,0.911105,0
5,7,-0.114208,4.977835,0.893181,0
1,2,0.413147,5.77454,1.008219,0
2,8,0.145859,3.853193,1.090483,0
3,5,0.104985,3.006312,1.159406,0
4,2,1.537946,6.408688,1.07852,0
5,7,-0.377724,3.710599,1.106933,0
1,2,0.100312,5.387828,0.857396,0
2,8,-0.176794,5.013164,1.140653,0
3,4,-0.030753,3.506631,0.754519,0
4,2,1.270495,3.513744,0.932744,0
5,7,-0.171456,4.205279,0.973338,0
1,2,0.342217,5.624294,1.178715,0
2,8,0.111768,4.629398,0.866122,0
3,7,0.356222,3.739454,0.981466,0
4,2,0.817149,2.709784,0.941855,0
5,7,-0.37711,5.229867,1.094788,0
1,2,-0.285313,5.306196,0.844281,0
2,8,0.007947,3.733265,0.688365,0
3,7,0.390194,3.624596,0.631671,0
4,2,0.824399,3.336079,0.901994,0
5,7,-0.137315,4.985496,0.960499,1
1,2,0.221265,6.049521,0.898381,0
2,8,-0.045668,4.852233,0.702881,0
3,6,0.499306,3.869079,0.715378,1
4,2,0.302054,2.801379,0.948688,0
5,7,-0.180892,4.620474,0.897345,0
1,2,0.678295,6.480149,0.757394,0
2,8,-0.072206,3.260765,0.774697,0
3,3,0.943991,4.067144,0.698604,0
4,2,1.121968,3.791195,0.980577,0
5,7,-0.29501,6.652536,1.205135,0
1,2,-0.154288,4.096242,0.811494,0
2,8,-0.127578,3.18945,1.084626,0
3,5,0.306951,3.7363,0.638085,0
4,2,0.830764,3.996101,1.005632,0
5,7,-0.041428,3.730318,0.861951,0
1,2,-0.349135,4.819002,1.127894,1
2,14,0.085322,4.238523,2.604478,2
3,6,0.082328,4.220442,1.062213,2
4,3,0.890988,3.351985,0.93616,0
5,7,-0.210431,5.149257,0.949048,2
1,2,0.778319,5.661878,0.891823,0
2,10,0.051495,4.04139,1.282248,0
3,7,0.633367,3.437098,1.060898,0
4,2,0.987282,2.84464,0.913383,0
5,7,-0.461608,5.123771,1.037186,0
1,2,0.408317,4.151927,0.854118,0
2,8,0.019064,4.201903,0.860774,0
3,6,0.073973,3.295283,0.942326,0
4,2,0.86134,3.186567,0.935021,0
5,6,-0.256271,4.554069,0.767913,0
1,2,0.058358,6.101586,0.973792,0
2,8,-0.007119,4.702139,0.889297,0
3,4,0.27426,4.769537,1.230615,1
4,2,1.158726,3.006776,0.847328,0
5,7,-0.253322,3.703772,0.988606,0
1,2,0.332293,4.426246,0.896741,0
2,8,0.344487,3.059064,0.754578,0
3,7,0.486094,3.351255,0.849409,0
4,2,1.276635,3.523456,0.921355,0
5,7,-0.159765,3.757688,1.058353,0
1,2,0.118405,4.660529,0.826248,0
2,8,0.149853,3.968782,0.676395,0
3,3,0.474068,3.815871,0.579703,0
4,2,1.376673,2.739084,0.996521,0
5,7,-0.35679,4.289719,1.107974,1
1,2,-0.386757,2.488381,1.000022,0
2,9,-0.030991,3.687866,0.938702,1
3,5,-0.452523,3.541463,0.795961,0
4,2,0.856731,3.080117,0.8758,0
5,8,-0.00911,3.781682,2.092763,0
1,2,0.19392,4.961143,0.647556,0
2,10,-0.173346,4.093473,1.2769,0
