@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute mono_feature22 numeric
@attribute bi_feature12 numeric
@attribute bi_feature279 numeric
@attribute bi_feature327 numeric
@attribute bi_feature841 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1324 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0.013803,0,0,0,0.007597,0.005525,0,0.847490,0.887055,1.026135,1
0,0.043321,0,0,0,0.021739,0.014493,0,0.655278,0.681038,0.784342,0
0,0.072009,0,0,0,0.05,0.019767,0,0.274398,0.276359,0.304878,0
0,0.267974,0,0,0,0.197368,0.065789,0,0.325916,0.319059,0.361907,0
0.019743,0.115499,0,0,0,0.108696,0.002964,0,0.514892,0.530798,0.607217,0
0.009187,0.010601,0,0,0,0.006365,0.002829,0,0.793071,0.831519,0.960935,0
0.003497,0.104895,0,0,0,0.080702,0.014035,0,0.472535,0.491465,0.561957,0
0.020743,0.045808,0,0,0,0.030277,0.012111,0,0.249208,0.256769,0.281299,0
0,0.140244,0,0,0,0.110429,0.01227,0,0.185746,0.181948,0.195441,0
0.002819,0.086681,0,0,0,0.080395,0.004231,0,0.627824,0.651868,0.748437,0
0,0.006961,0,0,0,0.004644,0.001548,0,0.807825,0.846269,0.977494,0
0.068027,0.129252,0,0,0,0.105802,0.020478,0,0.404957,0.416784,0.476526,0
0.01451,0.108827,0,0,0,0.087167,0.016949,0,0.267422,0.271554,0.296964,0
0,0.087336,0,0,0,0.061404,0.017544,0,0.502440,0.518569,0.590459,1
0,0.052817,0,0,0,0.045788,0.004696,0,0.786497,0.820865,0.947730,2
0,0.023699,0,0,0,0.018131,0.003719,0,0.853146,0.892970,1.032614,2
0,0.161172,0,0,0,0.125,0.036765,0,0.565851,0.580828,0.668035,0
0,0.088913,0,0,0,0.063736,0.021978,0,0.312142,0.317233,0.353916,2
0,0.281768,0,0,0,0.244444,0.038889,0,0.412083,0.410158,0.468219,0
0,0.060191,0,0,0,0.053071,0.006559,0,0.646854,0.673909,0.775751,0
0.008372,0.01907,0,0.000465,0,0.013029,0.005119,0,0.790376,0.827384,0.956339,0
0,0.131086,0,0,0,0.105263,0.022556,0,0.627052,0.647273,0.745655,0
0,0.069277,0,0,0,0.050251,0.01809,0,0.282797,0.286362,0.314801,0
0,0.306358,0,0,0,0.273256,0.02907,0,0.482462,0.485635,0.557262,0
0,0.049734,0,0,0,0.038222,0.007111,0,0.569830,0.591172,0.675255,0
0.001048,0.014144,0,0,0,0.010482,0.003145,0,0.784842,0.821942,0.947492,0
0,0.117216,0,0,0,0.084559,0.029412,0,0.649637,0.672037,0.773938,0
0,0.109905,0,0,0,0.08288,0.02038,0,0.257238,0.256551,0.279289,0
0,0.106599,0,0,0,0.076531,0.020408,0,0.412963,0.422360,0.477969,0
0.007739,0.095443,0,0,0,0.08864,0.004303,0,0.473835,0.489952,0.557027,0
0.031676,0.00842,0.000802,0,0,0.005616,0.002808,0,0.801777,0.840806,0.971810,1
0.064777,0.125506,0,0,0,0.101626,0.01626,0,0.270586,0.279191,0.313978,0
0,0.100105,0,0,0,0.072785,0.022152,0,0.287616,0.291556,0.322061,0
0.071856,0.179641,0,0,0,0.138554,0.024096,0,0.095038,0.087438,0.084880,0
0,0.108475,0,0,0,0.088235,0.016968,0,0.464695,0.476673,0.542500,0
0.000852,0.024702,0,0,0,0.021313,0.001705,0,0.838632,0.878361,1.015498,0
0.041237,0.158076,0,0,0,0.134483,0.024138,0,0.473660,0.487771,0.558228,0
0.005639,0.067669,0,0.000941,0,0.048918,0.014111,0,0.275490,0.286910,0.310946,1
0.019704,0.039409,0,0,0,0.019802,0.009901,0,0.194408,0.201428,0.219187,0
0.057818,0.066775,0,0.000815,0.000815,0.057865,0.00489,0,0.300631,0.313283,0.349504,1
0.022939,0.00372,0,0,0,0.002481,0,0,0.747975,0.785340,0.905170,0
0,0.195312,0,0,0,0.168627,0.023529,0,0.627052,0.645201,0.742364,0
0.031343,0.061692,0,0,0,0.051767,0.007964,0,0.591143,0.615748,0.704015,0
0,0.137405,0,0,0,0.107692,0.015385,0,0.215116,0.209227,0.227071,0
0,0.073609,0,0,0,0.061677,0.007186,0,0.587248,0.609969,0.698173,0
0.042401,0.015419,0,0,0,0.010468,0.003306,0,0.682859,0.716568,0.825954,1
0,0.2375,0,0,0,0.205021,0.029289,0,0.518972,0.527805,0.605133,0
0,0.130381,0,0,0,0.096059,0.023399,0,0.256166,0.254274,0.279137,0
0,0.083832,0,0,0,0.066265,0.012048,0,0.392761,0.399534,0.456023,0
0,0.147942,0,0,0,0.131403,0.013363,0,0.434907,0.444084,0.506112,0
0.011263,0.022526,0,0,0,0.016908,0.005636,0,0.790363,0.827642,0.955946,0
0,0.17037,0,0,0,0.141264,0.022305,0,0.607663,0.624771,0.719066,0
0,0.113662,0,0,0,0.08046,0.031034,0,0.298548,0.301477,0.330042,0
0,0.012766,0,0,0,0.008547,0.004274,0,0.459942,0.476904,0.539345,1
0.004594,0.096478,0,0,0,0.08659,0.004598,0,0.583693,0.603981,0.693700,2
0.003025,0.010586,0,0,0,0.00643,0.002269,0,0.837641,0.877119,1.013965,2
0.003145,0.04717,0,0,0,0.0347,0.006309,0,0.337860,0.358027,0.402971,0
0,0.080412,0,0,0,0.059856,0.01548,0,0.303337,0.314769,0.350610,2
0,0.149533,0,0,0,0.126761,0.014085,0,0.460448,0.469999,0.535832,0
0,0.092809,0,0,0,0.076987,0.012552,0,0.492986,0.510338,0.582627,0
0.018027,0.021532,0,0,0,0.016032,0.004008,0,0.746533,0.781631,0.901422,1
0,0.154122,0,0,0,0.122302,0.02518,0,0.656684,0.677642,0.781561,0
0,0.091667,0,0,0,0.06317,0.022646,0.001192,0.233374,0.235613,0.253591,1
