@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.013,0.891,0.096,0.275,0.688,0
0.007,0.333,0.66,0.05,0.349,2
0.017,0.488,0.494,0.129,0.677,1
0.388,0.535,0.077,0.853,0.146,0
0.137,0.432,0.431,0.586,0.289,0
0.041,0.281,0.678,0.071,0.525,0
0.662,0.219,0.119,0.889,0.103,0
0.831,0.143,0.027,0.983,0.016,0
0.734,0.132,0.134,0.793,0.189,0
0.081,0.667,0.252,0.101,0.236,0
0.016,0.759,0.225,0.075,0.694,1
0.243,0.67,0.087,0.041,0.619,1
0.068,0.187,0.745,0.814,0.095,0
0.642,0.206,0.152,0.924,0.074,0
0.056,0.503,0.441,0.187,0.531,0
0.009,0.775,0.216,0.33,0.542,1
0.47,0.341,0.189,0.089,0.799,0
0.004,0.352,0.643,0.001,0.136,1
0.122,0.467,0.412,0.016,0.369,2
0.003,0.096,0.901,0.102,0.647,2
0.089,0.449,0.462,0.076,0.534,2
0.469,0.469,0.062,0.755,0.221,0
0.004,0.526,0.469,0.006,0.789,1
0.14,0.803,0.057,0.893,0.085,1
0.541,0.225,0.234,0.419,0.463,0
0.307,0.488,0.205,0.283,0.574,0
0.233,0.333,0.433,0.285,0.555,0
0.47,0.219,0.311,0.24,0.698,0
0.452,0.301,0.247,0.894,0.054,0
0.103,0.555,0.342,0.316,0.44,0
0.059,0.868,0.073,0.608,0.25,0
0.003,0.193,0.804,0.006,0.273,2
0.002,0.601,0.397,0.001,0.81,1
0.517,0.045,0.438,0.823,0.161,0
0.07,0.706,0.224,0.325,0.668,0
0.266,0.473,0.261,0.852,0.095,0
0.008,0.814,0.178,0.371,0.613,1
0.005,0.805,0.19,0.002,0.296,2
0.823,0.11,0.067,0.308,0.586,0
0.073,0.54,0.387,0.168,0.807,0
0.154,0.615,0.232,0.069,0.518,1
0.123,0.866,0.012,0.753,0.244,0
0.007,0.841,0.153,0.039,0.624,1
0.41,0.234,0.357,0.614,0.361,0
0.587,0.371,0.041,0.793,0.202,1
0.002,0.184,0.814,0,0.049,0
0.59,0.401,0.009,0.525,0.438,0
0.655,0.06,0.285,0.061,0.595,0
0.315,0.45,0.236,0.535,0.447,0
0.64,0.332,0.027,0.827,0.104,0
0.071,0.772,0.157,0.396,0.396,0
0.912,0.018,0.07,0.602,0.367,0
