@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.096,0.279,0.625,0.054,0.347,2
0.138,0.456,0.407,0.079,0.565,1
0.146,0.686,0.167,0.642,0.256,1
0.249,0.593,0.158,0.081,0.52,1
0.069,0.731,0.2,0.184,0.584,1
0.065,0.294,0.641,0.004,0.174,1
0.124,0.403,0.472,0.009,0.32,2
0.111,0.058,0.831,0.028,0.674,2
0.115,0.578,0.307,0.302,0.445,2
0.061,0.458,0.481,0.017,0.764,1
0.211,0.734,0.054,0.691,0.255,1
0.083,0.167,0.75,0.023,0.281,2
0.054,0.541,0.405,0.001,0.794,1
0.222,0.673,0.106,0.186,0.768,1
0.036,0.746,0.218,0.002,0.343,2
0.099,0.618,0.282,0.17,0.504,1
0.096,0.742,0.162,0.07,0.614,1
0.497,0.453,0.049,0.689,0.303,1
0.031,0.769,0.2,0.021,0.638,1
0.077,0.084,0.839,0,0.22,2
0.05,0.347,0.603,0.029,0.278,2
0.101,0.703,0.196,0.402,0.53,1
0.485,0.409,0.106,0.24,0.728,1
0.672,0.193,0.135,0.498,0.395,1
0.038,0.849,0.113,0.553,0.39,2
0.315,0.489,0.196,0.334,0.522,1
0.059,0.024,0.917,0.119,0.432,2
0.059,0.756,0.186,0.712,0.226,1
0.219,0.661,0.12,0.124,0.734,1
0.059,0.742,0.199,0.215,0.676,1
0.611,0.185,0.204,0.168,0.663,1
0.046,0.678,0.276,0.013,0.403,2
0.103,0.452,0.444,0.059,0.691,1
0.112,0.649,0.239,0.119,0.601,1
0.364,0.58,0.056,0.406,0.531,1
0.064,0.817,0.119,0.029,0.753,1
0.251,0.626,0.124,0.071,0.614,1
0.055,0.892,0.053,0.504,0.433,1
0.234,0.739,0.027,0.176,0.717,1
0.392,0.469,0.14,0.643,0.277,2
0.071,0.696,0.233,0.106,0.522,1
0.226,0.74,0.034,0.286,0.648,1
0.471,0.429,0.1,0.226,0.633,1
0.291,0.633,0.076,0.575,0.381,1
0.387,0.04,0.573,0.032,0.246,2
0.05,0.675,0.275,0.083,0.062,2
0.452,0.446,0.103,0.555,0.415,2
0.222,0.661,0.116,0.151,0.659,1
0.529,0.436,0.035,0.58,0.354,1
0.34,0.571,0.088,0.594,0.312,0
0.368,0.273,0.359,0.879,0.11,0
0.949,0.025,0.026,0.702,0.283,0
0.272,0.595,0.133,0.473,0.475,0
0.208,0.757,0.035,0.416,0.519,0
0.251,0.692,0.058,0.42,0.505,0
0.221,0.697,0.082,0.895,0.1,0
0.351,0.451,0.198,0.602,0.378,0
0.426,0.539,0.035,0.463,0.427,0
0.343,0.571,0.086,0.302,0.658,0
0.091,0.141,0.769,0.001,0.073,0
0.797,0.004,0.199,0.346,0.522,0
0.734,0.106,0.16,0.796,0.146,0
0.095,0.833,0.073,0.826,0.151,0
0.422,0.38,0.198,0.617,0.287,0
0.851,0.077,0.072,0.809,0.167,0
0.646,0.061,0.293,0.287,0.496,0
0.127,0.779,0.094,0.131,0.785,0
0.73,0.122,0.148,0.875,0.121,0
0.389,0.018,0.593,0.322,0.595,0
