@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature3 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data

1,4,-0.046057,4.007411,0.592737,0
2,10,-0.440688,4.479066,1.103441,0
3,12,0.092127,4.476359,1.53704,2
4,3,0.906286,2.234771,1.749766,2
5,16,0.283345,5.282326,1.282732,1
1,2,-0.032875,4.185434,0.908754,0
2,8,-0.151472,3.717095,0.993711,0
3,12,0.170735,3.710519,1.353627,0
4,2,-0.28529,3.489355,0.91535,0
5,8,0.040973,3.744269,0.780204,0
1,2,-0.142526,3.201368,0.784312,0
2,8,-0.013152,3.451455,0.818245,0
3,5,-0.261522,3.226075,1.083463,0
4,2,0.75245,3.406319,0.897111,0
5,7,0.016583,3.373647,1.053015,0
1,2,-0.453439,4.374485,1.172375,0
2,10,0.063536,4.249956,1.672554,0
3,5,-0.189698,4.079849,0.599317,0
4,2,1.285321,2.899975,1.266443,0
5,7,-0.20941,7.094787,0.943543,1
1,2,0.080034,4.948661,1.282081,1
2,12,-0.160537,4.073898,1.656696,0
3,8,-0.205644,2.717923,1.39791,1
4,2,1.340593,2.743845,0.943848,0
5,7,0.121952,5.802987,0.964047,0
1,2,-0.163256,4.538522,0.826885,0
2,8,-0.006814,3.969727,1.172502,0
3,12,0.109875,4.502463,1.419722,1
4,2,0.89193,2.593907,1.139913,0
5,7,-0.155943,4.498704,0.916088,0
1,2,0.011422,4.491303,0.977525,0
2,12,-0.37783,3.764708,1.26842,0
3,8,0.353406,4.198062,1.857271,1
4,2,1.197869,2.095023,0.951827,0
5,7,0.084986,2.574422,0.918868,0
1,2,-0.232815,4.094864,1.259157,2
2,8,-0.255808,4.251957,1.43698,2
3,7,0.127097,4.352923,1.216975,2
4,2,0.854873,2.638,0.996284,0
5,7,0.009956,4.445478,1.002623,0
1,2,0.03638,4.433939,1.154364,2
2,11,-0.00104,5.38112,1.480718,1
3,9,-0.60243,3.762812,1.003158,1
4,2,1.09728,2.927803,0.751202,0
5,6,0.154677,4.589115,0.986289,0
1,3,0.175963,4.827151,1.621021,1
2,8,-0.008638,4.05231,0.92644,0
3,6,0.024367,4.063057,1.018855,0
4,2,0.287437,4.036506,0.976905,0
5,7,-0.123072,3.97339,0.875427,0
1,2,0.013547,4.870147,1.596461,0
2,8,-0.056102,4.162634,0.895235,0
3,3,0.307867,3.268091,0.736134,0
4,1,-0.23608,2.913419,1.031621,0
5,7,0.008568,4.193045,0.893151,0
1,2,0.077831,3.901367,1.156001,0
2,14,-0.292841,3.400645,1.252817,0
3,4,0.309557,3.462795,0.707878,0
4,2,0.992999,3.147476,0.988304,0
5,6,0.148549,3.393658,0.857356,0
1,2,0.268802,4.657121,0.934953,0
2,8,0.073706,4.515958,1.018777,0
3,7,-0.551595,3.946242,1.02249,0
4,2,1.116552,2.248583,1.029341,0
5,7,-0.001155,3.992876,1.166657,0
1,2,-0.060947,5.127048,1.116704,0
2,8,-0.104149,3.657304,0.722838,0
3,12,0.103884,4.301709,1.681458,2
4,2,1.256537,2.805388,1.013382,0
5,7,-0.193745,4.546815,0.866044,0
1,2,-0.127271,5.909694,1.047933,0
2,10,0.052281,4.665842,1.227751,0
3,9,0.065075,3.57853,1.8077,1
4,2,1.726038,4.217083,1.016802,0
5,7,0.349758,5.32793,1.054058,0
1,2,-0.282519,4.445331,1.075769,0
2,8,-0.195382,5.047678,0.987828,1
