@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.026,0.363,0.611,0.059,0.417,2
0.021,0.542,0.437,0.139,0.731,1
0.07,0.718,0.212,0.222,0.632,1
0.013,0.766,0.221,0.081,0.668,1
0.001,0.813,0.186,0.112,0.741,1
0.009,0.345,0.646,0.002,0.177,1
0.248,0.248,0.505,0.013,0.385,2
0.042,0.058,0.9,0.038,0.682,2
0.002,0.603,0.394,0.127,0.575,2
0.004,0.544,0.452,0.156,0.768,1
0.079,0.823,0.098,0.485,0.381,1
0.013,0.59,0.397,0.007,0.784,1
0.029,0.832,0.139,0.144,0.818,1
0.004,0.787,0.209,0.005,0.388,2
0.242,0.458,0.301,0.029,0.657,1
0.004,0.874,0.122,0.035,0.676,1
0.466,0.479,0.055,0.627,0.351,1
0.001,0.809,0.189,0.011,0.775,1
0,0.086,0.913,0.002,0.286,2
0.071,0.276,0.653,0.026,0.365,2
0.011,0.775,0.214,0.116,0.795,1
0.326,0.6,0.074,0.049,0.9,1
0.581,0.249,0.169,0.299,0.54,1
0.044,0.877,0.079,0.337,0.638,2
0.041,0.618,0.341,0.32,0.517,1
0.002,0.028,0.97,0.061,0.539,2
0.119,0.743,0.138,0.35,0.498,1
0.135,0.732,0.133,0.084,0.851,1
0.091,0.812,0.097,0.016,0.791,1
0.73,0.153,0.117,0.186,0.71,1
0.011,0.682,0.307,0.015,0.42,2
0.092,0.505,0.403,0.243,0.691,1
0.178,0.612,0.21,0.111,0.74,1
0.168,0.614,0.217,0.666,0.287,1
0.008,0.863,0.129,0.052,0.755,1
0.03,0.729,0.241,0.113,0.698,1
0.135,0.833,0.032,0.155,0.733,1
0.077,0.823,0.1,0.194,0.745,1
0.146,0.565,0.289,0.186,0.7,2
0.119,0.69,0.191,0.128,0.607,1
0.031,0.881,0.088,0.199,0.745,1
0.284,0.554,0.162,0.324,0.563,1
0.438,0.52,0.042,0.495,0.426,1
0.012,0.059,0.929,0.051,0.362,2
0.008,0.712,0.28,0.056,0.031,2
0.271,0.563,0.165,0.558,0.405,2
0.091,0.728,0.181,0.21,0.649,1
0.389,0.556,0.055,0.81,0.14,1
0.44,0.392,0.168,0.365,0.577,0
0.325,0.37,0.305,0.18,0.559,0
0.004,0.084,0.912,0.584,0.294,0
0.978,0.008,0.014,0.23,0.563,0
0.849,0.093,0.057,0.177,0.552,0
0.135,0.822,0.043,0.25,0.646,0
0.773,0.06,0.167,0.117,0.744,0
0.85,0.119,0.031,0.209,0.753,0
0.016,0.834,0.151,0.572,0.388,0
0.906,0.033,0.061,0.732,0.068,0
0.099,0.834,0.067,0.447,0.353,0
0.736,0.101,0.163,0.332,0.347,0
0.378,0.29,0.332,0.197,0.644,0
0.758,0.231,0.011,0.2,0.785,0
0.197,0.302,0.501,0.084,0.567,0
0.352,0.551,0.097,0.143,0.808,0
0.539,0.315,0.145,0.659,0.283,0
0.634,0.27,0.096,0.329,0.523,0
0.262,0.534,0.204,0.037,0.955,0
0.916,0.052,0.032,0.891,0.104,0
