@relation rabc_sampled_features

@attribute mono_feature1 numeric
@attribute bi_feature678 numeric
@attribute bi_feature809 numeric
@attribute bi_feature919 numeric
@attribute bi_feature1223 numeric
@attribute projection1 numeric
@attribute projection2 numeric
@attribute projection3 numeric
@attribute class {0,1,2}

@data
0,0,0,0,0,0.476138,0.504282,0.576972,0
0.00348,0,0,0.001161,0,0.552919,0.593564,0.677434,0
0.006989,0,0,0.003765,0,0.795883,0.852927,0.983915,2
0,0,0,0.009836,0,0.777678,0.830641,0.957562,2
0.004065,0,0.001357,0.020353,0,0.492889,0.520478,0.595052,1
0,0,0,0,0,0.374893,0.396496,0.445378,0
0.002577,0,0,0.002581,0,0.533024,0.568169,0.650197,0
0.013431,0,0,0.005498,0,0.686931,0.735360,0.846368,0
0,0,0,0.006289,0,0.572915,0.610803,0.698786,0
0,0,0,0.008949,0,0.246953,0.254019,0.279746,0
0,0,0,0.010638,0,0.391025,0.413131,0.467489,0
0.00313,0,0,0.009404,0,0.541201,0.575278,0.656802,0
0,0,0,0.00229,0,0.826802,0.886646,1.022094,0
0,0,0,0.019231,0,0.623062,0.662785,0.761814,0
0,0,0,0.006623,0,0.393415,0.413820,0.465657,0
0,0,0,0,0,0.595617,0.637227,0.727790,0
0,0,0,0.009188,0,0.621512,0.660726,0.758934,0
0,0,0,0.001381,0,0.760610,0.814719,0.937602,0
0,0,0,0.0181,0,0.691981,0.735794,0.846671,0
0,0,0,0.014787,0,0.273669,0.282640,0.308082,1
0,0,0,0.012903,0,0.541042,0.570822,0.656071,1
0,0,0,0.006182,0,0.604907,0.644285,0.738860,0
0.00414,0,0,0.001775,0,0.764299,0.819663,0.943286,1
0,0,0,0.02439,0,0.653593,0.691926,0.796337,0
0,0,0,0.012658,0,0.267202,0.273200,0.297906,0
0,0,0,0.010101,0,0.255759,0.269269,0.298541,0
0,0,0,0.003279,0,0.627841,0.670204,0.770111,0
0,0,0,0.003494,0,0.744367,0.796902,0.917163,1
0,0,0,0.015152,0,0.684261,0.729130,0.838812,0
0,0,0,0.013308,0,0.323696,0.337050,0.376131,0
0,0,0,0.008475,0,0.489897,0.516416,0.593238,0
0,0,0,0.010101,0,0.552666,0.586490,0.670769,0
0.00534,0,0,0.003562,0,0.801758,0.859225,0.990842,1
0,0,0,0.030303,0,0.676546,0.716934,0.824788,0
0,0,0,0.003795,0,0.324199,0.336447,0.371472,0
0.026144,0,0,0.006579,0,0.055479,0.065393,0.058681,2
0.008905,0,0,0.000891,0,0.375035,0.399130,0.456019,2
0.001359,0,0,0.00136,0,0.769214,0.823884,0.948785,2
0,0,0,0.011561,0,0.576410,0.609010,0.697809,0
0,0,0,0.010435,0,0.275977,0.282702,0.308565,0
0,0,0,0,0,0.493259,0.519278,0.593824,2
0,0,0,0.002595,0,0.571799,0.608226,0.697924,1
0,0,0,0.000824,0,0.744001,0.797353,0.915680,1
0,0,0,0.038462,0,0.542101,0.569160,0.653397,0
0,0,0,0.021201,0,0.290911,0.296346,0.326866,0
0,0,0,0.010204,0,0.413627,0.433189,0.493710,1
0.005525,0,0,0.006916,0,0.463945,0.490947,0.560927,0
0.021898,0,0,0.002435,0,0.647641,0.693048,0.796647,0
0,0,0,0.023529,0,0.471817,0.496136,0.564963,0
0,0,0,0.007968,0,0.304214,0.315864,0.350532,0
0,0,0,0.005181,0,0.610532,0.651351,0.749991,0
0,0,0,0.008596,0,0.571844,0.607769,0.694445,0
0,0,0,0.00225,0,0.843414,0.904242,1.042846,0
0,0,0,0,0,0.686070,0.734595,0.845448,0
0,0,0,0.009766,0,0.284121,0.293447,0.322358,0
0,0,0,0.007143,0,0.351208,0.369066,0.417664,0
0.008172,0,0,0.00818,0,0.415228,0.438137,0.494715,0
0,0,0,0.003509,0,0.814352,0.872575,1.005927,0
0,0,0,0.023256,0,0.589495,0.621556,0.714923,0
0.002028,0,0,0.020325,0,0.243048,0.246714,0.268890,0
0,0,0,0.035398,0,0.336380,0.350436,0.398130,0
0.012563,0,0,0.005031,0,0.540123,0.574051,0.659259,0
0,0,0,0.001618,0,0.776942,0.832946,0.958214,0
0,0,0,0.027933,0,0.662229,0.701055,0.805000,0
0,0,0,0.014925,0,0.365938,0.379406,0.426972,0
0,0,0,0,0,0.362637,0.382500,0.435407,0
0,0,0,0,0,0.538307,0.572567,0.654188,0
0.001966,0,0,0.00295,0,0.780775,0.836797,0.964459,2
0,0,0,0.022727,0,0.634193,0.671961,0.772802,0
0,0,0,0.016097,0,0.305807,0.317857,0.357303,0
0.175573,0,0,0,0,0.093137,0.096863,0.100441,0
0.047927,0,0.001297,0.003891,0,0.351034,0.374227,0.424280,1
