@relation 'rabc_features-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M-Sweka.attributeSelection.BestFirst -P 1 -D 1 -N 10'

@attribute task_id numeric
@attribute psy_feature1 numeric
@attribute psy_feature5 numeric
@attribute joint_feature1 numeric
@attribute class {0,1,2}

@data
3,7,3.093536,1.188815,0
1,2,3.066823,0.964203,0
2,8,3.570451,1.228331,0
3,7,3.586543,1.323904,2
5,7,4.149177,0.988989,0
1,2,3.176732,0.87432,0
1,2,3.995587,0.875954,0
3,7,3.620939,0.736938,0
4,2,3.050896,1.062017,0
5,7,3.83573,0.791957,0
2,8,3.797649,1.321997,0
1,2,6.251011,1.02467,1
2,9,4.564996,0.693236,0
3,10,4.219458,1.090033,1
4,3,3.188565,1.196478,0
1,2,4.541616,1.045916,1
2,8,3.995826,0.69679,0
3,6,3.931977,1.073515,0
4,2,3.601488,0.902487,0
2,8,3.765315,0.916615,0
3,9,3.667449,1.028376,0
5,7,4.448673,0.984812,0
3,5,3.758382,0.878241,0
5,7,3.635125,0.890125,0
1,2,5.252722,0.98218,0
2,8,3.371703,0.781065,0
3,8,3.417787,1.035409,0
1,2,5.794505,1.063892,0
3,7,3.754747,0.842915,0
2,8,4.783542,0.851632,1
3,8,4.19326,1.546653,2
4,3,3.476314,1.087086,0
1,2,5.853308,1.291052,0
2,8,3.704572,0.609469,0
3,8,3.672899,0.757708,0
5,7,5.855324,0.922848,0
1,2,5.325631,1.583581,1
2,8,3.483463,0.717097,0
3,6,4.185694,0.821,0
1,2,5.18147,0.962569,0
2,13,6.312105,1.32479,0
3,7,4.034402,0.863359,0
4,2,2.99686,1.231803,0
5,7,5.47714,1.04225,0
1,2,5.537619,1.369496,1
2,11,5.832212,1.040743,0
3,5,4.701641,0.655328,0
4,2,3.289836,1.05632,0
5,7,5.590564,0.946867,0
1,2,4.727714,0.985449,0
2,8,4.337568,0.871432,0
3,5,4.048899,0.775207,0
1,2,5.945864,0.951129,0
2,8,3.852648,0.678006,0
3,8,3.339058,0.700958,0
5,7,4.668016,1.117095,0
1,2,5.612044,0.944592,0
2,8,5.015264,0.653891,0
3,7,3.981518,1.07237,0
5,7,4.225795,0.938165,0
2,8,4.533209,0.795534,0
5,7,3.879643,1.001869,1
1,2,4.485791,0.861246,0
2,12,4.290601,1.402211,0
3,10,4.128358,1.243603,1
5,9,4.150492,1.351027,1
1,2,3.64003,0.875954,0
2,8,3.250854,0.738166,0
3,2,3.13997,0.57241,0
1,2,4.984469,0.946227,0
2,8,4.892,0.919661,0
3,7,4.414368,0.88511,1
4,2,2.440765,0.911603,0
5,7,4.977835,0.896043,0
3,5,3.006312,1.152998,0
4,2,6.408688,1.07911,0
2,8,5.013164,1.136948,0
3,4,3.506631,0.750348,0
4,2,3.513744,0.933253,0
5,7,4.205279,0.976457,0
2,8,4.629398,0.863309,0
1,2,5.306196,0.841635,0
2,8,3.733265,0.686129,0
5,7,4.985496,0.963577,1
2,8,3.260765,0.772181,0
3,3,4.067144,0.694743,0
4,2,3.791195,0.981112,0
5,7,6.652536,1.208997,0
1,2,4.096242,0.80895,0
2,8,3.18945,1.081104,0
3,5,3.7363,0.634558,0
4,2,3.996101,1.006181,0
5,7,3.730318,0.864713,0
5,7,5.149257,0.952089,2
2,10,4.04139,1.278083,0
3,7,3.437098,1.055034,0
5,7,5.123771,1.04051,0
3,6,3.295283,0.937118,0
2,8,4.702139,0.886408,0
3,4,4.769537,1.223814,1
4,2,3.006776,0.84779,0
5,7,3.703772,0.991774,0
1,2,4.426246,0.893931,0
2,8,3.059064,0.752127,0
3,7,3.351255,0.844714,0
4,2,3.523456,0.921858,0
1,2,2.488381,0.996888,0
2,9,3.687866,0.935653,1
3,5,3.541463,0.791562,0
5,8,3.781682,2.09947,0
2,10,4.093473,1.272753,0
3,5,3.879328,0.891161,1
2,8,3.890653,0.685367,0
3,4,4.0526,0.610353,0
5,7,4.804256,0.909967,0
2,8,4.543385,0.995052,2
3,8,4.473364,1.2979,2
4,2,3.152967,1.088226,0
5,7,4.429462,1.014053,2
2,8,3.485899,0.911285,0
3,7,3.585223,0.979967,1
5,7,3.652439,0.877593,1
