@relation train_merge_svm

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute class {0,1,2}

@data
0.021,0.347,0.631,0.099,0.361,2
0.117,0.474,0.41,0.101,0.568,1
0.158,0.696,0.146,0.21,0.632,1
0.115,0.68,0.204,0.13,0.588,1
0.021,0.795,0.184,0.396,0.435,1
0.009,0.357,0.633,0.025,0.208,1
0.167,0.39,0.443,0.106,0.29,2
0.105,0.07,0.825,0.194,0.578,2
0.097,0.497,0.406,0.478,0.368,2
0.029,0.522,0.449,0.034,0.794,1
0.102,0.843,0.055,0.679,0.213,1
0.03,0.17,0.799,0.043,0.308,2
0.016,0.607,0.378,0.065,0.795,1
0.23,0.714,0.056,0.287,0.679,1
0.004,0.816,0.179,0.023,0.346,2
0.096,0.602,0.302,0.262,0.418,1
0.026,0.841,0.133,0.19,0.565,1
0.597,0.36,0.042,0.678,0.306,1
0.007,0.793,0.2,0.061,0.756,1
0.004,0.084,0.912,0.018,0.263,2
0.057,0.34,0.602,0.101,0.294,2
0.328,0.518,0.154,0.498,0.466,1
0.241,0.618,0.141,0.288,0.648,1
0.559,0.282,0.16,0.41,0.446,1
0.072,0.815,0.113,0.204,0.761,2
0.312,0.56,0.128,0.235,0.648,1
0.067,0.017,0.916,0.259,0.42,2
0.176,0.646,0.178,0.537,0.368,1
0.309,0.544,0.147,0.177,0.752,1
0.175,0.697,0.128,0.265,0.638,1
0.672,0.147,0.18,0.237,0.649,1
0.025,0.703,0.272,0.067,0.395,2
0.064,0.467,0.469,0.106,0.705,1
0.092,0.686,0.222,0.424,0.436,1
0.347,0.596,0.057,0.224,0.696,1
0.065,0.804,0.132,0.198,0.652,1
0.094,0.754,0.152,0.193,0.621,1
0.165,0.793,0.042,0.334,0.555,1
0.228,0.75,0.022,0.227,0.639,1
0.416,0.438,0.147,0.219,0.639,2
0.059,0.674,0.267,0.133,0.476,1
0.098,0.87,0.032,0.382,0.58,1
0.648,0.274,0.078,0.383,0.5,1
0.245,0.686,0.069,0.43,0.474,1
0.43,0.046,0.525,0.225,0.197,2
0.038,0.692,0.269,0.11,0.095,2
0.364,0.513,0.123,0.489,0.471,2
0.214,0.653,0.133,0.209,0.594,1
0.573,0.388,0.038,0.598,0.302,1
0.929,0.038,0.033,0.616,0.353,0
0.349,0.585,0.067,0.378,0.554,0
0.363,0.569,0.068,0.648,0.319,0
0.128,0.804,0.068,0.405,0.308,0
0.029,0.966,0.005,0.131,0.827,0
0.368,0.467,0.164,0.818,0.168,0
0.259,0.576,0.166,0.389,0.591,0
0.683,0.29,0.027,0.582,0.37,0
0.722,0.245,0.033,0.735,0.158,0
0.435,0.056,0.509,0.066,0.851,0
0.785,0.189,0.026,0.674,0.235,0
0.834,0.09,0.076,0.564,0.394,0
0.547,0.412,0.042,0.59,0.389,0
0.837,0.019,0.143,0.447,0.48,0
0.387,0.529,0.084,0.266,0.69,0
0.368,0.614,0.019,0.561,0.43,0
0.414,0.53,0.056,0.431,0.357,0
0.703,0.128,0.169,0.556,0.385,0
0.072,0.894,0.034,0.415,0.522,0
0.312,0.646,0.042,0.636,0.222,0
